numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
17272	17271	surgery	64048	1651	768	1514	749	32.3725	3.218	9.1559	2.8859	Noun	1648	1	4.5098	3	104.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	
2674	2673	caravan	9532	74	45	68	42	1.451	1.8751	0.53648	1.6628	Noun	74	1	3.1669	3	64.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
748	747	article	3264	998	553	953	531	19.5686	2.9996	6.5928	2.7435	Noun	995	1	4.2914	3	40.83	7	0	1	high	high3	2	20	1	2	21	22	23	24	
5879	5878	episode	21998	627	462	446	316	12.2941	2.798	5.5079	2.6656	Noun	624	1	4.0898	3	23.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	
8064	8063	hash	29609	180	133	164	121	3.5294	2.2577	1.5856	2.1271	Noun	132	0.73743	3.5495	1	30	4	12	1	low	low1	3	30	1	2	31	32	33	34	
6088	6087	existence	22827	596	475	588	473	11.6863	2.776	5.6629	2.6776	Noun	596	1	4.0678	3	57.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	
13250	13249	plea	48600	349	215	345	211	6.8431	2.5441	2.5632	2.3345	Noun	339	0.97135	3.8359	1	9.67	4	2	1	high	high1	1	10	1	2	11	12	13	14	
19078	19077	warrior	72058	516	267	449	251	10.1176	2.7135	3.1831	2.4281	Noun	517	1	4.0053	3	78.33	7	0	1	high	high3	2	20	1	2	21	22	23	24	
2841	2840	catering	10055	138	86	113	76	2.7059	2.143	1.0253	1.9395	Noun	86	0.62319	3.4348	3	305.86	8	2	1	low	low3	4	40	1	2	41	42	43	44	
2549	2548	camouflage	9174	94	77	76	64	1.8431	1.9777	0.91798	1.8921	Noun	64	0.68817	3.2696	3	17.56	10	0	1	low	low3	4	40	1	2	41	42	43	44	
7135	7134	gallery	26540	434	239	385	223	8.5098	2.6385	2.8493	2.3802	Noun	434	1	3.9303	3	118.67	7	0	1	high	high3	2	20	1	2	21	22	23	24	
14236	14235	ramp	52145	147	101	139	98	2.8824	2.1703	1.2041	2.0086	Noun	147	1	3.4621	1	22	4	8	1	low	low1	3	30	1	2	31	32	33	34	
15062	15061	rug	55846	531	354	495	346	10.4118	2.7259	4.2203	2.5502	Noun	531	1	4.0177	1	8	3	16	1	high	high1	1	10	1	2	11	12	13	14	
1241	1240	barrier	4946	173	117	155	108	3.3922	2.2405	1.3948	2.0719	Noun	172	1	3.5324	3	147.17	7	2	1	low	low3	4	40	1	2	41	42	43	44	
3245	3244	cinnamon	11545	152	100	121	91	2.9804	2.1847	1.1922	2.0043	Noun	152	1	3.4765	3	32.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
13817	13816	proportion	50676	139	127	138	127	2.7255	2.1461	1.5141	2.1072	Noun	133	0.96377	3.438	3	134.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
5440	5439	duct	20156	160	110	143	106	3.1373	2.2068	1.3114	2.0453	Noun	121	0.76582	3.4987	1	13	4	3	1	low	low1	3	30	1	2	31	32	33	34	
4411	4410	cylinder	15975	80	53	78	52	1.5686	1.9085	0.63186	1.7324	Noun	80	1	3.2003	3	64.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4304	4303	cue	15637	397	293	315	248	7.7843	2.5999	3.4931	2.4683	Noun	357	0.89698	3.8917	1	5.5	3	9	1	high	high1	1	10	1	2	11	12	13	14	
8689	8688	hype	31734	83	61	79	59	1.6275	1.9243	0.72723	1.7924	Noun	83	1	3.2161	1	6.67	4	2	1	low	low1	3	30	1	2	31	32	33	34	
13292	13291	plunge	48759	114	101	108	96	2.2353	2.0607	1.2041	2.0086	Noun	61	0.53509	3.3525	1	33.2	6	0	1	low	low1	3	30	1	2	31	32	33	34	
3613	3612	commander	12780	1887	484	582	307	37	3.276	5.7701	2.6857	Noun	1863	0.98833	4.5678	3	83.63	9	1	1	high	high3	2	20	1	2	21	22	23	24	
13908	13907	publishing	51087	194	134	161	115	3.8039	2.29	1.5975	2.1303	Noun	134	0.69072	3.5819	3	130	10	0	1	low	low3	4	40	1	2	41	42	43	44	
15341	15340	scan	56771	480	306	423	277	9.4118	2.6821	3.6481	2.4871	Noun	282	0.5875	3.974	1	8.67	4	4	1	high	high1	1	10	1	2	11	12	13	14	
13435	13434	popsicle	49199	82	58	33	26	1.6078	1.9191	0.69146	1.7709	Noun	73	0.89024	3.2109	3	35.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
16609	16608	spook	61584	140	106	128	101	2.7451	2.1492	1.2637	2.0294	Noun	69	0.49286	3.4411	1	26	5	4	1	low	low1	3	30	1	2	31	32	33	34	
1558	1557	bin	6111	274	167	208	144	5.3725	2.4393	1.9909	2.2253	Noun	231	0.84615	3.7312	1	8.5	3	18	1	high	high1	1	10	1	2	11	12	13	14	
2976	2975	chalk	10509	183	143	151	118	3.5882	2.2648	1.7048	2.1584	Noun	183	1	3.5567	1	29.5	5	0	1	low	low1	3	30	1	2	31	32	33	34	
4717	4716	denial	17229	268	199	224	173	5.2549	2.4298	2.3724	2.301	Noun	268	1	3.7216	3	58.6	6	3	1	high	high3	2	20	1	2	21	22	23	24	
14245	14244	ranch	52167	895	316	787	270	17.549	2.9523	3.7673	2.5011	Noun	890	0.99664	4.2441	1	49.25	5	0	1	high	high1	1	10	1	2	11	12	13	14	
12629	12628	passenger	46557	549	286	443	267	10.7647	2.7404	3.4096	2.4579	Noun	548	1	4.0322	3	59	9	0	1	high	high3	2	20	1	2	21	22	23	24	
1539	1538	bikini	6046	188	133	160	120	3.6863	2.2765	1.5856	2.1271	Noun	187	1	3.5683	3	56	6	0	1	low	low3	4	40	1	2	41	42	43	44	
6584	6583	fist	24499	375	293	328	280	7.3529	2.5752	3.4931	2.4683	Noun	366	0.976	3.867	1	24.33	4	6	1	high	high1	1	10	1	2	11	12	13	14	
15276	15275	satellite	56546	798	388	726	357	15.6471	2.9025	4.6257	2.5899	Noun	798	1	4.1944	3	82.75	9	0	1	high	high3	2	20	1	2	21	22	23	24	
10654	10653	mart	39266	97	58	21	19	1.902	1.9912	0.69146	1.7709	Noun	49	0.51579	3.2831	1	36.33	4	13	1	low	low1	3	30	1	2	31	32	33	34	
4991	4990	diplomat	18335	109	79	99	77	2.1373	2.0414	0.94182	1.9031	Noun	109	1	3.3332	3	33.86	8	1	1	low	low3	4	40	1	2	41	42	43	44	
4352	4351	currency	15806	186	146	174	139	3.6471	2.2718	1.7406	2.1673	Noun	186	1	3.5637	3	47.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
19472	19471	wrath	73636	199	148	163	130	3.902	2.301	1.7644	2.1732	Noun	199	1	3.5929	1	40.5	5	0	1	low	low1	3	30	1	2	31	32	33	34	
5606	5605	edition	20691	249	194	229	177	4.8824	2.3979	2.3128	2.29	Noun	248	1	3.6898	3	62.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	
9059	9058	intention	33754	559	456	558	456	10.9608	2.7482	5.4363	2.6599	Noun	558	1	4.04	3	137.25	9	1	1	high	high3	2	20	1	2	21	22	23	24	
16981	16980	streak	62865	295	213	253	202	5.7843	2.4713	2.5393	2.3304	Noun	275	0.94502	3.7631	1	45.4	6	1	1	high	high1	1	10	1	2	11	12	13	14	
33	32	acceptance	327	161	140	150	134	3.1569	2.2095	1.6691	2.1492	Noun	162	1	3.5013	3	42.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
13754	13753	profession	50429	461	380	452	374	9.0392	2.6646	4.5303	2.5809	Noun	461	1	3.9565	3	107.33	10	1	1	high	high3	2	20	1	2	21	22	23	24	
15735	15734	shack	58167	288	196	232	160	5.6471	2.4609	2.3367	2.2945	Noun	284	0.9827	3.7527	1	43	5	8	1	high	high1	1	10	1	2	11	12	13	14	
3279	3278	clan	11716	209	125	154	106	4.098	2.3222	1.4902	2.1004	Noun	207	0.99519	3.6141	1	18	4	7	1	low	low1	3	30	1	2	31	32	33	34	
3668	3667	completion	13040	79	71	76	70	1.549	1.9031	0.84645	1.8573	Noun	79	1	3.1949	3	146.44	10	1	1	low	low3	4	40	1	2	41	42	43	44	
15190	15189	saliva	56242	135	92	122	86	2.6471	2.1335	1.0968	1.9685	Noun	135	1	3.4254	3	39	6	0	1	low	low3	4	40	1	2	41	42	43	44	
10346	10345	lunatic	38229	433	345	414	335	8.4902	2.6375	4.113	2.5391	Noun	368	0.84988	3.9293	3	42.83	7	0	1	high	high3	2	20	1	2	21	22	23	24	
157	156	agony	1226	191	171	176	159	3.7451	2.2833	2.0386	2.2355	Noun	191	1	3.5751	3	19	5	0	1	low	low3	4	40	1	2	41	42	43	44	
13692	13691	principal	50225	701	366	470	320	13.7451	2.8463	4.3634	2.5647	Noun	437	0.62607	4.1382	3	48.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	
2988	2987	champion	10558	1067	511	961	486	20.9216	3.0286	6.092	2.7093	Noun	953	0.89149	4.3204	3	62.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
595	594	appendix	2738	133	88	125	86	2.6078	2.1271	1.0491	1.9494	Noun	133	1	3.4189	3	34.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
18396	18395	turbulence	68196	99	71	88	65	1.9412	2	0.84645	1.8573	Noun	99	1	3.2918	3	38.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
12805	12804	penalty	47060	464	307	449	301	9.098	2.6675	3.66	2.4886	Noun	464	1	3.9593	3	47	7	0	1	high	high3	2	20	1	2	21	22	23	24	
5276	5275	dove	19669	284	133	171	122	5.5686	2.4548	1.5856	2.1271	Noun	197	0.69366	3.7467	1	17.33	4	13	1	high	high1	1	10	1	2	11	12	13	14	
3736	3735	cone	13333	149	114	126	102	2.9216	2.1761	1.3591	2.0607	Noun	146	0.98649	3.4679	1	32.67	4	18	1	low	low1	3	30	1	2	31	32	33	34	
7416	7415	glitch	27507	103	77	102	76	2.0196	2.017	0.91798	1.8921	Noun	98	0.95146	3.3089	1	31.2	6	0	1	low	low1	3	30	1	2	31	32	33	34	
18787	18786	vest	71158	284	203	280	199	5.5686	2.4548	2.4201	2.3096	Noun	284	1	3.7467	1	21.33	4	11	1	high	high1	1	10	1	2	11	12	13	14	
4172	4171	crib	15174	316	212	305	211	6.1961	2.5011	2.5274	2.3284	Noun	296	0.94268	3.7929	1	9.33	4	1	1	high	high1	1	10	1	2	11	12	13	14	
5940	5939	espresso	22268	105	78	97	75	2.0588	2.0253	0.9299	1.8976	Noun	100	1	3.3171	3	12.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
9082	9081	internship	33907	152	74	148	74	2.9804	2.1847	0.88221	1.8751	Noun	150	1	3.4765	3	60.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
16635	16634	spray	61660	492	342	459	320	9.6471	2.6928	4.0773	2.5353	Noun	320	0.65041	3.9847	1	23.25	5	2	1	high	high1	1	10	1	2	11	12	13	14	
8322	8321	hike	30478	333	252	276	228	6.5294	2.5237	3.0043	2.4031	Noun	232	0.6988	3.8156	1	13.33	4	8	1	high	high1	1	10	1	2	11	12	13	14	
167	166	aide	1278	103	81	87	70	2.0196	2.017	0.96567	1.9138	Noun	103	1	3.3089	1	13.67	4	8	1	low	low1	3	30	1	2	31	32	33	34	
19131	19130	wax	72229	461	277	394	266	9.0392	2.6646	3.3023	2.444	Noun	299	0.64859	3.9565	1	5.5	3	9	1	high	high1	1	10	1	2	11	12	13	14	
11971	11970	oasis	44038	98	66	75	51	1.9216	1.9956	0.78684	1.8261	Noun	96	1	3.2875	3	15	5	2	1	low	low3	4	40	1	2	41	42	43	44	
19564	19563	youth	74060	858	600	747	536	16.8235	2.934	7.1531	2.7789	Noun	861	1	4.2258	1	27.75	5	2	1	high	high1	1	10	1	2	11	12	13	14	
18532	18531	underworld	69160	181	123	159	114	3.549	2.2601	1.4664	2.0934	Noun	181	1	3.5519	3	47.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
3747	3746	confidence	13380	993	751	960	738	19.4706	2.9974	8.9533	2.8762	Noun	994	1	4.2892	3	80.78	10	0	1	high	high3	2	20	1	2	21	22	23	24	
3002	3001	chant	10610	116	82	108	77	2.2745	2.0682	0.97759	1.9191	Noun	62	0.52991	3.36	1	42	5	1	1	low	low1	3	30	1	2	31	32	33	34	
11712	11711	nest	42986	566	367	514	343	11.098	2.7536	4.3753	2.5658	Noun	541	0.96263	4.0454	1	21	4	13	1	high	high1	1	10	1	2	11	12	13	14	
12790	12789	peer	46999	78	63	70	56	1.5294	1.8976	0.75107	1.8062	Noun	49	0.62821	3.1895	1	26.67	4	11	1	low	low1	3	30	1	2	31	32	33	34	
4100	4099	cranberry	14933	99	72	82	61	1.9412	2	0.85837	1.8633	Noun	96	0.9697	3.2918	3	43.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
16219	16218	slop	59932	94	72	85	68	1.8431	1.9777	0.85837	1.8633	Noun	64	0.68085	3.2696	1	18.67	4	11	1	low	low1	3	30	1	2	31	32	33	34	
7202	7201	gas	26745	3457	1607	3216	1540	67.7843	3.5388	19.1583	3.2063	Noun	3412	0.98784	4.8307	1	5	3	8	1	high	high1	1	10	1	2	11	12	13	14	
7674	7673	grief	28394	552	450	533	434	10.8235	2.7427	5.3648	2.6542	Noun	553	1	4.0346	1	38	5	1	1	high	high1	1	10	1	2	11	12	13	14	
10520	10519	manager	38831	2038	1055	1814	1005	39.9608	3.3094	12.5775	3.0237	Noun	2012	0.99211	4.6013	3	107.83	7	2	1	high	high3	2	20	1	2	21	22	23	24	
16186	16185	sleeve	59800	286	241	285	241	5.6078	2.4579	2.8732	2.3838	Noun	286	1	3.7497	1	27.6	6	0	1	high	high1	1	10	1	2	11	12	13	14	
3824	3823	contractor	13919	160	123	156	119	3.1373	2.2068	1.4664	2.0934	Noun	160	1	3.4987	3	76	10	0	1	low	low3	4	40	1	2	41	42	43	44	
14431	14430	redemption	53085	112	91	89	77	2.1961	2.0531	1.0849	1.9638	Noun	112	1	3.3449	3	129.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
14677	14676	residue	54370	140	103	134	101	2.7451	2.1492	1.2279	2.017	Noun	140	1	3.4411	3	54	7	0	1	low	low3	4	40	1	2	41	42	43	44	
1313	1312	battleship	5128	87	64	70	56	1.7059	1.9445	0.76299	1.8129	Noun	87	1	3.2363	3	29	10	0	1	low	low3	4	40	1	2	41	42	43	44	
4739	4738	departure	17314	275	219	259	210	5.3922	2.4409	2.6109	2.3424	Noun	274	0.99636	3.7327	3	50.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	
3367	3366	cloak	12000	153	92	147	90	3	2.1875	1.0968	1.9685	Noun	151	0.98693	3.4794	1	29.5	5	2	1	low	low1	3	30	1	2	31	32	33	34	
744	743	arthritis	3255	99	79	87	72	1.9412	2	0.94182	1.9031	Noun	99	1	3.2918	3	28.25	9	1	1	low	low3	4	40	1	2	41	42	43	44	
10369	10368	luxury	38324	307	272	298	267	6.0196	2.4886	3.2427	2.4362	Noun	203	0.6634	3.7804	3	20	6	0	1	high	high3	2	20	1	2	21	22	23	24	
15109	15108	rut	55994	78	44	74	42	1.5294	1.8976	0.52456	1.6532	Noun	73	0.9359	3.1895	1	8	3	17	1	low	low1	3	30	1	2	31	32	33	34	
6800	6799	foot	25259	3311	2054	3184	2016	64.9216	3.5201	24.4874	3.3128	Noun	3289	0.99306	4.8119	1	31.33	4	12	1	high	high1	1	10	1	2	11	12	13	14	
13801	13800	prop	50627	188	140	167	127	3.6863	2.2765	1.6691	2.1492	Noun	141	0.75	3.5683	1	13.67	4	9	1	low	low1	3	30	1	2	31	32	33	34	
17427	17426	tack	64700	108	73	90	67	2.1176	2.0374	0.87029	1.8692	Noun	60	0.55556	3.3293	1	30	4	15	1	low	low1	3	30	1	2	31	32	33	34	
5192	5191	dome	19417	100	74	82	61	1.9608	2.0043	0.88221	1.8751	Noun	97	0.9798	3.2962	1	18.67	4	12	1	low	low1	3	30	1	2	31	32	33	34	
18772	18771	verse	71124	238	170	219	155	4.6667	2.3784	2.0267	2.233	Noun	227	0.95781	3.6702	1	31.5	5	3	1	high	high1	1	10	1	2	11	12	13	14	
14476	14475	reflection	53286	256	225	254	224	5.0196	2.4099	2.6824	2.3541	Noun	257	1	3.7018	3	138.33	10	1	1	high	high3	2	20	1	2	21	22	23	24	
11717	11716	net	42996	793	541	699	479	15.549	2.8998	6.4497	2.734	Noun	580	0.82739	4.1917	1	7.5	3	16	1	high	high1	1	10	1	2	11	12	13	14	
6948	6947	fraud	25831	512	342	492	332	10.0392	2.7101	4.0773	2.5353	Noun	512	1	4.002	1	27.75	5	0	1	high	high1	1	10	1	2	11	12	13	14	
3039	3038	chart	10735	483	339	464	331	9.4706	2.6848	4.0415	2.5315	Noun	439	0.9089	3.9767	1	42	5	4	1	high	high1	1	10	1	2	11	12	13	14	
7896	7895	habitat	29005	114	74	90	65	2.2353	2.0607	0.88221	1.8751	Noun	114	1	3.3525	3	28.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
12399	12398	pact	45838	192	115	185	112	3.7647	2.2856	1.371	2.0645	Noun	193	1	3.5774	1	20.67	4	7	1	low	low1	3	30	1	2	31	32	33	34	
2321	2320	bunk	8497	320	235	302	222	6.2745	2.5065	2.8016	2.3729	Noun	268	0.8375	3.7983	1	25.33	4	10	1	high	high1	1	10	1	2	11	12	13	14	
43	42	accounting	410	230	179	186	151	4.5098	2.3636	2.134	2.2553	Noun	180	0.78261	3.6554	3	175.33	10	0	1	high	high3	2	20	1	2	21	22	23	24	
10783	10782	mechanic	39703	258	185	250	181	5.0588	2.4133	2.2055	2.2695	Noun	257	0.99612	3.7051	3	41.57	8	0	1	high	high3	2	20	1	2	21	22	23	24	
8665	8664	hut	31635	674	211	350	146	13.2157	2.8293	2.5155	2.3263	Noun	672	1	4.1211	1	8.5	3	18	1	high	high1	1	10	1	2	11	12	13	14	
11869	11868	norm	43673	170	64	28	28	3.3333	2.233	0.76299	1.8129	Noun	160	0.94118	3.5248	1	20.33	4	3	1	low	low1	3	30	1	2	31	32	33	34	
12344	12343	overtime	45657	318	261	306	251	6.2353	2.5038	3.1116	2.4183	Noun	178	0.55975	3.7956	3	75.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
18721	18720	vehicle	70946	1153	668	1099	648	22.6078	3.0622	7.9638	2.8254	Noun	1148	1	4.354	3	33.83	7	0	1	high	high3	2	20	1	2	21	22	23	24	
12897	12896	personnel	47498	835	534	773	501	16.3725	2.9222	6.3662	2.7284	Noun	833	0.9976	4.214	3	42.5	9	0	1	high	high3	2	20	1	2	21	22	23	24	
15796	15795	sheep	58388	685	392	614	372	13.4314	2.8363	4.6733	2.5944	Noun	680	1	4.1282	1	33	5	6	1	high	high1	1	10	1	2	11	12	13	14	
5747	5746	employee	21320	590	429	553	415	11.5686	2.7716	5.1144	2.6335	Noun	588	0.9983	4.0634	3	25.43	8	2	1	high	high3	2	20	1	2	21	22	23	24	
7642	7641	gravity	28271	351	265	298	238	6.8824	2.5465	3.1593	2.4249	Noun	351	1	3.8384	3	62.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	
5514	5513	dye	20394	197	139	186	133	3.8627	2.2967	1.6571	2.1461	Noun	188	0.95431	3.5885	1	3.5	3	8	1	low	low1	3	30	1	2	31	32	33	34	
19174	19173	weight	72405	1850	1296	1773	1262	36.2745	3.2674	15.4506	3.1129	Noun	1836	0.99297	4.5592	1	21	6	3	1	high	high1	1	10	1	2	11	12	13	14	
2283	2282	bulletin	8383	183	148	163	137	3.5882	2.2648	1.7644	2.1732	Noun	183	1	3.5567	3	40.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
18723	18722	veil	70950	151	108	146	104	2.9608	2.1818	1.2876	2.0374	Noun	144	0.95364	3.4737	1	11.67	4	2	1	low	low1	3	30	1	2	31	32	33	34	
7084	7083	furniture	26367	769	538	729	523	15.0784	2.8865	6.4139	2.7316	Noun	767	1	4.1783	3	35.13	9	0	1	high	high3	2	20	1	2	21	22	23	24	
16852	16851	stereo	62380	304	216	260	191	5.9608	2.4843	2.5751	2.3365	Noun	301	1	3.7761	3	49	6	0	1	high	high3	2	20	1	2	21	22	23	24	
5660	5659	election	20919	560	271	530	264	10.9804	2.749	3.2308	2.4346	Noun	559	1	4.0408	3	84.86	8	3	1	high	high3	2	20	1	2	21	22	23	24	
9577	9576	knot	35868	188	151	187	150	3.6863	2.2765	1.8002	2.1818	Noun	181	0.96277	3.5683	1	10.67	4	4	1	low	low1	3	30	1	2	31	32	33	34	
18705	18704	vat	70894	76	57	69	52	1.4902	1.8865	0.67954	1.7634	Noun	75	1	3.1783	1	8	3	15	1	low	low1	3	30	1	2	31	32	33	34	
8494	8493	hoot	31034	133	120	125	114	2.6078	2.1271	1.4306	2.0828	Noun	117	0.88636	3.4189	1	32.67	4	13	1	low	low1	3	30	1	2	31	32	33	34	
