numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
17816	17815	throne	66149	441	232	428	229	8.6471	2.6454	2.7659	2.3674	Noun	444	1	3.9373	1	38.6	6	1	1	high	high1	1	10	1	2	11	12	13	14	
3089	3088	chef	10901	606	322	467	282	11.8824	2.7832	3.8388	2.5092	Noun	603	0.99669	4.075	1	9.33	4	1	1	high	high1	1	10	1	2	11	12	13	14	
809	808	assistance	3501	558	447	532	429	10.9412	2.7474	5.329	2.6513	Noun	557	1	4.0392	3	47.44	10	0	1	high	high3	2	20	1	2	21	22	23	24	
15648	15647	sensation	57833	249	205	239	203	4.8824	2.3979	2.444	2.3139	Noun	249	1	3.6898	3	115.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	
17869	17868	tights	66363	135	78	129	76	2.6471	2.1335	0.9299	1.8976	Noun	135	1	3.4254	1	48.6	6	6	1	low	low1	3	30	1	2	31	32	33	34	
3045	3044	chase	10746	1673	944	894	743	32.8039	3.2238	11.2542	2.9754	Noun	842	0.50389	4.5156	1	44.25	5	4	1	high	high1	1	10	1	2	11	12	13	14	
14294	14293	rate	52324	1271	943	1250	934	24.9216	3.1045	11.2423	2.975	Noun	1198	0.94704	4.3963	1	26.67	4	16	1	high	high1	1	10	1	2	11	12	13	14	
9474	9473	kidnapper	35569	206	92	194	89	4.0392	2.316	1.0968	1.9685	Noun	202	0.98058	3.6078	3	23.88	9	1	1	low	low3	4	40	1	2	41	42	43	44	
12000	11999	obsession	44166	289	224	271	217	5.6667	2.4624	2.6705	2.3522	Noun	289	1	3.7542	3	72.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	
1225	1224	baroness	4904	134	30	41	14	2.6275	2.1303	0.35765	1.4914	Noun	127	0.96212	3.4222	3	104	8	0	1	low	low3	4	40	1	2	41	42	43	44	
5608	5607	editor	20693	633	330	592	311	12.4118	2.8021	3.9342	2.5198	Noun	626	0.99365	4.0939	3	23.4	6	0	1	high	high3	2	20	1	2	21	22	23	24	
17102	17101	subpoena	63370	113	87	109	83	2.2157	2.0569	1.0372	1.9445	Noun	71	0.63393	3.3487	3	30.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
557	556	apartment	2610	4235	1774	4152	1755	83.0392	3.627	21.1493	3.2492	Noun	4230	1	4.9188	3	52.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	
12042	12041	offender	44343	140	101	134	97	2.7451	2.1492	1.2041	2.0086	Noun	135	1	3.4411	3	66.71	8	1	1	low	low3	4	40	1	2	41	42	43	44	
6069	6068	exercise	22762	904	640	859	625	17.7255	2.9566	7.6299	2.8069	Noun	642	0.71096	4.2485	3	54.86	8	1	1	high	high3	2	20	1	2	21	22	23	24	
17616	17615	telegram	65358	471	235	414	216	9.2353	2.6739	2.8016	2.3729	Noun	467	1	3.9658	3	27	8	0	1	high	high3	2	20	1	2	21	22	23	24	
2177	2176	brook	8083	104	70	70	48	2.0392	2.0212	0.83453	1.8513	Noun	61	0.59223	3.313	1	35.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	
9041	9040	insulin	33671	107	56	91	50	2.098	2.0334	0.66762	1.7559	Noun	107	1	3.3253	3	33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
13362	13361	poll	48968	127	79	112	70	2.4902	2.1072	0.94182	1.9031	Noun	129	0.99231	3.399	1	37.67	4	13	1	low	low1	3	30	1	2	31	32	33	34	
14822	14821	ridge	55066	361	193	191	137	7.0784	2.5587	2.3009	2.2878	Noun	348	0.96667	3.8505	1	26.5	5	1	1	high	high1	1	10	1	2	11	12	13	14	
11394	11393	moth	41781	116	69	91	65	2.2745	2.0682	0.8226	1.8451	Noun	114	0.98276	3.36	1	17	4	5	1	low	low1	3	30	1	2	31	32	33	34	
18033	18032	tornado	66909	130	76	106	66	2.549	2.1173	0.90606	1.8865	Noun	120	0.92308	3.4091	3	37.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
16675	16674	squat	61808	160	133	146	125	3.1373	2.2068	1.5856	2.1271	Noun	74	0.4625	3.4987	1	7.25	5	2	1	low	low1	3	30	1	2	31	32	33	34	
16785	16784	stash	62163	257	206	244	201	5.0392	2.4116	2.4559	2.316	Noun	167	0.64981	3.7035	1	40.75	5	2	1	high	high1	1	10	1	2	11	12	13	14	
12331	12330	overload	45495	91	70	84	66	1.7843	1.9638	0.83453	1.8513	Noun	59	0.64835	3.2556	3	35.57	8	1	1	low	low3	4	40	1	2	41	42	43	44	
4725	4724	density	17271	73	65	71	64	1.4314	1.8692	0.77492	1.8195	Noun	73	1	3.1611	3	75	7	1	1	low	low3	4	40	1	2	41	42	43	44	
8262	8261	heritage	30268	129	105	98	82	2.5294	2.1139	1.2518	2.0253	Noun	129	1	3.4058	3	55.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
10168	10167	loan	37629	1013	580	937	555	19.8627	3.006	6.9146	2.7642	Noun	868	0.85856	4.2979	1	25.33	4	8	1	high	high1	1	10	1	2	11	12	13	14	
