word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
within-J	359	6	5	2	0	0	0	0	J	
episcopal-J	6	9	9	4	0	0	0	0	J	
walnut-N	11	6	6	2	538	642	590	0	N	
digger-N	2	6	4	2	0	0	0	0	N	
result-V	244	6	6	2	623	318	324	406	V	
between-N	730	7	6	2	0	0	0	0	N	
morning-J	211	7	5	2	605	515	579	0	J	
impetuous-J	3	9	9	3	356	0	329	0	J	
inside-A	174	6	5	2	611	0	371	0	A	
weeping-J	8	7	5	2	483	0	499	0	J	
religious-N	165	9	7	3	0	0	0	0	N	
social-N	380	6	4	2	497	242	386	0	N	
balloon-N	10	7	5	2	520	623	583	0	N	
process-V	196	7	6	2	0	0	0	0	V	
against-A	626	7	6	2	600	0	285	0	A	
drive-N	105	5	4	1	0	0	0	0	N	
likely-J	151	6	5	2	0	0	0	0	J	
lawful-J	2	6	5	2	500	0	307	0	J	
english-J	195	7	6	2	0	0	0	0	J	
these-U	1573	5	3	1	547	260	267	0	U	
enough-N	430	6	4	2	545	246	345	0	N	
better-N	414	6	4	2	633	0	274	0	N	
made-V	1125	4	3	1	579	327	351	0	V	
nosing-V	1	6	5	2	0	0	0	0	V	
quote-N	17	5	4	1	0	0	0	0	N	
budget-V	59	6	5	2	517	366	394	497	V	
small-J	542	5	4	1	616	402	447	0	J	
terrace-J	9	7	5	2	0	0	0	0	J	
stable-N	30	6	5	2	519	562	537	292	N	
swore-V	14	5	4	1	477	0	404	0	V	
later-A	397	5	5	2	0	0	0	0	A	
pet-N	8	3	3	1	541	557	589	219	N	
need-N	360	4	3	1	589	314	327	0	N	
summon-N	3	6	5	2	0	0	0	0	N	
common-N	223	6	5	2	595	0	276	0	N	
farthest-A	3	8	6	2	0	0	0	0	A	
quaver-N	1	6	5	2	0	0	0	0	N	
island-V	167	6	5	2	507	596	643	289	V	
publisher-N	9	9	7	3	0	0	0	0	N	
first-V	1360	5	4	1	590	311	388	0	V	
partner-J	32	7	6	2	555	500	513	344	J	
brocade-V	3	7	6	2	298	540	416	592	V	
woman-N	224	5	5	2	623	580	626	258	N	
toward-J	386	6	4	2	0	0	0	0	J	
again-R	578	5	4	2	0	0	0	0	R	
than-C	1789	4	3	1	545	188	213	0	C	
this-U	5146	4	3	1	601	240	279	0	U	
nine-J	81	4	3	1	571	452	494	0	J	
without-C	583	7	5	2	577	267	302	0	C	
grammar-N	4	7	5	2	531	402	392	0	N	
western-J	137	7	6	2	0	0	0	0	J	
against-C	626	7	6	2	600	0	285	0	C	
keelson-N	10	7	5	2	0	0	0	0	N	
realize-V	69	7	5	2	0	0	0	0	V	
part-A	500	4	3	1	579	339	340	314	A	
withal-A	1	6	5	2	0	0	0	0	A	
reading-V	140	7	5	2	581	377	436	0	V	
country-N	324	7	6	2	592	465	539	329	N	
nature-V	191	6	5	2	535	414	513	342	V	
dreary-J	6	6	5	2	506	324	463	0	J	
bungalow-N	1	8	7	3	421	564	543	0	N	
god-N	318	3	3	1	567	365	461	0	N	
rostrum-N	2	7	7	2	0	0	0	0	N	
defender-N	3	8	7	3	0	0	0	0	N	
spiritual-N	64	9	8	3	0	0	0	0	N	
staging-V	3	7	6	2	0	0	0	0	V	
then-A	1377	4	3	1	610	190	204	0	A	
gleeful-J	1	7	6	2	0	0	0	0	J	
point-N	395	5	4	1	538	464	481	0	N	
specie-N	2	6	5	2	0	0	0	0	N	
salmon-N	3	6	5	2	0	0	0	0	N	
report-V	174	6	5	2	590	417	411	386	V	
after-J	1070	5	5	2	575	242	217	0	J	
thick-N	67	5	3	1	573	386	468	0	N	
campaign-V	81	8	6	2	0	0	0	0	V	
likable-J	4	7	6	2	0	0	0	0	J	
beauty-V	71	6	5	2	561	336	513	344	V	
sting-V	5	5	4	1	480	509	553	261	V	
whereupon-A	6	9	7	3	0	0	0	0	A	
default-N	2	7	6	2	0	0	0	0	N	
disagree-V	7	8	7	3	0	0	0	0	V	
drawing-N	40	7	5	2	0	0	0	0	N	
mike-N	91	4	3	1	0	0	0	0	N	
worded-V	4	6	5	2	0	0	0	0	V	
island-J	167	6	5	2	507	596	643	289	J	
egyptian-J	5	8	7	3	0	0	0	0	J	
link-N	16	4	4	1	474	488	481	0	N	
machine-V	103	7	5	2	549	578	575	0	V	
rather-J	373	6	5	2	0	0	0	0	J	
he'll-V	31	5	3	1	0	0	0	0	V	
delude-V	2	6	5	2	0	0	0	0	V	
ducking-V	3	7	5	2	0	0	0	0	V	
belly-V	23	5	4	2	486	630	576	0	V	
seen-V	279	4	3	1	576	336	351	0	V	
casting-N	4	7	6	2	0	0	0	0	N	
time-V	1599	4	3	1	604	343	413	0	V	
five-J	286	4	3	1	553	365	529	0	J	
outfit-V	16	6	5	2	489	515	487	417	V	
grizzly-J	1	7	6	2	471	443	523	0	J	
meteorite-N	6	9	8	3	0	0	0	0	N	
