word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
chisel-V	4	6	5	2	469	597	567	0	V	
deposition-N	3	10	9	4	0	0	0	0	N	
bugler-N	1	6	6	2	0	0	0	0	N	
murphy-N	7	6	4	2	0	0	0	0	N	
grocer-N	1	6	5	2	519	576	551	0	N	
bulletin-N	18	8	7	3	0	0	0	0	N	
hygiene-N	3	7	5	2	493	349	459	481	N	
testament-V	29	9	9	3	0	0	0	0	V	
deacon-V	5	6	5	2	0	0	0	0	V	
carcass-N	7	7	5	2	0	0	0	0	N	
creamery-N	1	8	7	3	0	0	0	0	N	
comer-N	1	5	5	2	0	0	0	0	N	
viceroy-N	1	7	5	2	0	0	0	0	N	
infest-J	1	6	6	2	0	0	0	0	J	
sorrel-J	2	6	5	2	0	0	0	0	J	
flake-N	1	5	4	1	0	0	0	0	N	
venison-N	1	7	5	2	0	0	0	0	N	
grind-N	2	5	5	1	486	441	485	0	N	
slavish-J	1	7	6	2	0	0	0	0	J	
perch-V	1	5	4	1	396	576	462	414	V	
recede-V	3	6	5	2	0	0	0	0	V	
quaker-N	6	6	5	2	0	0	0	0	N	
cuff-V	1	4	3	1	0	0	0	0	V	
novice-N	3	6	5	2	0	0	0	0	N	
idyll-N	2	5	4	2	0	0	0	0	N	
unload-V	7	6	5	2	0	0	0	0	V	
divide-V	14	6	5	2	0	0	0	0	V	
baggage-N	4	7	5	2	0	0	0	0	N	
salon-N	1	5	5	2	0	0	0	0	N	
flush-J	11	5	4	1	507	447	530	0	J	
reward-N	15	6	5	2	525	396	453	372	N	
mid-J	2	3	3	1	0	0	0	0	J	
mall-N	3	4	3	1	330	459	383	589	N	
resign-V	2	6	5	2	0	0	0	0	V	
immoral-J	5	7	6	3	0	0	0	0	J	
intrigue-V	4	8	6	2	0	0	0	0	V	
aspen-J	2	5	5	2	0	0	0	0	J	
packet-V	3	6	5	2	0	0	0	0	V	
unceasing-J	1	9	7	3	0	0	0	0	J	
sage-N	2	4	3	1	424	462	434	0	N	
arduous-J	4	7	6	2	0	0	0	0	J	
coasted-V	3	7	6	2	0	0	0	0	V	
tinsel-V	2	6	5	2	0	0	0	0	V	
shading-V	4	7	5	2	0	0	0	0	V	
eighty-J	11	6	3	2	0	0	0	0	J	
peep-V	2	4	3	1	418	388	437	289	V	
prize-N	28	5	4	1	508	474	517	0	N	
dope-V	2	4	3	1	0	0	0	0	V	
unsaid-J	1	6	5	2	0	0	0	0	J	
ticking-N	1	7	5	2	0	0	0	0	N	
dungeon-V	2	7	6	2	428	562	579	0	V	
fielded-V	1	7	6	2	0	0	0	0	V	
gateway-N	3	7	5	2	0	0	0	0	N	
grumble-N	7	7	6	1	0	0	0	0	N	
bait-N	2	4	3	1	0	0	0	0	N	
chubby-J	2	6	5	2	0	0	0	0	J	
banking-N	2	7	6	2	0	0	0	0	N	
banking-V	2	7	6	2	0	0	0	0	V	
monarch-N	3	7	5	2	428	525	572	456	N	
glazer-N	2	6	5	2	0	0	0	0	N	
engender-V	2	8	7	3	0	0	0	0	V	
trig-N	10	4	4	1	0	0	0	0	N	
mending-V	3	7	6	2	0	0	0	0	V	
habitual-J	5	8	7	3	427	0	334	0	J	
privilege-N	18	9	8	3	0	0	0	0	N	
wintry-J	2	6	6	2	0	0	0	0	J	
ring-V	47	4	3	1	589	593	601	208	V	
sponge-N	7	6	5	1	538	597	577	0	N	
levee-V	1	5	4	2	0	0	0	0	V	
washer-V	2	6	5	2	0	0	0	0	V	
apron-V	7	5	5	2	516	0	565	0	V	
tannin-N	1	6	5	2	0	0	0	0	N	
amass-V	2	5	4	2	0	0	0	0	V	
intern-V	2	6	5	2	0	0	0	0	V	
haulage-N	1	7	5	2	0	0	0	0	N	
vermouth-N	1	8	5	2	0	0	0	0	N	
porter-J	17	6	5	2	487	0	536	0	J	
moist-N	11	5	4	1	0	0	0	0	N	
alleviate-V	5	9	7	4	0	0	0	0	V	
stopper-N	2	7	5	2	0	0	0	0	N	
dripping-V	7	8	6	2	0	0	0	0	V	
missive-J	1	7	5	2	0	0	0	0	J	
thud-A	3	4	3	1	456	423	453	0	A	
norman-N	15	6	5	2	0	0	0	0	N	
stubby-J	3	6	5	2	0	0	0	0	J	
backwards-J	2	9	7	2	0	0	0	0	J	
fuel-V	17	4	4	1	534	559	521	0	V	
applaud-V	5	7	5	2	0	0	0	0	V	
medium-N	45	6	6	2	0	0	0	0	N	
sneak-N	2	5	4	1	0	0	0	0	N	
punish-V	3	6	5	2	536	344	474	0	V	
dweller-N	2	7	5	2	432	516	448	0	N	
cushion-N	8	7	5	2	0	0	0	0	N	
loot-V	3	4	3	1	470	542	579	0	V	
potent-J	9	6	6	2	0	0	0	0	J	
dost-V	1	4	4	1	0	0	0	0	V	
sock-N	4	4	3	1	578	581	553	172	N	
squad-V	18	5	5	1	0	0	0	0	V	
sensor-J	3	6	6	2	0	0	0	0	J	
perfecting-V	3	10	8	3	0	0	0	0	V	
