word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
ending-N	31	6	5	2	0	0	0	0	N	
hectic-J	3	6	6	2	387	0	390	0	J	
fireplace-N	6	9	7	3	529	592	639	0	N	
smith-V	54	5	4	1	0	0	0	0	V	
sepia-J	1	5	5	2	0	0	0	0	J	
submarine-V	27	9	8	3	450	583	588	381	V	
more-A	2216	4	2	1	612	284	264	0	A	
having-V	279	6	5	2	0	0	0	0	V	
attempt-V	95	7	6	2	558	313	302	392	V	
fifty-N	68	5	5	2	0	0	0	0	N	
amount-V	172	6	5	2	583	335	316	392	V	
hard-A	202	4	3	1	595	425	460	0	A	
asinine-J	2	7	6	3	0	0	0	0	J	
can-V	1772	3	3	1	620	365	369	0	V	
ballot-V	12	6	5	2	453	455	437	539	V	
them-U	1789	4	3	1	542	344	368	0	U	
few-U	601	3	3	1	593	309	333	0	U	
study-N	246	5	5	2	0	0	0	0	N	
again-R	578	5	4	2	0	0	0	0	R	
center-V	224	6	5	2	540	371	459	0	V	
come-V	630	4	3	1	608	355	322	0	V	
find-V	399	4	4	1	580	351	370	272	V	
wooded-J	5	6	5	2	0	0	0	0	J	
mirror-V	27	6	5	2	593	605	627	258	V	
swoop-V	2	5	4	1	0	0	0	0	V	
puerile-J	1	7	6	2	0	0	0	0	J	
libretto-N	2	8	7	3	0	0	0	0	N	
seldom-A	34	6	6	2	478	0	259	0	A	
ramble-V	3	6	5	2	0	0	0	0	V	
danger-V	70	6	6	2	557	338	505	300	V	
inception-N	6	9	8	3	0	0	0	0	N	
higher-V	160	6	4	2	574	324	464	0	V	
gross-J	66	5	4	1	0	0	0	0	J	
punish-V	3	6	5	2	536	344	474	0	V	
common-N	223	6	5	2	595	0	276	0	N	
bonnet-N	3	6	5	2	0	0	0	0	N	
too-J	832	3	2	1	595	208	261	0	J	
handle-V	53	6	5	2	0	0	0	0	V	
ready-V	143	5	4	2	0	0	0	0	V	
eyed-J	7	4	2	1	0	0	0	0	J	
designing-V	9	9	7	3	0	0	0	0	V	
going-V	399	5	4	1	0	0	0	0	V	
treble-J	2	6	5	2	0	0	0	0	J	
united-J	482	6	7	3	0	0	0	0	J	
trollop-N	1	7	6	2	0	0	0	0	N	
commitment-N	13	10	9	3	0	0	0	0	N	
raw-V	43	3	2	1	509	399	470	0	V	
between-A	730	7	6	2	0	0	0	0	A	
captain-N	85	7	6	2	498	534	497	0	N	
tail-N	24	4	3	1	533	613	551	0	N	
home-V	547	4	3	1	626	539	599	233	V	
foreign-N	158	7	5	2	539	0	404	0	N	
filing-V	19	6	5	2	0	0	0	0	V	
shaking-V	21	7	5	2	0	0	0	0	V	
give-V	391	4	3	1	595	326	383	0	V	
gray-N	80	4	3	1	531	471	541	0	N	
command-N	72	7	6	2	526	377	366	0	N	
head-J	424	4	3	1	611	603	593	181	J	
seven-J	113	5	4	2	0	0	0	0	J	
burman-J	2	6	5	2	0	0	0	0	J	
more-N	2216	4	3	1	612	284	264	0	N	
most-J	1160	4	4	1	560	321	306	0	J	
suspicion-N	27	9	8	3	470	265	386	478	N	
racing-N	22	6	5	2	0	0	0	0	N	
sharpen-V	1	7	5	2	0	0	0	0	V	
inside-A	174	6	5	2	611	0	371	0	A	
toward-A	386	6	5	2	0	0	0	0	A	
twinkle-V	3	7	6	2	0	0	0	0	V	
onward-A	1	6	5	2	0	0	0	0	A	
early-A	366	5	3	2	575	0	376	0	A	
groom-N	5	5	4	1	0	0	0	0	N	
herd-N	22	4	3	1	436	565	548	325	N	
virgin-J	35	6	5	2	0	0	0	0	J	
prison-N	42	6	5	2	462	570	593	0	N	
visit-V	109	5	5	2	0	0	0	0	V	
signal-V	63	6	5	2	507	464	513	367	V	
spotty-J	1	6	5	2	0	0	0	0	J	
bleeding-V	16	8	6	2	0	0	0	0	V	
mars-V	21	4	3	1	0	0	0	0	V	
morning-N	211	7	5	2	605	515	579	0	N	
raving-N	3	6	5	2	0	0	0	0	N	
nowhere-A	29	7	4	2	521	222	299	0	A	
villain-N	3	7	5	2	0	0	0	0	N	
then-N	1377	4	3	1	610	190	204	0	N	
sleek-A	2	5	4	1	0	0	0	0	A	
dynamite-J	5	8	7	3	0	0	0	0	J	
giant-N	23	5	5	2	469	515	562	256	N	
portion-V	62	7	5	2	507	384	399	411	V	
above-A	296	5	4	2	607	0	346	0	A	
before-N	1016	6	5	2	583	261	255	0	N	
pastor-N	17	6	5	2	461	567	488	0	N	
our-U	1252	3	3	1	602	245	315	0	U	
fathom-N	3	6	5	2	0	0	0	0	N	
failing-N	17	7	5	2	511	297	419	0	N	
page-V	66	4	3	1	603	571	555	267	V	
helmet-N	1	6	6	2	528	602	620	0	N	
enrage-V	1	6	5	2	0	0	0	0	V	
which-U	3562	5	4	1	555	215	257	0	U	
design-N	114	6	5	2	538	444	407	403	N	
their-J	2670	5	2	1	607	257	255	0	J	
