word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
winter-J	83	6	6	2	615	499	621	236	J	
provision-V	47	9	8	3	453	432	343	508	V	
takin-N	5	5	5	2	0	0	0	0	N	
thrill-N	5	6	4	1	504	320	483	403	N	
amount-V	172	6	5	2	583	335	316	392	V	
import-N	17	6	5	2	511	320	361	0	N	
flaw-V	3	4	3	1	0	0	0	0	V	
note-V	127	4	3	1	594	525	503	292	V	
less-N	438	4	3	1	541	266	286	0	N	
excerpt-N	6	7	6	2	0	0	0	0	N	
spell-V	19	5	4	1	525	376	429	292	V	
lining-V	2	6	5	2	0	0	0	0	V	
coming-V	174	6	5	2	0	0	0	0	V	
doomsday-J	1	8	6	2	0	0	0	0	J	
first-V	1360	5	4	1	590	311	388	0	V	
best-V	351	4	4	1	600	282	324	0	V	
bud-V	9	3	3	1	465	549	508	331	V	
board-N	239	5	3	1	546	565	592	0	N	
vacuous-J	1	7	7	2	0	0	0	0	J	
window-N	119	6	5	2	621	609	602	231	N	
hairy-J	5	5	4	2	0	0	0	0	J	
tail-V	24	4	3	1	533	613	551	0	V	
sabre-N	2	5	4	2	0	0	0	0	N	
former-N	131	6	4	2	523	0	283	0	N	
outlet-V	9	6	5	2	0	0	0	0	V	
graphite-N	5	8	6	2	335	562	443	586	N	
taking-J	175	6	5	2	0	0	0	0	J	
further-A	218	7	4	2	578	0	300	0	A	
room-J	383	4	3	1	627	566	545	244	J	
respect-V	125	7	7	2	571	280	343	433	V	
stone-N	58	5	4	1	564	614	585	0	N	
morale-N	17	6	5	2	0	0	0	0	N	
forgiven-V	6	8	6	3	0	0	0	0	V	
driver-N	49	6	5	2	593	553	567	283	N	
vary-N	34	4	4	2	485	258	272	0	N	
dead-A	174	4	3	1	581	429	520	0	A	
washing-N	44	7	5	2	0	0	0	0	N	
golden-V	42	6	6	2	489	0	562	0	V	
broil-V	2	5	4	1	502	448	515	0	V	
alacrity-N	2	8	8	4	245	269	189	678	N	
corpulence-N	1	10	9	3	0	0	0	0	N	
create-V	54	6	5	2	0	0	0	0	V	
replenish-V	4	9	8	3	0	0	0	0	V	
athletics-N	9	9	8	3	548	437	551	0	N	
lives-J	81	5	4	2	0	0	0	0	J	
return-N	180	6	5	2	582	0	293	0	N	
ruling-N	24	6	5	2	0	0	0	0	N	
down-N	895	4	3	1	546	339	459	0	N	
refrain-N	10	7	6	2	523	325	370	0	N	
crank-N	1	5	5	1	475	448	524	0	N	
saving-V	21	6	5	2	0	0	0	0	V	
might-N	672	5	3	1	533	271	346	400	N	
wrath-N	9	5	3	1	466	304	377	0	N	
lantern-J	13	7	6	2	441	630	575	0	J	
despair-V	21	7	5	2	484	279	388	458	V	
active-J	88	6	5	2	552	0	436	0	J	
working-N	151	7	5	2	609	383	458	0	N	
gasp-V	3	4	4	1	457	409	491	367	V	
damage-V	33	6	5	2	558	406	443	358	V	
formerly-A	28	8	6	3	0	0	0	0	A	
sold-V	47	4	4	1	544	310	408	308	V	
reading-N	140	7	5	2	581	377	436	0	N	
corrosive-N	4	9	7	3	0	0	0	0	N	
rolled-V	47	6	4	2	0	0	0	0	V	
bus-N	34	3	3	1	0	0	0	0	N	
womanhood-N	1	9	8	3	0	0	0	0	N	
incense-V	2	7	6	2	504	499	555	0	V	
classic-J	36	7	6	2	466	0	0	0	J	
adjust-V	16	6	5	2	0	0	0	0	V	
qualify-V	15	7	7	3	0	0	0	0	V	
second-A	373	6	6	2	598	344	371	289	A	
did-V	1044	3	3	1	542	235	329	0	V	
bright-J	87	6	4	1	589	473	489	0	J	
schedule-N	36	8	6	2	0	0	0	0	N	
weep-V	14	4	3	1	455	439	523	356	V	
large-A	361	5	3	1	634	0	449	0	A	
better-N	414	6	4	2	633	0	274	0	N	
insane-J	13	6	5	2	0	0	0	0	J	
whip-V	19	4	3	1	476	570	579	397	V	
flag-V	16	4	4	1	545	606	607	258	V	
previous-J	86	8	7	2	545	0	276	0	J	
heaven-V	43	6	4	2	536	305	448	272	V	
simple-J	161	6	5	2	604	306	344	0	J	
keep-V	264	4	3	1	584	339	284	0	V	
shelter-N	70	7	5	2	509	0	488	0	N	
riding-N	45	6	5	2	0	0	0	0	N	
burn-V	15	4	3	1	548	490	541	217	V	
news-V	102	4	4	1	560	437	484	0	V	
inshore-A	2	7	4	2	0	0	0	0	A	
remove-V	58	6	5	2	0	0	0	0	V	
steady-N	41	6	5	2	606	0	378	0	N	
thyroid-J	38	7	5	2	0	0	0	0	J	
vein-N	25	4	3	1	496	553	546	0	N	
labyrinth-N	1	9	8	3	313	515	453	0	N	
word-N	274	4	3	1	0	0	0	0	N	
average-J	130	7	6	3	579	0	297	0	J	
brown-V	176	5	4	1	0	0	0	0	V	
overhead-N	18	8	6	3	0	0	0	0	N	
holder-N	27	6	5	2	0	0	0	0	N	
rounding-V	5	8	6	2	0	0	0	0	V	
