word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
point-N	395	5	4	1	538	464	481	0	N	
obvious-N	92	7	5	2	0	0	0	0	N	
seven-J	113	5	4	2	0	0	0	0	J	
rude-A	6	4	3	1	550	0	390	0	A	
wild-N	56	4	4	1	572	381	500	0	N	
lesion-N	2	6	5	2	0	0	0	0	N	
better-A	414	6	5	2	633	0	274	0	A	
palm-V	22	4	3	1	515	596	555	333	V	
lofty-J	5	5	5	2	0	0	0	0	J	
mooring-N	1	7	5	2	0	0	0	0	N	
best-J	351	4	4	1	600	282	324	0	J	
national-N	375	8	6	3	556	0	400	0	N	
still-C	782	5	4	1	557	354	345	0	C	
report-N	174	6	5	2	590	417	411	386	N	
serum-N	18	5	5	2	0	0	0	0	N	
mayhem-N	1	6	5	2	0	0	0	0	N	
twosome-N	1	7	5	2	0	0	0	0	N	
scion-N	1	5	4	2	0	0	0	0	N	
highland-N	1	8	6	2	0	0	0	0	N	
freshly-A	2	7	6	2	0	0	0	0	A	
mercenary-J	1	9	8	4	315	0	436	0	J	
nation-N	139	6	5	2	508	415	436	425	N	
stage-N	174	5	4	1	0	0	0	0	N	
iodine-N	18	6	5	3	396	576	508	558	N	
sent-V	145	4	4	1	523	292	386	0	V	
century-N	207	7	8	3	514	346	395	414	N	
pointed-J	74	7	6	2	0	0	0	0	J	
realize-V	69	7	5	2	0	0	0	0	V	
several-U	377	7	6	3	0	0	0	0	U	
both-J	730	4	3	1	598	322	298	0	J	
logging-J	5	7	5	2	0	0	0	0	J	
class-N	207	5	4	1	0	0	0	0	N	
million-N	204	7	6	2	519	364	440	419	N	
come-J	630	4	3	1	608	355	322	0	J	
record-V	137	6	5	2	609	558	591	322	V	
across-A	282	6	5	2	0	0	0	0	A	
begging-V	10	7	5	2	0	0	0	0	V	
wine-V	72	4	3	1	570	621	624	403	V	
turnover-N	2	8	6	3	0	0	0	0	N	
drum-V	11	4	4	1	506	602	599	0	V	
need-A	360	4	3	1	589	314	327	0	A	
flicker-V	2	7	5	2	470	415	506	0	V	
you-U	3286	3	2	1	632	370	400	0	U	
allegro-N	2	7	6	3	0	0	0	0	N	
body-N	276	4	4	2	610	568	614	267	N	
waning-V	2	6	5	2	0	0	0	0	V	
island-N	167	6	5	2	507	596	643	289	N	
least-J	343	5	4	1	529	275	302	0	J	
onlooker-N	2	8	6	3	0	0	0	0	N	
jean-J	23	4	3	1	0	0	0	0	J	
higher-V	160	6	4	2	574	324	464	0	V	
hadn't-V	99	6	5	2	0	0	0	0	V	
himself-U	603	7	7	2	569	285	317	0	U	
land-V	217	4	4	1	574	604	566	286	V	
refund-N	22	6	6	2	0	0	0	0	N	
square-A	143	6	4	1	576	516	610	250	A	
college-N	267	7	5	2	620	554	590	0	N	
house-N	591	5	3	1	600	608	606	0	N	
case-V	362	4	3	1	553	548	517	311	V	
sense-N	311	5	4	1	583	316	368	336	N	
outside-J	210	7	5	2	607	0	419	0	J	
divide-N	14	6	5	2	0	0	0	0	N	
part-A	500	4	3	1	579	339	340	314	A	
adult-J	25	5	5	2	590	492	526	0	J	
process-N	196	7	6	2	0	0	0	0	N	
flood-V	19	5	4	1	523	553	598	0	V	
jewish-J	74	6	4	2	0	0	0	0	J	
cannot-V	258	6	5	2	0	0	0	0	V	
letter-V	145	6	4	2	610	577	595	256	V	
mushroom-V	2	8	6	2	0	0	0	0	V	
nadir-N	2	5	4	2	218	279	254	0	N	
terrible-N	45	8	6	2	605	0	422	0	N	
couple-V	122	6	4	2	0	0	0	0	V	
might-V	672	5	3	1	533	271	346	400	V	
backing-V	8	7	5	2	0	0	0	0	V	
second-N	373	6	6	2	598	344	371	289	N	
killing-A	23	7	5	2	0	0	0	0	A	
girl-N	220	4	3	1	645	607	634	183	N	
very-A	796	4	4	2	606	223	243	0	A	
power-V	342	5	4	2	556	325	450	0	V	
wanton-V	3	6	6	2	0	0	0	0	V	
goods-N	57	5	4	1	0	0	0	0	N	
third-V	190	5	3	1	0	0	0	0	V	
revitalize-V	1	10	9	4	0	0	0	0	V	
duller-J	2	6	5	2	0	0	0	0	J	
since-C	628	5	4	1	541	247	264	0	C	
cypress-N	7	7	6	2	0	0	0	0	N	
daily-N	122	5	4	2	0	0	0	0	N	
same-A	686	4	3	1	569	248	326	0	A	
level-N	213	5	4	2	504	422	385	0	N	
couldn't-V	175	8	5	2	0	0	0	0	V	
united-J	482	6	7	3	0	0	0	0	J	
formosan-J	1	8	7	3	0	0	0	0	J	
part-J	500	4	3	1	579	339	340	314	J	
doubtful-J	22	8	6	2	0	0	0	0	J	
direct-J	129	6	6	2	0	0	0	0	J	
lousy-J	12	5	4	2	0	0	0	0	J	
present-J	377	7	6	2	569	389	481	0	J	
sinful-J	3	6	6	2	452	0	371	0	J	
well-A	897	4	3	1	550	467	522	0	A	
