numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
7526	7525	goose	27887	665	376	424	314	13.0392	2.8235	4.4826	2.5763	Noun	636	0.95928	4.1153	1	37.5	5	4	1	high	high1	1	10	1	2	11	12	13	14	
6660	6659	flaw	24743	155	130	154	129	3.0392	2.1931	1.5498	2.1173	Noun	155	1	3.485	1	16	4	9	1	low	low1	3	30	1	2	31	32	33	34	
6141	6140	extraction	23136	126	91	118	87	2.4706	2.1038	1.0849	1.9638	Noun	125	0.99206	3.3956	3	123.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
4858	4857	devotion	17866	211	182	205	177	4.1373	2.3263	2.1698	2.2625	Noun	211	1	3.6182	3	98.29	8	1	1	low	low3	4	40	1	2	41	42	43	44	
13350	13349	policy	48933	1378	847	1351	836	27.0196	3.1396	10.0978	2.9284	Noun	1380	1	4.4314	3	40.2	6	2	1	high	high3	2	20	1	2	21	22	23	24	
2080	2079	breath	7779	2291	1603	2232	1574	44.9216	3.3602	19.1106	3.2052	Noun	2231	0.97424	4.652	1	48.2	6	2	1	high	high1	1	10	1	2	11	12	13	14	
13890	13889	psych	50966	344	226	189	153	6.7451	2.5378	2.6943	2.356	Noun	216	0.62791	3.8297	1	15.75	5	0	1	high	high1	1	10	1	2	11	12	13	14	
10291	10290	lounge	38009	401	273	327	232	7.8627	2.6042	3.2546	2.4378	Noun	388	0.96758	3.8961	1	42.6	6	0	1	high	high1	1	10	1	2	11	12	13	14	
17772	17771	thief	65964	1238	704	1143	670	24.2745	3.0931	8.3929	2.8482	Noun	1236	1	4.3849	1	26	5	1	1	high	high1	1	10	1	2	11	12	13	14	
12629	12628	passenger	46557	549	286	443	267	10.7647	2.7404	3.4096	2.4579	Noun	548	1	4.0322	3	59	9	0	1	high	high3	2	20	1	2	21	22	23	24	
3814	3813	continent	13872	187	135	168	121	3.6667	2.2742	1.6094	2.1335	Noun	185	1	3.566	3	115.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
2732	2731	carousel	9743	73	50	52	40	1.4314	1.8692	0.59609	1.7076	Noun	49	0.67123	3.1611	3	60.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
5857	5856	envelope	21894	513	326	506	321	10.0588	2.711	3.8865	2.5145	Noun	512	1	4.0028	3	34.57	8	0	1	high	high3	2	20	1	2	21	22	23	24	
6574	6573	fisherman	24468	221	145	186	126	4.3333	2.3464	1.7287	2.1644	Noun	220	1	3.6382	3	51.63	9	1	1	low	low3	4	40	1	2	41	42	43	44	
2344	2343	burial	8579	242	197	229	187	4.7451	2.3856	2.3486	2.2967	Noun	243	1	3.6774	3	62.2	6	0	1	high	high3	2	20	1	2	21	22	23	24	
15011	15010	rouge	55670	165	100	51	45	3.2353	2.2201	1.1922	2.0043	Noun	110	0.66265	3.5119	1	37	5	4	1	low	low1	3	30	1	2	31	32	33	34	
14683	14682	resistance	54386	431	272	289	236	8.451	2.6355	3.2427	2.4362	Noun	431	1	3.9273	3	68.89	10	0	1	high	high3	2	20	1	2	21	22	23	24	
17053	17052	studio	63106	1190	566	1071	517	23.3333	3.0759	6.7477	2.7536	Noun	1187	0.99832	4.3677	3	30.8	6	0	1	high	high3	2	20	1	2	21	22	23	24	
1700	1699	bloke	6633	238	135	227	128	4.6667	2.3784	1.6094	2.1335	Noun	239	1	3.6702	1	32.5	5	1	1	high	high1	1	10	1	2	11	12	13	14	
1763	1762	blush	6830	136	115	127	110	2.6667	2.1367	1.371	2.0645	Noun	91	0.66912	3.4286	1	30	5	4	1	low	low1	3	30	1	2	31	32	33	34	
13541	13540	poverty	49554	221	166	204	153	4.3333	2.3464	1.979	2.2227	Noun	221	1	3.6382	3	47	7	0	1	low	low3	4	40	1	2	41	42	43	44	
948	947	avalanche	4025	173	54	58	43	3.3922	2.2405	0.64378	1.7404	Noun	173	1	3.5324	3	23.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
17532	17531	tart	65061	122	93	96	79	2.3922	2.0899	1.1087	1.9731	Noun	107	0.86992	3.3817	1	33	4	12	1	low	low1	3	30	1	2	31	32	33	34	
10683	10682	massacre	39357	202	140	155	117	3.9608	2.3075	1.6691	2.1492	Noun	163	0.815	3.5993	3	35.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
11628	11627	narrator	42594	529	164	113	70	10.3725	2.7243	1.9552	2.2175	Noun	520	0.99426	4.0161	3	61.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	
5531	5530	ear	20453	1632	1106	1579	1092	32	3.213	13.1855	3.0441	Noun	1630	1	4.5048	1	6	3	11	1	high	high1	1	10	1	2	11	12	13	14	
2354	2353	burrito	8623	84	50	75	49	1.6471	1.9294	0.59609	1.7076	Noun	80	0.94118	3.2213	3	65.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
6027	6026	example	22610	1527	1184	1508	1168	29.9412	3.1841	14.1154	3.0737	Noun	907	0.59281	4.476	3	39.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	
14715	14714	retainer	54581	108	87	108	87	2.1176	2.0374	1.0372	1.9445	Noun	108	1	3.3293	3	108.29	8	2	1	low	low3	4	40	1	2	41	42	43	44	
6903	6902	foundation	25659	740	374	336	237	14.5098	2.8698	4.4588	2.574	Noun	733	0.99457	4.1617	3	132.22	10	0	1	high	high3	2	20	1	2	21	22	23	24	
8229	8228	hemisphere	30141	76	62	45	39	1.4902	1.8865	0.73915	1.7993	Noun	76	1	3.1783	3	27.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	
18113	18112	tract	67153	73	56	71	54	1.4314	1.8692	0.66762	1.7559	Noun	70	0.9589	3.1611	1	41.75	5	3	1	low	low1	3	30	1	2	31	32	33	34	
10415	10414	magazine	38507	1693	857	1498	786	33.1961	3.2289	10.217	2.9335	Noun	1690	0.99882	4.5207	3	143.71	8	0	1	high	high3	2	20	1	2	21	22	23	24	
16521	16520	specialty	61195	272	240	261	231	5.3333	2.4362	2.8612	2.382	Noun	272	1	3.728	3	36.38	9	1	1	high	high3	2	20	1	2	21	22	23	24	
4988	4987	diploma	18332	129	103	128	102	2.5294	2.1139	1.2279	2.017	Noun	128	1	3.4058	3	31.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	
727	726	arrival	3199	422	354	410	345	8.2745	2.6263	4.2203	2.5502	Noun	422	1	3.9182	3	35.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	
18439	18438	tux	68297	176	124	175	123	3.451	2.248	1.4783	2.0969	Noun	170	0.96591	3.5398	1	1.5	3	4	1	low	low1	3	30	1	2	31	32	33	34	
9627	9626	lad	36112	736	339	675	316	14.4314	2.8675	4.0415	2.5315	Noun	726	1	4.1593	1	10	3	20	1	high	high1	1	10	1	2	11	12	13	14	
9551	9550	knee	35798	749	533	723	519	14.6863	2.8751	6.3543	2.7275	Noun	744	0.99332	4.1669	1	5.33	4	1	1	high	high1	1	10	1	2	11	12	13	14	
7750	7749	grudge	28627	226	186	220	181	4.4314	2.356	2.2175	2.2718	Noun	210	0.93333	3.6479	1	33.2	6	2	1	low	low1	3	30	1	2	31	32	33	34	
2394	2393	buttercup	8744	121	44	37	23	2.3725	2.0864	0.52456	1.6532	Noun	116	0.96667	3.3782	3	45.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
13551	13550	pox	49579	75	54	74	53	1.4706	1.8808	0.64378	1.7404	Noun	76	1	3.1726	1	4.5	3	8	1	low	low1	3	30	1	2	31	32	33	34	
7478	7477	godmother	27732	82	49	72	44	1.6078	1.9191	0.58417	1.699	Noun	83	1	3.2109	3	30.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
12177	12176	orchestra	44770	281	189	220	157	5.5098	2.4502	2.2532	2.2788	Noun	279	1	3.7421	3	26.13	9	0	1	high	high3	2	20	1	2	21	22	23	24	
4738	4737	department	17309	3256	1788	2051	1268	63.8431	3.5128	21.3162	3.2526	Noun	3247	1	4.8047	3	56.44	10	1	1	high	high3	2	20	1	2	21	22	23	24	
5311	5310	draft	19781	371	300	351	287	7.2745	2.5705	3.5765	2.4786	Noun	303	0.81892	3.8624	1	33.75	5	3	1	high	high1	1	10	1	2	11	12	13	14	
3636	3635	commotion	12883	106	95	100	91	2.0784	2.0294	1.1326	1.9823	Noun	106	1	3.3212	3	128.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
6128	6127	expression	23043	651	549	649	547	12.7647	2.8142	6.5451	2.7404	Noun	650	1	4.1061	3	98.67	10	0	1	high	high3	2	20	1	2	21	22	23	24	
12133	12132	opinion	44656	2142	1430	2134	1427	42	3.331	17.0482	3.1556	Noun	2144	1	4.6229	3	53	7	0	1	high	high3	2	20	1	2	21	22	23	24	
18629	18628	vacation	70644	1673	979	1615	969	32.8039	3.2238	11.6714	2.9912	Noun	1672	0.99821	4.5156	3	88.29	8	1	1	high	high3	2	20	1	2	21	22	23	24	
5976	5975	etiquette	22370	96	85	94	85	1.8824	1.9868	1.0134	1.9345	Noun	98	1	3.2786	3	25.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	
11567	11566	mutiny	42361	126	74	116	70	2.4706	2.1038	0.88221	1.8751	Noun	126	1	3.3956	3	75	6	0	1	low	low3	4	40	1	2	41	42	43	44	
15231	15230	sand	56375	1035	618	891	581	20.2941	3.0154	7.3677	2.7917	Noun	995	0.96135	4.3072	1	30.33	4	11	1	high	high1	1	10	1	2	11	12	13	14	
7620	7619	grasp	28194	233	202	223	199	4.5686	2.3692	2.4082	2.3075	Noun	122	0.52361	3.661	1	42	5	1	1	high	high1	1	10	1	2	11	12	13	14	
17442	17441	tag	64743	708	481	544	418	13.8824	2.8506	5.7344	2.683	Noun	372	0.52542	4.1425	1	9.5	3	18	1	high	high1	1	10	1	2	11	12	13	14	
17281	17280	surrogate	64098	95	56	91	56	1.8627	1.9823	0.66762	1.7559	Noun	95	1	3.2741	3	58.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
7670	7669	grid	28386	282	190	267	183	5.5294	2.4518	2.2651	2.281	Noun	282	1	3.7436	1	14.67	4	5	1	high	high1	1	10	1	2	11	12	13	14	
13751	13750	production	50409	645	403	567	360	12.6471	2.8102	4.8045	2.6064	Noun	643	0.99845	4.1021	3	132.89	10	0	1	high	high3	2	20	1	2	21	22	23	24	
12862	12861	perfection	47266	275	218	239	198	5.3922	2.4409	2.599	2.3404	Noun	274	0.99636	3.7327	3	128.22	10	0	1	high	high3	2	20	1	2	21	22	23	24	
3639	3638	communion	12904	106	66	61	45	2.0784	2.0294	0.78684	1.8261	Noun	106	1	3.3212	3	100.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
5059	5058	disorder	18820	364	246	353	238	7.1373	2.5623	2.9328	2.3927	Noun	364	1	3.8541	3	81.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
18660	18659	valve	70759	247	138	227	133	4.8431	2.3945	1.6452	2.143	Noun	246	1	3.6863	1	23.25	5	3	1	high	high1	1	10	1	2	11	12	13	14	
16464	16463	souvenir	60996	240	202	221	186	4.7059	2.382	2.4082	2.3075	Noun	239	1	3.6739	3	38.86	8	0	1	high	high3	2	20	1	2	21	22	23	24	
7152	7151	game	26592	11926	3774	11451	3698	233.8431	4.0765	44.9928	3.5769	Noun	11721	0.9843	5.3684	1	20.67	4	13	1	high	high1	1	10	1	2	11	12	13	14	
1225	1224	baroness	4904	134	30	41	14	2.6275	2.1303	0.35765	1.4914	Noun	127	0.96212	3.4222	3	104	8	0	1	low	low3	4	40	1	2	41	42	43	44	
8966	8965	injection	33356	211	148	206	146	4.1373	2.3263	1.7644	2.1732	Noun	211	1	3.6182	3	115.75	9	1	1	low	low3	4	40	1	2	41	42	43	44	
8785	8784	immigrant	32213	79	61	79	61	1.549	1.9031	0.72723	1.7924	Noun	60	0.75949	3.1949	3	51.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
19525	19524	yarn	73860	81	60	78	59	1.5882	1.9138	0.71531	1.7853	Noun	81	1	3.2056	1	28	4	7	1	low	low1	3	30	1	2	31	32	33	34	
16784	16783	starvation	62158	75	69	67	62	1.4706	1.8808	0.8226	1.8451	Noun	75	1	3.1726	3	132.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
10369	10368	luxury	38324	307	272	298	267	6.0196	2.4886	3.2427	2.4362	Noun	203	0.6634	3.7804	3	20	6	0	1	high	high3	2	20	1	2	21	22	23	24	
663	662	architect	2984	334	169	311	161	6.549	2.525	2.0148	2.2304	Noun	331	0.99399	3.8169	3	24.13	9	0	1	high	high3	2	20	1	2	21	22	23	24	
3214	3213	chump	11450	209	150	201	147	4.098	2.3222	1.7883	2.179	Noun	154	0.74038	3.6141	1	23.25	5	5	1	low	low1	3	30	1	2	31	32	33	34	
9817	9816	leaf	36653	265	217	246	204	5.1961	2.4249	2.587	2.3385	Noun	259	0.97736	3.7167	1	27.67	4	7	1	high	high1	1	10	1	2	11	12	13	14	
7084	7083	furniture	26367	769	538	729	523	15.0784	2.8865	6.4139	2.7316	Noun	767	1	4.1783	3	35.13	9	0	1	high	high3	2	20	1	2	21	22	23	24	
11688	11687	negligence	42872	91	69	88	67	1.7843	1.9638	0.8226	1.8451	Noun	91	1	3.2556	3	43.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	
5780	5779	endeavor	21479	76	67	67	62	1.4902	1.8865	0.79876	1.8325	Noun	54	0.71053	3.1783	3	30.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
6394	6393	fern	23953	163	28	22	14	3.1961	2.2148	0.33381	1.4624	Noun	116	0.71605	3.5067	1	16.67	4	1	1	low	low1	3	30	1	2	31	32	33	34	
8590	8589	hub	31365	156	61	63	50	3.0588	2.1959	0.72723	1.7924	Noun	137	0.87821	3.4877	1	7	3	13	1	low	low1	3	30	1	2	31	32	33	34	
8753	8752	ignition	32045	212	129	185	106	4.1569	2.3284	1.5379	2.1139	Noun	212	1	3.6202	3	81.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
10980	10979	midst	40480	175	157	167	156	3.4314	2.2455	1.8717	2.1987	Noun	174	1	3.5373	1	22.5	5	1	1	low	low1	3	30	1	2	31	32	33	34	
16974	16973	strategy	62847	482	371	461	364	9.451	2.6839	4.423	2.5705	Noun	482	1	3.9758	3	57	8	0	1	high	high3	2	20	1	2	21	22	23	24	
2272	2271	bulk	8356	97	91	89	83	1.902	1.9912	1.0849	1.9638	Noun	81	0.83505	3.2831	1	18.67	4	7	1	low	low1	3	30	1	2	31	32	33	34	
13477	13476	position	49340	3676	2191	3613	2171	72.0784	3.5655	26.1206	3.3408	Noun	3602	0.9804	4.8573	3	92.29	8	1	1	high	high3	2	20	1	2	21	22	23	24	
12157	12156	oracle	44730	114	37	31	21	2.2353	2.0607	0.44111	1.5798	Noun	114	1	3.3525	3	66.2	6	0	1	low	low3	4	40	1	2	41	42	43	44	
6736	6735	fluke	25036	89	65	80	61	1.7451	1.9542	0.77492	1.8195	Noun	89	1	3.2461	1	25.25	5	2	1	low	low1	3	30	1	2	31	32	33	34	
635	634	arabic	2898	174	72	9	6	3.4118	2.243	0.85837	1.8633	Noun	88	0.50575	3.5349	3	40.8	6	0	1	low	low3	4	40	1	2	41	42	43	44	
17067	17066	stunt	63146	469	291	447	289	9.1961	2.6721	3.4692	2.4654	Noun	397	0.85011	3.9639	1	39.25	5	2	1	high	high1	1	10	1	2	11	12	13	14	
19550	19549	yikes	73977	111	92	14	13	2.1765	2.0492	1.0968	1.9685	Noun	99	0.91667	3.3411	1	67	5	4	1	low	low1	3	30	1	2	31	32	33	34	
8096	8095	hay	29739	325	200	252	184	6.3725	2.5132	2.3844	2.3032	Noun	252	0.77778	3.8051	1	10.5	3	20	1	high	high1	1	10	1	2	11	12	13	14	
15157	15156	sage	56148	89	63	57	49	1.7451	1.9542	0.75107	1.8062	Noun	77	0.875	3.2461	1	17	4	12	1	low	low1	3	30	1	2	31	32	33	34	
13916	13915	puff	51117	227	168	174	144	4.451	2.3579	2.0029	2.2279	Noun	187	0.82379	3.6498	1	11.33	4	6	1	low	low1	3	30	1	2	31	32	33	34	
17572	17571	team	65216	7528	2623	6765	2473	147.6078	3.8767	31.2709	3.419	Noun	7263	0.9675	5.1686	1	31.67	4	9	1	high	high1	1	10	1	2	11	12	13	14	
10852	10851	memory	39948	2477	1514	2387	1483	48.5686	3.3941	18.0496	3.1804	Noun	2466	0.99677	4.6859	3	37	6	0	1	high	high3	2	20	1	2	21	22	23	24	
2817	2816	catalog	9978	149	116	143	111	2.9216	2.1761	1.3829	2.0682	Noun	149	1	3.4679	3	43.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
7185	7184	gardener	26684	214	141	208	135	4.1961	2.3324	1.681	2.1523	Noun	214	1	3.6243	3	91.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4991	4990	diplomat	18335	109	79	99	77	2.1373	2.0414	0.94182	1.9031	Noun	109	1	3.3332	3	33.86	8	1	1	low	low3	4	40	1	2	41	42	43	44	
2952	2951	certainty	10416	154	126	152	125	3.0196	2.1903	1.5021	2.1038	Noun	155	1	3.4822	3	58	9	1	1	low	low3	4	40	1	2	41	42	43	44	
4268	4267	crush	15514	857	625	772	581	16.8039	2.9335	7.4511	2.7966	Noun	497	0.57925	4.2253	1	31.5	5	3	1	high	high1	1	10	1	2	11	12	13	14	
16681	16680	squid	61853	141	75	112	65	2.7647	2.1523	0.89413	1.8808	Noun	141	0.99296	3.4441	1	9.25	5	1	1	low	low1	3	30	1	2	31	32	33	34	
18820	18819	victory	71270	1094	636	871	577	21.451	3.0394	7.5823	2.8041	Noun	1072	0.97989	4.3312	3	48.17	7	1	1	high	high3	2	20	1	2	21	22	23	24	
4046	4045	covenant	14761	341	53	15	14	6.6863	2.534	0.63186	1.7324	Noun	336	0.98534	3.8259	3	82.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	
8565	8564	hound	31260	257	167	197	134	5.0392	2.4116	1.9909	2.2253	Noun	235	0.92885	3.7035	1	38	5	7	1	high	high1	1	10	1	2	11	12	13	14	
1558	1557	bin	6111	274	167	208	144	5.3725	2.4393	1.9909	2.2253	Noun	231	0.84615	3.7312	1	8.5	3	18	1	high	high1	1	10	1	2	11	12	13	14	
1304	1303	battalion	5103	298	140	181	94	5.8431	2.4757	1.6691	2.1492	Noun	298	1	3.7675	3	89.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	
3670	3669	complexion	13043	98	84	97	83	1.9216	1.9956	1.0014	1.9294	Noun	98	1	3.2875	3	99.44	10	1	1	low	low3	4	40	1	2	41	42	43	44	
8609	8608	hull	31420	215	114	165	96	4.2157	2.3345	1.3591	2.0607	Noun	165	0.76744	3.6263	1	28	4	14	1	low	low1	3	30	1	2	31	32	33	34	
16473	16472	spa	61018	239	139	213	130	4.6863	2.3802	1.6571	2.1461	Noun	238	1	3.672	1	1.5	3	2	1	high	high1	1	10	1	2	11	12	13	14	
2173	2172	bronze	8068	143	99	90	68	2.8039	2.1584	1.1803	2	Noun	142	0.99301	3.4502	1	35.4	6	0	1	low	low1	3	30	1	2	31	32	33	34	
12711	12710	pause	46758	275	205	240	186	5.3922	2.4409	2.444	2.3139	Noun	172	0.62545	3.7327	1	36.25	5	2	1	high	high1	1	10	1	2	11	12	13	14	
10654	10653	mart	39266	97	58	21	19	1.902	1.9912	0.69146	1.7709	Noun	49	0.51579	3.2831	1	36.33	4	13	1	low	low1	3	30	1	2	31	32	33	34	
18988	18987	wage	71782	159	142	158	141	3.1176	2.2041	1.6929	2.1553	Noun	126	0.79245	3.496	1	20.67	4	11	1	low	low1	3	30	1	2	31	32	33	34	
18915	18914	vitamin	71519	136	101	117	87	2.6667	2.1367	1.2041	2.0086	Noun	136	1	3.4286	3	27.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
14230	14229	ram	52122	328	197	170	128	6.4314	2.5172	2.3486	2.2967	Noun	164	0.58156	3.809	1	8	3	16	1	high	high1	1	10	1	2	11	12	13	14	
