numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
15377	15376	scheme	56900	370	296	365	294	7.2549	2.5694	3.5289	2.4728	Noun	354	0.95676	3.8612	1	15.2	6	1	1	high	high1	1	10	1	2	11	12	13	14	
14064	14063	quantity	51610	95	81	88	77	1.8627	1.9823	0.96567	1.9138	Noun	95	1	3.2741	3	91	8	1	1	low	low3	4	40	1	2	41	42	43	44	
19024	19023	wallpaper	71912	171	122	164	120	3.3529	2.2355	1.4545	2.0899	Noun	171	1	3.5274	3	38.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
10701	10700	mat	39422	178	139	166	135	3.4902	2.2529	1.6571	2.1461	Noun	174	0.98305	3.5447	1	11.5	3	22	1	low	low1	3	30	1	2	31	32	33	34	
17410	17409	tab	64645	294	232	258	211	5.7647	2.4698	2.7659	2.3674	Noun	279	0.94898	3.7617	1	6	3	11	1	high	high1	1	10	1	2	11	12	13	14	
18075	18074	tournament	67044	464	157	409	140	9.098	2.6675	1.8717	2.1987	Noun	469	1	3.9593	3	44.67	10	0	1	high	high3	2	20	1	2	21	22	23	24	
7554	7553	governor	27987	1369	401	744	295	26.8431	3.1367	4.7806	2.6042	Noun	1342	0.97956	4.4286	3	42	8	0	1	high	high3	2	20	1	2	21	22	23	24	
8989	8988	innocence	33412	336	247	326	242	6.5882	2.5276	2.9447	2.3945	Noun	336	1	3.8195	3	62	9	0	1	high	high3	2	20	1	2	21	22	23	24	
3039	3038	chart	10735	483	339	464	331	9.4706	2.6848	4.0415	2.5315	Noun	439	0.9089	3.9767	1	42	5	4	1	high	high1	1	10	1	2	11	12	13	14	
13638	13637	president	50006	7174	1551	3077	1103	140.6667	3.8558	18.4907	3.1909	Noun	5724	0.79944	5.1477	3	70.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	
11280	11279	monk	41444	376	150	239	124	7.3725	2.5763	1.7883	2.179	Noun	243	0.64628	3.8682	1	24.33	4	3	1	high	high1	1	10	1	2	11	12	13	14	
13839	13838	protector	50788	149	99	115	88	2.9216	2.1761	1.1803	2	Noun	145	0.97973	3.4679	3	60.75	9	1	1	low	low3	4	40	1	2	41	42	43	44	
18313	18312	trough	67916	72	58	70	56	1.4118	1.8633	0.69146	1.7709	Noun	72	1	3.1552	1	36	6	1	1	low	low1	3	30	1	2	31	32	33	34	
14671	14670	residence	54359	421	342	403	332	8.2549	2.6253	4.0773	2.5353	Noun	421	1	3.9171	3	79.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	
904	903	audition	3835	705	307	696	305	13.8235	2.8488	3.66	2.4886	Noun	502	0.71307	4.1406	3	85.71	8	1	1	high	high3	2	20	1	2	21	22	23	24	
4049	4048	coverage	14768	318	238	308	235	6.2353	2.5038	2.8374	2.3784	Noun	318	1	3.7956	3	80.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
6884	6883	formula	25552	401	184	383	175	7.8627	2.6042	2.1936	2.2672	Noun	402	1	3.8961	3	36.33	7	0	1	high	high3	2	20	1	2	21	22	23	24	
11241	11240	mole	41315	411	162	316	148	8.0588	2.6149	1.9313	2.2122	Noun	396	0.96822	3.9067	1	29.67	4	14	1	high	high1	1	10	1	2	11	12	13	14	
2988	2987	champion	10558	1067	511	961	486	20.9216	3.0286	6.092	2.7093	Noun	953	0.89149	4.3204	3	62.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
6037	6036	exception	22644	409	375	396	367	8.0196	2.6128	4.4707	2.5752	Noun	410	1	3.9046	3	101.5	9	0	1	high	high3	2	20	1	2	21	22	23	24	
1081	1080	bait	4479	496	392	457	370	9.7255	2.6964	4.6733	2.5944	Noun	407	0.82056	3.9882	1	28.33	4	3	1	high	high1	1	10	1	2	11	12	13	14	
8603	8602	hug	31396	986	695	910	653	19.3333	2.9943	8.2856	2.8426	Noun	580	0.59063	4.2862	1	8.5	3	17	1	high	high1	1	10	1	2	11	12	13	14	
