numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
2583	2582	candidate	9264	434	277	406	263	8.5098	2.6385	3.3023	2.444	Noun	434	1	3.9303	3	60.75	9	0	1	high	high3	2	20	1	2	21	22	23	24	
17053	17052	studio	63106	1190	566	1071	517	23.3333	3.0759	6.7477	2.7536	Noun	1187	0.99832	4.3677	3	30.8	6	0	1	high	high3	2	20	1	2	21	22	23	24	
8131	8130	headmaster	29819	112	49	61	36	2.1961	2.0531	0.58417	1.699	Noun	112	1	3.3449	3	49.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	
13086	13085	pinch	48167	312	261	277	233	6.1176	2.4955	3.1116	2.4183	Noun	158	0.50641	3.7874	1	45.75	5	5	1	high	high1	1	10	1	2	11	12	13	14	
18725	18724	vein	70955	183	138	180	136	3.5882	2.2648	1.6452	2.143	Noun	184	1	3.5567	1	13	4	3	1	low	low1	3	30	1	2	31	32	33	34	
16201	16200	slime	59848	141	106	126	101	2.7647	2.1523	1.2637	2.0294	Noun	127	0.90071	3.4441	1	27.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	
15249	15248	sanity	56446	139	127	132	123	2.7255	2.1461	1.5141	2.1072	Noun	139	1	3.438	3	59.4	6	1	1	low	low3	4	40	1	2	41	42	43	44	
14407	14406	recorder	52953	252	178	232	169	4.9412	2.4031	2.1221	2.2529	Noun	252	1	3.695	3	99	8	1	1	high	high3	2	20	1	2	21	22	23	24	
12358	12357	ownership	45725	116	95	114	93	2.2745	2.0682	1.1326	1.9823	Noun	116	1	3.36	3	35	9	0	1	low	low3	4	40	1	2	41	42	43	44	
3612	3611	commandant	12774	131	50	65	34	2.5686	2.1206	0.59609	1.7076	Noun	131	1	3.4124	3	65.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
17379	17378	symphony	64532	181	136	110	86	3.549	2.2601	1.6214	2.1367	Noun	180	0.99448	3.5519	3	28.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
10362	10361	lust	38290	284	211	255	195	5.5686	2.4548	2.5155	2.3263	Noun	277	0.96181	3.7467	1	24.33	4	12	1	high	high1	1	10	1	2	11	12	13	14	
15493	15492	scroll	57271	116	48	102	39	2.2745	2.0682	0.57225	1.6902	Noun	103	0.88793	3.36	1	26.8	6	1	1	low	low1	3	30	1	2	31	32	33	34	
19525	19524	yarn	73860	81	60	78	59	1.5882	1.9138	0.71531	1.7853	Noun	81	1	3.2056	1	28	4	7	1	low	low1	3	30	1	2	31	32	33	34	
16055	16054	sip	59333	260	220	237	201	5.098	2.4166	2.6228	2.3444	Noun	243	0.93462	3.7085	1	9	3	19	1	high	high1	1	10	1	2	11	12	13	14	
7045	7044	fudge	26202	185	122	148	102	3.6275	2.2695	1.4545	2.0899	Noun	168	0.90323	3.5613	1	22.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	
3801	3800	container	13808	219	144	210	141	4.2941	2.3424	1.7167	2.1614	Noun	219	1	3.6343	3	95.75	9	1	1	low	low3	4	40	1	2	41	42	43	44	
3973	3972	cot	14529	102	76	97	73	2	2.0128	0.90606	1.8865	Noun	102	1	3.3047	1	11.5	3	24	1	low	low1	3	30	1	2	31	32	33	34	
15453	15452	scout	57133	657	411	362	216	12.8824	2.8182	4.8999	2.6149	Noun	517	0.78811	4.1101	1	19.75	5	6	1	high	high1	1	10	1	2	11	12	13	14	
