word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
sham-J	1	4	3	1	0	0	0	0	J	
invade-V	5	6	5	2	0	0	0	0	V	
burglar-V	1	7	6	2	0	0	0	0	V	
incline-V	4	7	6	2	467	376	429	500	V	
elephant-N	7	8	7	3	459	628	616	222	N	
rust-N	10	4	4	1	484	553	547	380	N	
alcoholic-J	3	9	9	4	0	0	0	0	J	
chopping-V	5	8	5	2	0	0	0	0	V	
deplored-V	2	8	6	3	0	0	0	0	V	
gusty-J	2	5	5	2	0	0	0	0	J	
tune-V	10	4	4	1	545	464	463	0	V	
blubber-J	1	7	6	2	0	0	0	0	J	
mouse-N	10	5	3	1	520	624	615	242	N	
smash-V	4	5	4	1	536	402	518	278	V	
xenon-N	1	5	5	2	0	0	0	0	N	
slanderous-J	1	10	9	3	0	0	0	0	J	
rumble-V	2	6	5	2	476	407	494	0	V	
wicked-J	9	6	5	2	0	0	0	0	J	
quake-V	2	5	4	1	474	440	463	0	V	
veil-N	8	4	3	1	421	560	516	414	N	
hanged-A	7	6	4	2	0	0	0	0	A	
stout-V	3	5	4	1	511	413	521	0	V	
ascetic-J	1	7	6	3	0	0	0	0	J	
monarch-J	3	7	5	2	428	525	572	456	J	
gush-V	1	4	3	1	383	396	483	453	V	
slothful-J	1	8	7	2	0	0	0	0	J	
hapless-J	2	7	6	2	0	0	0	0	J	
curly-J	5	5	4	2	0	0	0	0	J	
arty-J	1	4	3	2	0	0	0	0	J	
quell-V	3	5	4	1	0	0	0	0	V	
armory-N	1	6	5	3	0	0	0	0	N	
rewrite-N	4	7	5	2	0	0	0	0	N	
carving-N	6	7	5	2	0	0	0	0	N	
rag-V	10	3	3	1	0	0	0	0	V	
staple-N	1	6	5	2	0	0	0	0	N	
sonnet-N	3	6	5	2	0	0	0	0	N	
earning-V	9	7	4	2	0	0	0	0	V	
knitting-N	1	8	5	2	501	583	578	286	N	
pluck-V	2	5	4	1	0	0	0	0	V	
synonymous-J	4	10	9	4	0	0	0	0	J	
aggregate-J	8	9	7	3	0	0	0	0	J	
rump-N	2	4	4	1	0	0	0	0	N	
ally-V	9	4	3	2	410	485	453	446	V	
mice-N	10	4	3	1	0	0	0	0	N	
piecemeal-J	2	9	6	2	0	0	0	0	J	
padlock-N	2	7	6	2	387	0	523	0	N	
pedal-V	4	5	4	2	512	602	556	306	V	
keel-N	6	4	3	1	337	515	451	500	N	
anchored-V	10	8	5	3	0	0	0	0	V	
lurk-V	1	4	3	1	0	0	0	0	V	
crow-J	2	4	3	1	490	590	578	308	J	
intrigue-N	4	8	6	2	0	0	0	0	N	
poison-N	10	6	4	2	504	527	513	364	N	
slick-V	7	5	4	1	0	0	0	0	V	
hare-V	1	4	3	1	460	615	577	281	V	
raid-V	10	4	3	1	487	407	476	391	V	
typhoid-N	2	7	5	2	0	0	0	0	N	
rodent-J	3	6	6	2	0	0	0	0	J	
hid-V	6	3	3	1	0	0	0	0	V	
uplift-J	1	6	6	2	0	0	0	0	J	
beaver-V	3	6	5	2	470	589	612	0	V	
ache-N	4	4	3	1	523	443	443	0	N	
geisha-N	1	6	4	2	0	0	0	0	N	
tableau-N	1	7	5	2	0	0	0	0	N	
dangle-J	1	6	5	1	0	0	0	0	J	
raft-V	4	4	4	1	483	0	0	0	V	
belle-J	1	5	3	1	341	388	401	0	J	
captive-N	5	7	6	2	415	516	518	0	N	
peck-V	5	4	3	1	471	432	494	300	V	
perk-V	1	4	3	1	0	0	0	0	V	
mouse-V	10	5	3	1	520	624	615	242	V	
mumble-V	1	6	5	2	0	0	0	0	V	
slang-J	2	5	4	1	512	373	411	464	J	
carving-V	6	7	5	2	0	0	0	0	V	
psalm-J	4	5	3	1	418	409	427	0	J	
chaperon-N	1	8	7	3	0	0	0	0	N	
armpit-N	2	6	5	2	0	0	0	0	N	
miniver-N	1	7	6	3	0	0	0	0	N	
dane-N	2	4	3	1	0	0	0	0	N	
greet-N	7	5	4	1	0	0	0	0	N	
prow-J	1	4	3	1	252	485	307	583	J	
rowdy-J	4	5	4	2	0	0	0	0	J	
gender-N	2	6	5	2	450	408	376	0	N	
sack-N	8	4	3	1	539	582	548	0	N	
clutch-N	5	6	5	1	0	0	0	0	N	
logged-V	2	6	4	2	0	0	0	0	V	
secession-N	2	9	7	3	0	0	0	0	N	
digs-N	1	4	4	1	0	0	0	0	N	
thug-V	1	4	3	1	0	0	0	0	V	
rata-N	2	4	4	2	0	0	0	0	N	
melodic-J	5	7	7	3	0	0	0	0	J	
olive-N	5	5	4	2	444	618	578	458	N	
inched-J	1	6	4	2	0	0	0	0	J	
publish-V	3	7	6	2	0	0	0	0	V	
peacock-N	2	7	5	2	0	0	0	0	N	
warmer-N	4	6	4	2	0	0	0	0	N	
sized-V	4	5	4	2	0	0	0	0	V	
bearded-J	10	7	5	2	0	0	0	0	J	
plum-N	1	4	4	1	547	632	611	0	N	
shanty-N	3	6	5	2	0	0	0	0	N	
