word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
still-C	782	5	4	1	557	354	345	0	C	
two-N	1412	3	2	1	596	383	445	0	N	
while-V	680	5	3	1	543	204	302	0	V	
number-N	472	6	5	2	599	395	489	239	N	
put-N	437	3	3	1	539	287	263	0	N	
good-A	807	4	3	1	621	297	374	0	A	
senate-N	62	6	5	2	0	0	0	0	N	
part-J	500	4	3	1	579	339	340	314	J	
serpentine-J	1	10	8	3	0	0	0	0	J	
perhaps-N	307	7	6	2	590	0	220	0	N	
much-A	937	4	4	1	584	242	332	0	A	
ethical-J	29	7	6	3	379	0	278	0	J	
cadence-N	2	7	6	2	0	0	0	0	N	
play-V	200	4	3	1	586	468	498	192	V	
almost-J	432	6	6	2	0	0	0	0	J	
noted-V	90	5	5	2	0	0	0	0	V	
amount-N	172	6	5	2	583	335	316	392	N	
back-A	967	4	3	1	587	540	483	225	A	
dimension-N	15	9	8	3	483	274	355	528	N	
handsome-J	40	8	6	2	0	0	0	0	J	
foursome-N	1	8	5	2	0	0	0	0	N	
less-V	438	4	3	1	541	266	286	0	V	
spoof-N	1	5	4	1	0	0	0	0	N	
authorized-V	37	10	7	4	0	0	0	0	V	
tape-V	35	4	3	1	567	564	573	406	V	
dreamless-J	1	9	7	2	0	0	0	0	J	
just-N	872	4	4	1	540	257	221	0	N	
term-N	79	4	3	1	575	374	387	394	N	
ever-A	345	4	3	2	557	299	273	0	A	
post-A	84	4	4	1	586	533	518	306	A	
steel-V	45	5	4	1	553	586	534	0	V	
stop-N	120	4	4	1	563	308	452	0	N	
scurrilous-J	1	10	8	3	0	0	0	0	J	
inane-N	1	5	4	2	0	0	0	0	N	
fletcher-N	7	8	6	2	0	0	0	0	N	
sting-V	5	5	4	1	480	509	553	261	V	
meant-V	100	5	4	1	499	226	282	0	V	
siesta-N	2	6	6	3	0	0	0	0	N	
blackness-N	5	9	7	2	0	0	0	0	N	
precaution-V	8	10	7	3	477	300	367	525	V	
what-J	1908	4	3	1	608	293	249	0	J	
upon-R	495	4	4	2	575	311	334	0	R	
retail-A	20	6	5	2	0	0	0	0	A	
best-U	351	4	4	1	600	282	324	0	U	
despite-V	104	7	6	2	0	0	0	0	V	
taste-N	59	5	4	1	580	464	425	0	N	
reversed-V	8	8	6	3	0	0	0	0	V	
general-J	497	7	7	3	568	408	491	0	J	
specimen-N	24	8	8	3	512	481	417	0	N	
used-V	612	4	4	2	567	315	344	0	V	
pretty-N	107	6	5	2	584	341	520	0	N	
accessory-J	1	9	8	4	0	0	0	0	J	
agreement-N	106	9	8	3	541	327	367	0	N	
immediate-A	81	9	7	3	0	0	0	0	A	
line-N	298	4	3	1	591	477	491	275	N	
forever-N	39	7	7	3	0	0	0	0	N	
lost-V	173	4	4	1	0	0	0	0	V	
average-V	130	7	6	3	579	0	297	0	V	
upon-A	495	4	4	2	575	311	334	0	A	
it's-V	302	4	2	1	0	0	0	0	V	
expression-N	79	10	9	3	527	297	386	0	N	
all-J	3001	3	2	1	582	267	332	0	J	
banquet-V	6	7	7	2	0	0	0	0	V	
clan-V	2	4	4	1	0	0	0	0	V	
split-N	30	5	5	1	514	417	445	381	N	
cream-V	20	5	4	1	514	621	557	0	V	
court-V	230	5	3	1	549	509	552	0	V	
sea-N	95	3	2	1	537	596	606	0	N	
operation-N	113	9	8	4	0	0	0	0	N	
genera-N	1	6	6	3	0	0	0	0	N	
might-V	672	5	3	1	533	271	346	400	V	
above-A	296	5	4	2	607	0	346	0	A	
modifier-N	5	8	7	4	0	0	0	0	N	
beige-J	1	5	3	1	0	0	0	0	J	
large-A	361	5	3	1	634	0	449	0	A	
extended-V	55	8	9	3	0	0	0	0	V	
small-J	542	5	4	1	616	402	447	0	J	
suffer-V	33	6	4	2	0	0	0	0	V	
academic-N	56	8	8	4	0	0	0	0	N	
abbot-N	2	5	4	2	0	0	0	0	N	
word-N	274	4	3	1	0	0	0	0	N	
sundown-N	6	7	6	2	0	0	0	0	N	
drama-N	43	5	5	2	534	375	482	0	N	
more-N	2216	4	3	1	612	284	264	0	N	
private-J	191	7	6	2	570	350	432	0	J	
narrative-J	24	9	7	3	0	0	0	0	J	
fifty-J	68	5	5	2	0	0	0	0	J	
school-V	492	6	4	1	582	573	599	228	V	
row-V	35	3	2	1	0	0	0	0	V	
doubt-V	114	5	3	1	0	0	0	0	V	
company-V	290	7	7	3	573	424	426	436	V	
expectant-J	3	9	10	3	0	0	0	0	J	
hip-V	10	3	3	1	0	0	0	0	V	
ground-N	186	6	5	1	574	558	513	258	N	
living-N	194	6	5	2	0	0	0	0	N	
anarchy-N	7	7	5	3	0	0	0	0	N	
hexagonal-N	2	9	9	4	0	0	0	0	N	
everything-N	185	10	7	4	0	0	0	0	N	
new-N	1635	3	3	1	614	348	418	0	N	
willing-A	69	7	5	2	537	0	348	0	A	
