word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
faction-N	5	7	6	2	0	0	0	0	N	
unsalted-J	2	8	8	3	0	0	0	0	J	
weigh-V	4	5	2	1	536	363	411	0	V	
reckless-A	9	8	6	2	517	0	395	0	A	
recur-V	2	5	4	2	0	0	0	0	V	
salutary-J	5	8	9	4	0	0	0	0	J	
pass-J	89	4	3	1	535	385	479	0	J	
graced-V	1	6	5	2	0	0	0	0	V	
answer-N	152	6	4	2	605	397	368	294	N	
booming-V	1	7	5	2	0	0	0	0	V	
titular-N	1	7	7	3	0	0	0	0	N	
numerous-J	47	8	8	3	0	0	0	0	J	
barking-V	2	7	5	2	0	0	0	0	V	
series-J	130	6	5	2	525	373	398	461	J	
feint-J	2	5	4	1	234	288	313	0	J	
detestable-J	2	10	9	4	0	0	0	0	J	
portray-N	6	7	5	2	486	337	377	0	N	
pleader-N	1	7	5	2	0	0	0	0	N	
elect-J	8	5	5	2	0	0	0	0	J	
antenna-N	13	7	6	3	0	0	0	0	N	
curtain-V	13	7	4	2	0	0	0	0	V	
sped-V	9	4	4	1	0	0	0	0	V	
calumny-N	1	7	7	3	0	0	0	0	N	
troupe-V	3	6	4	1	363	479	404	0	V	
resolute-J	4	8	7	3	0	0	0	0	J	
forte-J	6	5	4	1	0	0	0	0	J	
suspect-J	30	7	7	2	488	379	377	472	J	
ace-V	15	3	2	1	0	0	0	0	V	
throne-V	5	6	4	1	0	0	0	0	V	
bedlam-V	1	6	6	2	0	0	0	0	V	
peak-N	16	4	3	1	0	0	0	0	N	
arduous-J	4	7	6	2	0	0	0	0	J	
swank-N	1	5	5	1	0	0	0	0	N	
guitar-N	19	6	4	2	550	0	0	0	N	
loosen-V	3	6	4	2	0	0	0	0	V	
asinine-J	2	7	6	3	0	0	0	0	J	
fatherly-J	1	8	6	3	0	0	0	0	J	
villain-N	3	7	5	2	0	0	0	0	N	
excursus-N	1	8	8	3	0	0	0	0	N	
grossly-A	4	7	6	2	0	0	0	0	A	
jungle-J	20	6	5	1	439	0	555	0	J	
basil-V	1	5	4	2	0	0	0	0	V	
hatchway-N	2	8	6	2	0	0	0	0	N	
lisle-N	1	5	3	1	0	0	0	0	N	
morse-N	29	5	3	1	0	0	0	0	N	
fix-J	14	3	4	1	0	0	0	0	J	
mystical-J	5	8	8	3	0	0	0	0	J	
laity-N	3	5	5	2	0	0	0	0	N	
neutron-N	1	7	7	2	0	0	0	0	N	
pure-V	56	4	4	1	590	0	366	0	V	
breeding-N	7	8	6	2	0	0	0	0	N	
aspire-V	3	6	5	3	0	0	0	0	V	
clap-V	1	4	4	1	0	0	0	0	V	
hourly-A	2	6	4	2	0	0	0	0	A	
lapse-V	6	5	4	1	0	0	0	0	V	
neuralgia-N	1	9	8	3	0	0	0	0	N	
oncoming-N	2	8	7	3	0	0	0	0	N	
foul-N	4	4	3	1	483	351	467	0	N	
chilly-N	5	6	5	2	536	379	460	0	N	
tactual-J	8	7	8	2	0	0	0	0	J	
weeping-V	8	7	5	2	483	0	499	0	V	
leather-N	24	7	4	2	571	575	586	0	N	
peril-N	8	5	5	2	0	0	0	0	N	
drake-N	2	5	4	1	0	0	0	0	N	
vibration-N	5	9	7	3	0	0	0	0	N	
groggy-J	1	6	5	2	0	0	0	0	J	
sinful-J	3	6	6	2	452	0	371	0	J	
bagpipe-N	1	7	6	2	397	601	594	377	N	
damsel-N	1	6	6	2	292	544	551	406	N	
voter-N	4	5	4	2	519	548	486	0	N	
exclaim-V	1	7	7	2	0	0	0	0	V	
swoop-N	2	5	4	1	0	0	0	0	N	
combing-V	1	7	5	2	0	0	0	0	V	
align-N	2	5	4	2	0	0	0	0	N	
youngster-N	7	9	6	2	0	0	0	0	N	
earnest-A	18	7	5	2	0	0	0	0	A	
velvety-J	3	7	7	3	0	0	0	0	J	
storming-V	1	8	6	2	0	0	0	0	V	
tidy-V	1	4	4	2	490	311	478	0	V	
fete-V	3	4	3	1	0	0	0	0	V	
tip-N	22	3	3	1	493	459	483	328	N	
regular-J	83	7	7	3	580	0	320	0	J	
dashing-J	4	7	5	2	0	0	0	0	J	
mate-N	21	4	3	1	553	507	506	0	N	
peer-J	8	4	3	1	460	406	376	0	J	
hindoo-N	1	6	5	2	0	0	0	0	N	
riven-V	1	5	5	2	0	0	0	0	V	
perplexity-N	1	10	10	4	0	0	0	0	N	
scion-N	1	5	4	2	0	0	0	0	N	
till-R	50	4	3	1	442	365	364	0	R	
tallow-V	1	6	4	2	0	0	0	0	V	
inwardly-A	3	8	7	3	0	0	0	0	A	
ordnance-N	1	8	6	2	0	0	0	0	N	
coercive-J	2	8	6	3	0	0	0	0	J	
northerly-J	1	9	6	3	0	0	0	0	J	
winded-V	2	6	6	2	0	0	0	0	V	
load-N	45	4	3	1	562	439	461	0	N	
articulate-J	8	10	9	4	0	0	0	0	J	
divination-N	3	10	9	4	0	0	0	0	N	
dusty-J	16	5	5	2	537	452	506	0	J	
