word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
decline-V	31	7	6	2	0	0	0	0	V	
program-V	394	7	7	2	0	0	0	0	V	
giddy-J	2	5	4	2	338	0	451	0	J	
boycott-N	8	7	5	2	0	0	0	0	N	
capricious-J	1	10	8	3	0	0	0	0	J	
sepia-N	1	5	5	2	0	0	0	0	N	
its-U	1858	3	2	1	547	209	229	0	U	
back-V	967	4	3	1	587	540	483	225	V	
progeny-N	2	7	7	3	0	0	0	0	N	
solid-J	77	5	5	2	0	0	0	0	J	
comparison-N	48	10	9	4	560	311	336	0	N	
assassin-J	6	8	6	3	0	0	0	0	J	
even-N	1171	4	4	2	576	283	338	0	N	
anthem-N	1	6	5	2	0	0	0	0	N	
rusty-J	8	5	5	2	503	506	553	0	J	
cork-N	9	4	3	1	544	608	631	0	N	
ending-V	31	6	5	2	0	0	0	0	V	
vice-V	41	4	3	1	457	399	413	517	V	
fortify-V	2	7	6	3	0	0	0	0	V	
far-J	427	3	3	1	587	302	411	0	J	
big-N	360	3	3	1	640	0	463	0	N	
piazza-N	17	6	6	3	0	0	0	0	N	
undertaker-N	1	10	8	4	0	0	0	0	N	
day-N	686	3	2	1	595	477	526	0	N	
fowl-N	1	4	3	1	452	532	528	0	N	
creditable-J	4	10	9	4	0	0	0	0	J	
seem-V	229	4	3	1	549	226	249	0	V	
even-J	1171	4	4	2	576	283	338	0	J	
first-J	1360	5	4	1	590	311	388	0	J	
burly-V	3	5	4	2	0	0	0	0	V	
overthrow-V	5	9	6	3	0	0	0	0	V	
ionic-J	8	5	5	3	0	0	0	0	J	
mutilation-N	1	10	10	4	363	452	502	574	N	
impudence-N	1	9	9	3	0	0	0	0	N	
enact-N	7	5	5	2	0	0	0	0	N	
underneath-N	11	10	7	3	0	0	0	0	N	
she-U	2859	3	2	1	599	406	474	0	U	
more-J	2216	4	3	1	612	284	264	0	J	
needle-N	15	6	4	2	533	608	589	264	N	
locker-N	9	6	4	2	538	586	569	0	N	
trifling-V	2	8	7	2	0	0	0	0	V	
when-C	2331	4	3	1	609	219	231	0	C	
proverbial-J	4	10	9	3	0	0	0	0	J	
here-N	750	4	3	1	599	285	278	0	N	
rejoicing-V	4	9	7	3	0	0	0	0	V	
equally-A	62	7	6	3	0	0	0	0	A	
duet-V	1	4	5	1	0	0	0	0	V	
afterwards-A	14	10	8	3	0	0	0	0	A	
gelding-V	4	7	6	2	0	0	0	0	V	
your-U	923	4	2	1	581	256	289	0	U	
deny-V	47	4	4	2	0	0	0	0	V	
two-A	1412	3	2	1	596	383	445	0	A	
rising-V	62	6	5	2	0	0	0	0	V	
salt-V	46	4	4	1	612	594	570	233	V	
over-N	1236	4	4	2	589	287	327	0	N	
dining-V	28	6	5	2	0	0	0	0	V	
systematic-J	18	10	10	4	0	0	0	0	J	
gasp-V	3	4	4	1	457	409	491	367	V	
restrict-V	11	8	8	2	0	0	0	0	V	
little-J	831	6	4	2	594	378	502	0	J	
assign-N	18	6	4	2	0	0	0	0	N	
all-A	3001	3	2	1	582	267	332	0	A	
was-V	9816	3	3	1	604	194	264	0	V	
quadrille-N	1	9	7	2	0	0	0	0	N	
some-J	1617	4	3	1	578	286	302	0	J	
have-V	3941	4	3	1	597	251	271	0	V	
uncritical-J	3	10	10	4	0	0	0	0	J	
man-N	1207	3	3	1	623	618	567	0	N	
freedmen-N	3	8	7	2	0	0	0	0	N	
tumultuous-J	1	10	11	3	0	0	0	0	J	
between-R	730	7	6	2	0	0	0	0	R	
many-N	1030	4	4	2	599	276	393	0	N	
shrub-N	1	5	4	1	446	588	556	383	N	
palmer-N	56	6	4	2	0	0	0	0	N	
good-V	807	4	3	1	621	297	374	0	V	
bridgehead-N	2	10	7	2	0	0	0	0	N	
then-J	1377	4	3	1	610	190	204	0	J	
staccato-J	5	8	7	3	0	0	0	0	J	
stolen-J	18	6	6	2	0	0	0	0	J	
make-V	794	4	3	1	618	299	322	0	V	
first-N	1360	5	4	1	590	311	388	0	N	
used-V	612	4	4	2	567	315	344	0	V	
now-N	1314	3	2	1	605	309	276	0	N	
african-N	28	7	7	3	0	0	0	0	N	
right-V	613	5	3	1	599	361	372	0	V	
brass-V	19	5	4	1	469	577	524	414	V	
other-A	1702	5	4	2	581	275	265	0	A	
long-N	755	4	3	1	579	381	471	0	N	
state-N	808	5	4	1	560	440	511	0	N	
tradesmen-N	1	9	8	2	0	0	0	0	N	
does-N	485	4	3	1	629	0	210	0	N	
hearsay-N	2	7	4	2	0	0	0	0	N	
passing-R	65	7	5	2	566	0	368	0	R	
supportive-J	7	10	7	3	0	0	0	0	J	
quirk-N	1	5	4	1	0	0	0	0	N	
skin-N	47	4	4	1	591	614	638	0	N	
because-C	883	7	5	2	604	196	244	0	C	
little-A	831	6	4	1	594	378	502	0	A	
nation-J	139	6	4	2	508	415	436	425	J	
goose-V	4	5	3	1	0	0	0	0	V	
