word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
afloat-A	7	6	5	2	0	0	0	0	A	
mould-V	1	5	4	1	0	0	0	0	V	
separate-J	79	8	6	2	0	0	0	0	J	
handbook-N	2	8	7	2	0	0	0	0	N	
berth-V	4	5	3	1	379	425	402	0	V	
fashioned-V	7	9	5	3	0	0	0	0	V	
veronica-N	1	8	8	4	0	0	0	0	N	
merciful-J	2	8	7	3	0	0	0	0	J	
spin-N	5	4	4	1	0	0	0	0	N	
gild-N	1	4	4	1	0	0	0	0	N	
milieu-N	4	6	5	2	0	0	0	0	N	
bare-V	29	4	2	1	521	399	487	0	V	
coco-N	1	4	4	2	0	0	0	0	N	
snug-V	2	4	4	1	0	0	0	0	V	
wet-N	53	3	3	1	585	478	509	0	N	
morass-N	1	6	5	2	195	415	256	647	N	
gentlemen-N	21	9	8	3	0	0	0	0	N	
nominee-N	3	7	6	3	0	0	0	0	N	
nab-N	1	3	3	1	0	0	0	0	N	
viscous-J	1	7	6	2	0	0	0	0	J	
poker-J	6	5	5	2	0	0	0	0	J	
fair-A	77	4	2	1	573	413	439	0	A	
pastel-J	3	6	6	2	0	0	0	0	J	
generally-A	132	9	8	4	0	0	0	0	A	
conjure-V	1	7	5	2	0	0	0	0	V	
nigh-V	1	4	2	1	0	0	0	0	V	
kit-V	2	3	3	1	0	0	0	0	V	
hurricane-N	8	9	7	3	471	576	608	0	N	
likely-J	151	6	5	2	0	0	0	0	J	
jumpy-J	2	5	5	2	0	0	0	0	J	
craze-V	2	5	4	1	0	0	0	0	V	
bum-N	7	3	3	1	0	0	0	0	N	
exclusive-N	28	9	9	3	0	0	0	0	N	
bock-N	1	4	3	1	0	0	0	0	N	
cure-N	28	4	3	1	526	352	397	350	N	
packet-V	3	6	5	2	0	0	0	0	V	
monopoly-N	14	8	8	4	0	0	0	0	N	
strophe-N	1	7	6	2	0	0	0	0	N	
giddy-J	2	5	4	2	338	0	451	0	J	
sage-J	2	4	3	1	424	462	434	0	J	
dane-N	2	4	3	1	0	0	0	0	N	
transient-N	3	9	8	2	0	0	0	0	N	
evening-N	133	7	5	2	630	439	559	303	N	
birthday-N	18	8	5	2	0	0	0	0	N	
stadium-N	25	7	7	2	526	569	586	0	N	
unhurt-J	1	6	5	2	0	0	0	0	J	
sap-V	1	3	3	1	377	540	451	464	V	
tube-V	31	4	4	1	539	581	564	0	V	
satisfy-V	16	7	7	3	0	0	0	0	V	
bug-V	4	3	3	1	0	0	0	0	V	
shovel-V	5	6	4	2	528	581	538	0	V	
exit-N	7	4	5	2	616	0	512	0	N	
undaunted-J	1	9	8	3	0	0	0	0	J	
likable-J	4	7	6	2	0	0	0	0	J	
dreamer-N	2	7	5	2	517	442	507	350	N	
gospel-N	13	6	6	2	437	403	440	444	N	
borrow-N	9	6	4	2	0	0	0	0	N	
kite-V	1	4	3	1	481	592	624	0	V	
plumb-A	5	5	4	1	461	459	501	0	A	
overt-J	11	5	4	2	0	0	0	0	J	
shining-V	21	7	5	2	558	0	480	0	V	
chic-N	7	4	3	1	440	454	437	0	N	
imbibe-V	1	6	5	2	0	0	0	0	V	
appoint-V	6	7	5	2	0	0	0	0	V	
waiter-N	10	6	4	2	0	0	0	0	N	
septillion-N	1	10	9	3	0	0	0	0	N	
brutality-N	13	9	9	4	454	344	489	0	N	
naught-N	2	6	3	1	0	0	0	0	N	
dram-V	1	4	4	1	0	0	0	0	V	
grinning-V	7	8	6	2	0	0	0	0	V	
weird-N	10	5	3	1	539	253	466	0	N	
poodle-N	2	6	4	2	0	0	0	0	N	
timber-N	19	6	5	2	440	578	553	403	N	
cyclist-N	8	7	7	2	0	0	0	0	N	
reassure-V	1	8	5	3	0	0	0	0	V	
cinch-N	3	5	5	1	0	0	0	0	N	
thine-J	1	5	3	1	0	0	0	0	J	
photograph-N	18	10	8	3	551	590	618	317	N	
pulse-N	9	5	4	1	0	0	0	0	N	
overreach-N	3	9	7	3	0	0	0	0	N	
grew-V	64	4	3	1	0	0	0	0	V	
radial-N	5	6	6	2	0	0	0	0	N	
curb-N	13	4	3	1	526	577	556	0	N	
excepting-C	1	9	8	3	0	0	0	0	C	
arch-J	13	4	3	1	483	512	557	367	J	
colt-V	18	4	4	1	0	0	0	0	V	
agitate-V	1	7	6	3	0	0	0	0	V	
olympic-J	7	7	7	3	0	0	0	0	J	
hilt-V	3	4	4	1	0	0	0	0	V	
booth-N	7	5	3	1	444	556	486	508	N	
bolt-V	10	4	4	1	466	556	551	369	V	
tortoise-J	3	8	5	2	415	602	539	0	J	
trolley-N	5	7	5	2	449	579	585	0	N	
marginal-N	25	8	6	3	0	0	0	0	N	
duck-V	9	4	3	1	529	606	632	164	V	
void-J	10	4	3	1	0	0	0	0	J	
inward-A	9	6	5	2	0	0	0	0	A	
ounce-N	3	5	3	1	565	502	457	0	N	
strive-V	7	6	5	1	0	0	0	0	V	
effete-J	1	6	4	2	0	0	0	0	J	
