word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
divisional-J	2	10	8	4	0	0	0	0	J	
viceroy-N	1	7	5	2	0	0	0	0	N	
prolific-J	2	8	8	3	0	0	0	0	J	
moderate-N	22	8	7	3	0	0	0	0	N	
sailor-N	5	6	4	2	0	0	0	0	N	
loom-V	6	4	3	1	0	0	0	0	V	
wrath-J	9	5	3	1	466	304	377	0	J	
frolic-V	2	6	6	2	0	0	0	0	V	
ration-N	10	6	5	2	473	390	392	0	N	
crank-V	1	5	5	1	475	448	524	0	V	
octet-N	1	5	5	2	0	0	0	0	N	
animate-N	1	7	6	3	0	0	0	0	N	
rampart-N	2	7	6	2	0	0	0	0	N	
eulogize-V	1	8	7	3	0	0	0	0	V	
oblique-N	1	7	5	3	407	351	310	0	N	
coup-N	4	4	2	1	0	0	0	0	N	
outwit-V	1	6	5	2	0	0	0	0	V	
putter-V	1	6	4	2	0	0	0	0	V	
stale-J	4	5	4	1	509	393	412	0	J	
exemplar-N	2	8	8	3	0	0	0	0	N	
ell-N	1	3	2	1	0	0	0	0	N	
gild-N	1	4	4	1	0	0	0	0	N	
troupe-N	3	6	4	1	363	479	404	0	N	
hence-V	58	5	4	1	0	0	0	0	V	
tuscany-N	2	7	7	3	0	0	0	0	N	
underneath-R	11	10	7	3	0	0	0	0	R	
feint-N	2	5	4	1	234	288	313	0	N	
yank-V	7	4	4	1	0	0	0	0	V	
cab-N	12	3	3	1	0	0	0	0	N	
drag-N	15	4	4	1	0	0	0	0	N	
straggle-N	2	8	6	1	0	0	0	0	N	
lee-J	34	3	2	1	0	0	0	0	J	
tamper-V	1	6	5	2	0	0	0	0	V	
grisly-A	2	6	6	2	395	346	437	0	A	
spat-N	9	4	4	1	0	0	0	0	N	
automobile-J	50	10	8	4	456	607	628	483	J	
mac-N	1	3	3	1	0	0	0	0	N	
passable-A	1	8	6	2	0	0	0	0	A	
beech-J	6	5	3	1	374	446	435	0	J	
salvo-V	2	5	5	2	0	0	0	0	V	
withal-R	1	6	5	2	0	0	0	0	R	
bedlam-V	1	6	6	2	0	0	0	0	V	
hillman-N	2	7	6	2	0	0	0	0	N	
sum-N	45	3	3	1	537	379	465	278	N	
shave-V	6	5	3	1	0	0	0	0	V	
effluvium-N	1	9	8	3	0	0	0	0	N	
lustily-A	1	7	7	3	0	0	0	0	A	
filibuster-N	3	10	9	4	0	0	0	0	N	
unarmed-J	4	7	5	3	0	0	0	0	J	
rotate-J	2	6	5	2	0	0	0	0	J	
shrimp-N	2	6	5	1	546	629	618	0	N	
sarcastic-J	1	9	8	3	516	0	419	0	J	
sub-R	5	3	3	1	0	0	0	0	R	
sink-N	23	4	4	1	586	590	599	219	N	
gloss-J	1	5	4	1	0	0	0	0	J	
pleased-V	41	7	5	2	0	0	0	0	V	
jeroboam-N	1	8	8	4	0	0	0	0	N	
beset-V	7	5	5	2	0	0	0	0	V	
overheard-V	6	9	6	3	0	0	0	0	V	
implant-N	1	7	7	2	0	0	0	0	N	
wrack-V	1	5	3	1	309	354	424	0	V	
cartoon-N	3	7	5	2	0	0	0	0	N	
transferee-N	2	10	9	3	0	0	0	0	N	
damned-V	19	6	4	2	0	0	0	0	V	
defer-V	1	5	4	2	0	0	0	0	V	
grating-N	1	7	6	2	0	0	0	0	N	
wit-N	20	3	3	1	0	0	0	0	N	
relay-N	2	5	4	2	0	0	0	0	N	
liquor-N	43	6	4	2	579	630	576	0	N	
pedimented-J	1	10	10	4	0	0	0	0	J	
defendant-N	6	9	9	3	0	0	0	0	N	
correlate-J	3	9	7	3	0	0	0	0	J	
monkey-N	9	6	5	2	531	566	588	0	N	
lust-V	5	4	4	1	472	324	444	0	V	
illuminate-V	1	10	9	4	0	0	0	0	V	
barium-N	1	6	6	2	0	0	0	0	N	
shred-V	3	5	4	1	0	0	0	0	V	
grape-N	3	5	4	1	532	611	591	297	N	
moors-J	2	5	3	1	0	0	0	0	J	
plausible-J	4	9	7	3	435	0	278	0	J	
aim-N	37	3	2	1	549	324	383	344	N	
epitaph-N	4	7	6	3	348	449	418	614	N	
literal-J	15	7	7	3	468	295	261	0	J	
beta-N	2	4	4	2	0	0	0	0	N	
pitcher-N	21	7	5	2	0	0	0	0	N	
zipper-N	1	6	4	2	556	599	632	0	N	
dine-N	2	4	3	1	0	0	0	0	N	
orbit-V	16	5	4	2	0	0	0	0	V	
bud-N	9	3	3	1	465	549	508	331	N	
quintus-N	3	7	7	2	0	0	0	0	N	
emerald-N	3	7	7	3	457	613	602	0	N	
fretted-V	1	7	6	2	0	0	0	0	V	
cure-V	28	4	3	1	526	352	397	350	V	
ablation-N	2	8	7	3	0	0	0	0	N	
sweetheart-N	9	10	7	2	0	0	0	0	N	
dangle-N	1	6	5	1	0	0	0	0	N	
taskmaster-N	1	10	9	3	0	0	0	0	N	
tar-N	12	3	2	1	491	597	550	0	N	
blade-N	13	5	4	1	517	584	568	344	N	
polity-N	1	6	6	3	0	0	0	0	N	
