word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
erudition-N	1	9	8	4	0	0	0	0	N	
whether-J	286	7	5	2	528	0	207	0	J	
tow-N	1	3	2	1	468	409	406	0	N	
frontier-N	30	8	7	2	0	0	0	0	N	
upstanding-J	1	10	9	3	0	0	0	0	J	
something-A	450	9	6	2	0	0	0	0	A	
yonder-U	1	6	5	2	387	329	360	0	U	
every-U	491	5	4	3	597	264	267	0	U	
stunning-V	6	8	6	2	0	0	0	0	V	
himself-N	603	7	7	2	569	285	317	0	N	
just-V	872	4	4	1	540	257	221	0	V	
advantage-J	73	9	8	3	562	282	292	0	J	
come-J	630	4	3	1	608	355	322	0	J	
sane-J	8	4	3	1	508	290	364	0	J	
toward-A	386	6	5	2	0	0	0	0	A	
also-A	1069	4	4	2	552	194	264	0	A	
better-N	414	6	4	2	633	0	274	0	N	
unguided-J	1	8	7	3	0	0	0	0	J	
seaman-N	7	6	5	2	449	563	481	0	N	
savage-J	22	6	5	2	448	427	528	392	J	
under-J	707	5	4	2	544	319	426	0	J	
from-C	4369	4	4	1	612	197	239	0	C	
another-J	683	7	5	3	0	0	0	0	J	
all-J	3001	3	2	1	582	267	332	0	J	
human-N	299	5	6	2	596	583	543	369	N	
count-N	49	5	4	1	574	351	459	0	N	
made-V	1125	4	3	1	579	327	351	0	V	
area-N	323	4	3	2	560	384	394	392	N	
endurable-J	2	9	9	4	0	0	0	0	J	
living-N	194	6	5	2	0	0	0	0	N	
disengage-V	1	9	8	3	0	0	0	0	V	
badinage-N	1	8	7	3	0	0	0	0	N	
after-J	1070	5	5	2	575	242	217	0	J	
ribbon-N	12	6	5	2	480	600	563	286	N	
left-J	480	4	4	1	592	341	383	0	J	
scarce-J	6	6	4	1	508	297	380	0	J	
parchment-N	1	9	8	2	0	0	0	0	N	
long-N	755	4	3	1	579	381	471	0	N	
college-N	267	7	5	2	620	554	590	0	N	
matter-V	308	6	4	2	563	439	298	411	V	
loaded-J	22	6	5	2	0	0	0	0	J	
down-R	895	4	3	1	546	339	459	0	R	
involved-J	147	8	7	3	586	0	363	0	J	
first-N	1360	5	4	1	590	311	388	0	N	
definite-J	37	8	7	3	0	0	0	0	J	
illusive-J	2	8	6	3	0	0	0	0	J	
channel-V	16	7	5	2	482	527	508	411	V	
about-A	1815	5	4	2	593	227	225	0	A	
below-A	145	5	4	2	566	0	317	0	A	
within-J	359	6	5	2	0	0	0	0	J	
meantime-A	12	8	6	2	0	0	0	0	A	
yelp-N	2	4	4	1	333	402	499	378	N	
children-N	355	8	8	2	608	582	597	0	N	
total-V	211	5	4	2	0	0	0	0	V	
change-N	240	6	5	1	0	0	0	0	N	
influence-N	132	9	8	2	539	280	270	542	N	
head-V	424	4	3	1	611	603	593	181	V	
reissue-V	2	7	6	3	0	0	0	0	V	
activity-N	116	8	8	4	0	0	0	0	N	
said-V	1961	4	3	1	600	306	313	0	V	
court-N	230	5	3	1	549	509	552	0	N	
was-V	9816	3	3	1	604	194	264	0	V	
county-N	155	6	5	2	0	0	0	0	N	
sleek-A	2	5	4	1	0	0	0	0	A	
him-N	2619	3	3	1	613	368	421	0	N	
chair-V	66	5	3	1	617	606	610	0	V	
tomorrow-A	63	8	6	3	0	0	0	0	A	
united-J	482	6	7	3	0	0	0	0	J	
add-V	88	3	2	1	0	0	0	0	V	
even-V	1171	4	4	2	576	283	338	0	V	
position-N	241	8	7	3	559	351	346	375	N	
under-N	707	5	4	2	544	319	426	0	N	
serpentine-V	1	10	8	3	0	0	0	0	V	
long-A	755	4	3	1	579	381	471	0	A	
going-J	399	5	4	1	0	0	0	0	J	
light-V	333	5	3	1	575	550	542	0	V	
property-N	156	8	7	3	531	460	466	447	N	
every-J	491	5	4	2	597	264	267	0	J	
north-J	206	5	3	1	0	0	0	0	J	
over-J	1236	4	4	2	589	287	327	0	J	
light-A	333	5	3	1	575	550	542	0	A	
support-V	180	7	5	2	556	0	359	0	V	
i'm-V	268	3	2	1	0	0	0	0	V	
know-V	683	4	2	1	605	274	278	0	V	
second-N	373	6	6	2	598	344	371	289	N	
some-A	1617	4	3	1	578	286	302	0	A	
clover-N	16	6	5	2	486	554	606	0	N	
exchange-N	70	8	8	2	504	356	394	443	N	
picture-N	162	7	6	2	597	579	581	219	N	
though-C	442	6	2	1	0	0	0	0	C	
going-N	399	5	4	1	0	0	0	0	N	
family-N	331	6	6	3	607	525	577	280	N	
memory-N	76	6	6	3	573	284	391	0	N	
whose-J	252	5	3	1	0	0	0	0	J	
right-N	613	5	3	1	599	361	372	0	N	
normal-J	136	6	5	2	602	237	294	375	J	
millennium-N	4	10	7	3	0	0	0	0	N	
not-J	4609	3	3	1	565	273	253	0	J	
possible-N	373	8	6	2	595	0	249	0	N	
likeness-N	3	8	6	2	0	0	0	0	N	
