word|s	KFfrequency|f	letters|f	phonemes|f	syllables|f	familiarity|f	concreteness|f	imagery|f	AoA|f	PoS|s	
earnest-J	18	7	5	2	0	0	0	0	J	
plaintive-J	2	9	7	2	0	0	0	0	J	
enough-J	430	6	4	2	545	246	345	0	J	
cape-V	20	4	3	1	521	581	566	0	V	
literate-J	3	8	7	3	0	0	0	0	J	
orb-N	1	3	2	1	0	0	0	0	N	
end-N	410	3	3	1	592	320	462	0	N	
scrap-V	8	5	5	1	0	0	0	0	V	
there-N	2724	5	3	1	603	216	283	0	N	
cable-V	7	5	4	2	492	544	469	0	V	
again-A	578	5	4	2	0	0	0	0	A	
here-N	750	4	3	1	599	285	278	0	N	
company-N	290	7	7	3	573	424	426	436	N	
hand-N	431	4	4	1	601	604	598	0	N	
same-U	686	4	3	1	569	248	326	0	U	
overseer-N	1	8	5	3	0	0	0	0	N	
power-V	342	5	4	2	556	325	450	0	V	
several-U	377	7	6	3	0	0	0	0	U	
where-C	938	5	2	1	608	256	255	0	C	
instance-V	82	8	7	2	501	284	250	471	V	
road-N	197	4	3	1	604	583	609	206	N	
while-C	680	5	3	1	543	204	302	0	C	
evacuation-N	5	10	10	5	378	320	405	550	N	
miscreant-N	1	9	9	2	0	0	0	0	N	
search-V	66	6	4	1	537	371	402	344	V	
spotted-J	16	7	6	2	0	0	0	0	J	
farming-J	16	7	5	2	0	0	0	0	J	
fix-J	14	3	4	1	0	0	0	0	J	
ambition-N	19	8	7	3	517	281	346	483	N	
thinking-V	145	8	6	2	0	0	0	0	V	
begun-V	51	5	5	2	0	0	0	0	V	
locomotive-N	2	10	9	4	405	0	0	0	N	
nobility-N	4	8	8	4	0	0	0	0	N	
should-V	888	6	3	1	565	249	295	0	V	
autonomic-J	11	9	8	4	0	0	0	0	J	
training-N	156	8	6	2	0	0	0	0	N	
enlistment-N	1	10	10	3	0	0	0	0	N	
again-C	578	5	4	2	0	0	0	0	C	
shelter-N	70	7	5	2	509	0	488	0	N	
chew-V	2	4	2	1	570	442	527	0	V	
unstable-J	8	8	7	3	493	0	356	0	J	
section-N	189	7	6	2	0	0	0	0	N	
cost-N	229	4	4	1	589	348	401	0	N	
true-N	231	4	3	1	605	269	365	0	N	
out-R	2096	3	2	1	608	249	330	0	R	
scrape-N	3	6	5	1	0	0	0	0	N	
flashlight-N	8	10	7	2	499	0	0	0	N	
equipment-N	167	9	9	3	543	532	410	447	N	
decorate-V	2	8	7	3	489	423	508	0	V	
without-R	583	7	5	2	577	267	302	0	R	
brim-N	4	4	4	1	430	509	510	394	N	
press-N	127	5	4	1	0	0	0	0	N	
must-J	1013	4	4	1	589	297	247	0	J	
hazel-J	2	5	4	2	0	0	0	0	J	
military-N	212	8	8	4	458	417	478	428	N	
over-A	1236	4	3	2	589	287	327	0	A	
comrade-V	4	7	6	2	397	497	515	492	V	
could-V	1599	5	3	1	622	0	210	0	V	
free-J	260	4	3	1	607	328	397	0	J	
even-N	1171	4	4	2	576	283	338	0	N	
are-V	4393	3	1	1	564	195	262	0	V	
conflict-V	52	8	8	2	494	305	432	497	V	
dance-V	90	5	4	1	550	502	510	0	V	
level-A	213	5	4	2	504	422	385	0	A	
compact-J	12	7	7	2	518	441	462	0	J	
problem-N	313	7	7	2	596	360	411	367	N	
theory-N	129	6	4	2	534	287	317	557	N	
war-N	464	3	2	1	582	477	551	314	N	
divers-A	3	6	5	2	0	0	0	0	A	
one-J	3292	3	3	1	613	379	432	0	J	
committee-J	168	9	6	3	532	498	481	517	J	
civilian-N	24	8	8	3	0	0	0	0	N	
chastity-N	2	8	8	3	0	0	0	0	N	
supposedly-A	12	10	9	4	0	0	0	0	A	
distinct-J	42	8	8	2	490	247	364	0	J	
possible-A	373	8	6	2	595	0	249	0	A	
first-J	1360	5	4	1	590	311	388	0	J	
any-J	1345	3	3	2	542	222	206	0	J	
embark-V	5	6	5	2	0	0	0	0	V	
free-V	260	4	3	1	607	328	397	0	V	
sculpture-V	11	9	8	2	0	0	0	0	V	
can-V	1772	3	3	1	620	365	369	0	V	
usage-N	14	5	5	2	0	0	0	0	N	
revolution-N	70	10	9	4	477	378	513	517	N	
advance-N	60	7	6	2	0	0	0	0	N	
recent-J	179	6	5	2	513	0	298	0	J	
eclipse-N	2	7	6	2	0	0	0	0	N	
place-V	571	5	4	1	612	427	377	269	V	
untenanted-J	1	10	10	4	0	0	0	0	J	
gash-J	1	4	3	1	0	0	0	0	J	
debonair-J	1	8	6	3	315	0	417	0	J	
field-V	274	5	4	1	0	0	0	0	V	
remake-N	2	6	5	2	0	0	0	0	N	
these-J	1573	5	3	1	547	260	267	0	J	
solar-N	16	5	5	2	0	0	0	0	N	
front-N	221	5	5	1	570	424	427	0	N	
most-J	1160	4	4	1	560	321	306	0	J	
this-A	5146	4	3	1	601	240	279	0	A	
among-A	370	5	4	2	0	0	0	0	A	
friendship-N	27	10	8	2	567	335	535	383	N	
