numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
5805	5804	engineer	21603	596	326	485	303	11.6863	2.776	3.8865	2.5145	Noun	562	0.95254	4.0678	3	66.14	8	0	1	high	high3	2	20	1	2	21	22	23	24	
16224	16223	slot	59950	280	204	267	198	5.4902	2.4487	2.432	2.3118	Noun	270	0.97473	3.7405	1	21	4	15	1	high	high1	1	10	1	2	11	12	13	14	
10980	10979	midst	40480	175	157	167	156	3.4314	2.2455	1.8717	2.1987	Noun	174	1	3.5373	1	22.5	5	1	1	low	low1	3	30	1	2	31	32	33	34	
16837	16836	stench	62329	113	91	101	90	2.2157	2.0569	1.0849	1.9638	Noun	113	1	3.3487	1	46.8	6	0	1	low	low1	3	30	1	2	31	32	33	34	
14511	14510	register	53440	561	423	543	409	11	2.7497	5.0429	2.6274	Noun	359	0.64107	4.0416	3	117.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	
14329	14328	reaction	52475	830	653	803	638	16.2745	2.9196	7.7849	2.8156	Noun	831	1	4.2114	3	125.86	8	0	1	high	high3	2	20	1	2	21	22	23	24	
15458	15457	scrap	57162	223	170	196	160	4.3725	2.3502	2.0267	2.233	Noun	169	0.75785	3.6421	1	15.5	5	2	1	low	low1	3	30	1	2	31	32	33	34	
16967	16966	strap	62830	263	217	221	190	5.1569	2.4216	2.587	2.3385	Noun	190	0.72243	3.7134	1	26.25	5	4	1	high	high1	1	10	1	2	11	12	13	14	
13292	13291	plunge	48759	114	101	108	96	2.2353	2.0607	1.2041	2.0086	Noun	61	0.53509	3.3525	1	33.2	6	0	1	low	low1	3	30	1	2	31	32	33	34	
12149	12148	optimist	44707	78	73	77	72	1.5294	1.8976	0.87029	1.8692	Noun	78	1	3.1895	3	50.29	8	1	1	low	low3	4	40	1	2	41	42	43	44	
11987	11986	objective	44089	359	270	348	266	7.0392	2.5563	3.2189	2.433	Noun	229	0.63611	3.8481	3	73.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	
18026	18025	torch	66889	254	196	220	176	4.9804	2.4065	2.3367	2.2945	Noun	252	0.99213	3.6984	1	40.75	5	2	1	high	high1	1	10	1	2	11	12	13	14	
6128	6127	expression	23043	651	549	649	547	12.7647	2.8142	6.5451	2.7404	Noun	650	1	4.1061	3	98.67	10	0	1	high	high3	2	20	1	2	21	22	23	24	
9293	9292	job	34925	21063	5983	20853	5957	413	4.3235	71.3281	3.777	Noun	21043	0.99995	5.6154	1	7	3	14	1	high	high1	1	10	1	2	11	12	13	14	
7008	7007	fringe	26040	85	69	71	63	1.6667	1.9345	0.8226	1.8451	Noun	85	1	3.2263	1	52	6	2	1	low	low1	3	30	1	2	31	32	33	34	
3713	3712	conclusion	13241	465	404	455	397	9.1176	2.6684	4.8164	2.6075	Noun	464	1	3.9602	3	110	10	0	1	high	high3	2	20	1	2	21	22	23	24	
13809	13808	property	50655	1698	1104	1636	1074	33.2941	3.2302	13.1617	3.0434	Noun	1694	1	4.522	3	80	8	1	1	high	high3	2	20	1	2	21	22	23	24	
7242	7241	gaze	26869	129	103	110	90	2.5294	2.1139	1.2279	2.017	Noun	126	0.97674	3.4058	1	12.67	4	10	1	low	low1	3	30	1	2	31	32	33	34	
10217	10216	log	37754	610	397	555	370	11.9608	2.786	4.733	2.5999	Noun	534	0.87685	4.0779	1	7.5	3	16	1	high	high1	1	10	1	2	11	12	13	14	
13811	13810	prophecy	50658	321	118	307	114	6.2941	2.5079	1.4068	2.0755	Noun	319	0.99687	3.7997	3	56.57	8	1	1	high	high3	2	20	1	2	21	22	23	24	
5591	5590	ecstasy	20638	162	120	115	90	3.1765	2.2122	1.4306	2.0828	Noun	162	1	3.504	3	33.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	
2944	2943	century	10375	1063	727	950	663	20.8431	3.0269	8.6671	2.8621	Noun	1065	1	4.3188	3	54.33	7	0	1	high	high3	2	20	1	2	21	22	23	24	
