numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
7463	7462	goat	27673	537	338	480	315	10.5294	2.7308	4.0296	2.5302	Noun	536	0.99814	4.0226	1	20.67	4	7	1	high	high1	1	10	1	2	11	12	13	14	
3405	3404	club	12116	5038	2156	3698	1745	98.7843	3.7023	25.7034	3.3339	Noun	4959	0.99379	4.9942	1	11.33	4	2	1	high	high1	1	10	1	2	11	12	13	14	
12177	12176	orchestra	44770	281	189	220	157	5.5098	2.4502	2.2532	2.2788	Noun	279	1	3.7421	3	26.13	9	0	1	high	high3	2	20	1	2	21	22	23	24	
12552	12551	parasite	46307	126	83	115	78	2.4706	2.1038	0.98951	1.9243	Noun	125	1	3.3956	3	90	8	0	1	low	low3	4	40	1	2	41	42	43	44	
13204	13203	plaque	48502	106	65	102	63	2.0784	2.0294	0.77492	1.8195	Noun	106	1	3.3212	1	29.2	6	1	1	low	low1	3	30	1	2	31	32	33	34	
17737	17736	theatre	65812	582	236	488	188	11.4118	2.7657	2.8135	2.3747	Noun	578	0.99827	4.0575	3	48.33	7	0	1	high	high3	2	20	1	2	21	22	23	24	
10690	10689	mast	39380	83	57	70	49	1.6275	1.9243	0.67954	1.7634	Noun	83	1	3.2161	1	34.67	4	16	1	low	low1	3	30	1	2	31	32	33	34	
17298	17297	suspicion	64154	373	308	343	293	7.3137	2.5729	3.6719	2.49	Noun	368	0.98396	3.8647	3	66.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	
5180	5179	doll	19390	1263	648	1080	615	24.7647	3.1017	7.7253	2.8122	Noun	1240	0.98335	4.3936	1	35	4	11	1	high	high1	1	10	1	2	11	12	13	14	
16962	16961	strand	62810	94	64	52	45	1.8431	1.9777	0.76299	1.8129	Noun	54	0.57447	3.2696	1	51.8	6	0	1	low	low1	3	30	1	2	31	32	33	34	
