numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
7432	7431	gloss	27566	74	65	74	65	1.451	1.8751	0.77492	1.8195	Noun	64	0.85333	3.1669	1	29.5	5	4	1	low	low1	3	30	1	2	31	32	33	34	
364	363	amendment	1884	209	115	83	52	4.098	2.3222	1.371	2.0645	Noun	209	1	3.6141	3	44.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
10505	10504	malt	38788	84	66	73	61	1.6471	1.9294	0.78684	1.8261	Noun	84	1	3.2213	1	29.67	4	7	1	low	low1	3	30	1	2	31	32	33	34	
9616	9615	lace	36068	189	136	144	117	3.7059	2.2788	1.6214	2.1367	Noun	174	0.92063	3.5706	1	23.33	4	13	1	low	low1	3	30	1	2	31	32	33	34	
3376	3375	clone	12039	128	56	118	51	2.5098	2.1106	0.66762	1.7559	Noun	71	0.55469	3.4024	1	40.25	5	4	1	low	low1	3	30	1	2	31	32	33	34	
11067	11066	minimum	40748	415	363	378	333	8.1373	2.6191	4.3276	2.5611	Noun	225	0.54217	3.9109	3	34.33	7	0	1	high	high3	2	20	1	2	21	22	23	24	
18699	18698	vase	70874	196	121	191	119	3.8431	2.2945	1.4425	2.0864	Noun	196	0.99492	3.5863	1	20.67	4	6	1	low	low1	3	30	1	2	31	32	33	34	
12862	12861	perfection	47266	275	218	239	198	5.3922	2.4409	2.599	2.3404	Noun	274	0.99636	3.7327	3	128.22	10	0	1	high	high3	2	20	1	2	21	22	23	24	
17362	17361	sword	64449	1335	462	1245	436	26.1765	3.1258	5.5079	2.6656	Noun	1335	1	4.4176	1	20	5	3	1	high	high1	1	10	1	2	11	12	13	14	
9059	9058	intention	33754	559	456	558	456	10.9608	2.7482	5.4363	2.6599	Noun	558	1	4.04	3	137.25	9	1	1	high	high3	2	20	1	2	21	22	23	24	
5032	5031	discretion	18601	187	161	173	153	3.6667	2.2742	1.9194	2.2095	Noun	188	1	3.566	3	131.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	
13477	13476	position	49340	3676	2191	3613	2171	72.0784	3.5655	26.1206	3.3408	Noun	3602	0.9804	4.8573	3	92.29	8	1	1	high	high3	2	20	1	2	21	22	23	24	
19490	19489	writ	73703	88	61	85	59	1.7255	1.9494	0.72723	1.7924	Noun	75	0.85227	3.2412	1	13.33	4	3	1	low	low1	3	30	1	2	31	32	33	34	
16188	16187	sleigh	59805	167	71	158	66	3.2745	2.2253	0.84645	1.8573	Noun	145	0.87879	3.5171	1	19.8	6	0	1	low	low1	3	30	1	2	31	32	33	34	
17062	17061	stump	63131	125	80	92	75	2.451	2.1004	0.95374	1.9085	Noun	104	0.832	3.3922	1	29.5	5	3	1	low	low1	3	30	1	2	31	32	33	34	
12483	12482	pang	46097	81	31	15	13	1.5882	1.9138	0.36958	1.5051	Noun	57	0.7037	3.2056	1	35.67	4	13	1	low	low1	3	30	1	2	31	32	33	34	
515	514	antenna	2425	122	81	113	78	2.3922	2.0899	0.96567	1.9138	Noun	122	1	3.3817	3	27	7	0	1	low	low3	4	40	1	2	41	42	43	44	
13719	13718	prize	50294	1142	735	977	634	22.3922	3.058	8.7625	2.8669	Noun	1116	0.97809	4.3499	1	29.25	5	3	1	high	high1	1	10	1	2	11	12	13	14	
19487	19486	wrist	73695	527	370	515	363	10.3333	2.7226	4.4111	2.5694	Noun	526	1	4.0145	1	35.75	5	4	1	high	high1	1	10	1	2	11	12	13	14	
15114	15113	rye	56007	212	140	154	106	4.1569	2.3284	1.6691	2.1492	Noun	156	0.73585	3.6202	1	3.5	3	7	1	low	low1	3	30	1	2	31	32	33	34	
8885	8884	indictment	32901	126	87	124	86	2.4706	2.1038	1.0372	1.9445	Noun	126	1	3.3956	3	70.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
16135	16134	skull	59593	750	503	691	484	14.7059	2.8756	5.9967	2.7024	Noun	747	0.99733	4.1675	1	13.25	5	1	1	high	high1	1	10	1	2	11	12	13	14	
3533	3532	collection	12552	926	669	892	655	18.1569	2.9671	7.9757	2.8261	Noun	926	1	4.2589	3	149	10	0	1	high	high3	2	20	1	2	21	22	23	24	
10176	10175	lobe	37658	95	69	93	68	1.8627	1.9823	0.8226	1.8451	Noun	95	1	3.2741	1	16.67	4	7	1	low	low1	3	30	1	2	31	32	33	34	
9122	9121	investment	34188	497	373	485	362	9.7451	2.6972	4.4468	2.5729	Noun	497	1	3.9891	3	65	10	0	1	high	high3	2	20	1	2	21	22	23	24	
5523	5522	dynasty	20417	130	83	57	46	2.549	2.1173	0.98951	1.9243	Noun	129	1	3.4091	3	23.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
11527	11526	museum	42259	942	459	705	356	18.4706	2.9745	5.4721	2.6628	Noun	942	1	4.2663	3	22.6	6	0	1	high	high3	2	20	1	2	21	22	23	24	
2988	2987	champion	10558	1067	511	961	486	20.9216	3.0286	6.092	2.7093	Noun	953	0.89149	4.3204	3	62.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
6113	6112	explorer	23003	97	63	58	45	1.902	1.9912	0.75107	1.8062	Noun	97	1	3.2831	3	83.43	8	2	1	low	low3	4	40	1	2	41	42	43	44	
289	288	allergy	1618	86	66	81	65	1.6863	1.9395	0.78684	1.8261	Noun	84	1	3.2314	3	27.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	
17654	17653	temptation	65479	216	178	188	163	4.2353	2.3365	2.1221	2.2529	Noun	216	1	3.6283	3	134.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	
4896	4895	diary	17996	458	235	398	213	8.9804	2.6618	2.8016	2.3729	Noun	437	0.94384	3.9536	3	34.75	5	0	1	high	high3	2	20	1	2	21	22	23	24	
4493	4492	dart	16251	98	71	91	66	1.9216	1.9956	0.84645	1.8573	Noun	84	0.85714	3.2875	1	33	4	12	1	low	low1	3	30	1	2	31	32	33	34	
10800	10799	medicine	39769	1744	1000	1552	941	34.1961	3.2418	11.9218	3.0004	Noun	1731	1	4.5336	3	158.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
8769	8768	imagery	32147	74	62	72	62	1.451	1.8751	0.73915	1.7993	Noun	74	1	3.1669	3	84.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
13053	13052	pike	48074	234	79	41	37	4.5882	2.3711	0.94182	1.9031	Noun	182	0.77778	3.6629	1	15.67	4	8	1	high	high1	1	10	1	2	11	12	13	14	
15989	15988	sigh	59081	173	131	163	125	3.3922	2.2405	1.5618	2.1206	Noun	129	0.74566	3.5324	1	10.33	4	3	1	low	low1	3	30	1	2	31	32	33	34	
4943	4942	dilemma	18203	133	114	123	107	2.6078	2.1271	1.3591	2.0607	Noun	134	1	3.4189	3	27.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
14124	14123	quiz	51844	252	155	226	144	4.9412	2.4031	1.8479	2.1931	Noun	231	0.92032	3.695	1	4.33	4	3	1	high	high1	1	10	1	2	11	12	13	14	
13638	13637	president	50006	7174	1551	3077	1103	140.6667	3.8558	18.4907	3.1909	Noun	5724	0.79944	5.1477	3	70.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	
