numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
9289	9288	jinx	34903	204	105	112	90	4	2.3118	1.2518	2.0253	Noun	109	0.53431	3.6036	1	18	4	0	1	low	low1	3	30	1	2	31	32	33	34	
3301	3300	clause	11808	143	99	122	89	2.8039	2.1584	1.1803	2	Noun	130	0.90909	3.4502	1	40	6	0	1	low	low1	3	30	1	2	31	32	33	34	
8188	8187	hedge	29985	79	58	73	54	1.549	1.9031	0.69146	1.7709	Noun	66	0.83544	3.1949	1	23.5	5	3	1	low	low1	3	30	1	2	31	32	33	34	
6330	6329	feast	23771	342	236	304	209	6.7059	2.5353	2.8135	2.3747	Noun	312	0.90962	3.8271	1	45.5	5	3	1	high	high1	1	10	1	2	11	12	13	14	
13838	13837	protection	50783	1197	854	1073	798	23.4706	3.0785	10.1812	2.932	Noun	1196	0.99916	4.3703	3	145.78	10	1	1	high	high3	2	20	1	2	21	22	23	24	
3027	3026	chariot	10696	103	73	100	72	2.0196	2.017	0.87029	1.8692	Noun	102	1	3.3089	3	67.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
1512	1511	bicycle	5975	337	239	316	228	6.6078	2.5289	2.8493	2.3802	Noun	334	0.99405	3.8208	3	32.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	
12191	12190	ore	44813	84	43	83	42	1.6471	1.9294	0.51264	1.6435	Noun	81	1	3.2213	1	3	3	7	1	low	low1	3	30	1	2	31	32	33	34	
13276	13275	plow	48710	96	73	87	67	1.8824	1.9868	0.87029	1.8692	Noun	59	0.61458	3.2786	1	15.33	4	9	1	low	low1	3	30	1	2	31	32	33	34	
10520	10519	manager	38831	2038	1055	1814	1005	39.9608	3.3094	12.5775	3.0237	Noun	2012	0.99211	4.6013	3	107.83	7	2	1	high	high3	2	20	1	2	21	22	23	24	
8389	8388	hog	30701	261	194	234	179	5.1176	2.4183	2.3128	2.29	Noun	205	0.78846	3.7101	1	7	3	14	1	high	high1	1	10	1	2	11	12	13	14	
14824	14823	ridicule	55073	100	84	97	84	1.9608	2.0043	1.0014	1.9294	Noun	58	0.58	3.2962	3	34.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
18555	18554	unity	69585	138	86	104	72	2.7059	2.143	1.0253	1.9395	Noun	137	0.98561	3.4348	3	27	5	3	1	low	low3	4	40	1	2	41	42	43	44	
12116	12115	opener	44616	173	103	170	103	3.3922	2.2405	1.2279	2.017	Noun	173	1	3.5324	3	107.6	6	1	1	low	low3	4	40	1	2	41	42	43	44	
