numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
18806	18805	vibration	71221	80	57	77	56	1.5686	1.9085	0.67954	1.7634	Noun	80	1	3.2003	3	107.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
19463	19462	wound	73604	1353	937	1316	926	26.5294	3.1316	11.1707	2.9722	Noun	866	0.64101	4.4235	1	33.5	5	8	1	high	high1	1	10	1	2	11	12	13	14	
12923	12922	petition	47605	215	131	208	126	4.2157	2.3345	1.5618	2.1206	Noun	194	0.87783	3.6263	3	99.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
6049	6048	excitement	22674	628	523	602	508	12.3137	2.7987	6.2351	2.7193	Noun	622	0.99361	4.0905	3	56.67	10	0	1	high	high3	2	20	1	2	21	22	23	24	
19335	19334	wink	73144	180	119	136	110	3.5294	2.2577	1.4187	2.0792	Noun	103	0.56906	3.5495	1	32	4	11	1	low	low1	3	30	1	2	31	32	33	34	
1286	1285	batch	5065	212	188	208	186	4.1569	2.3284	2.2413	2.2765	Noun	210	0.99057	3.6202	1	45	5	9	1	low	low1	3	30	1	2	31	32	33	34	
9681	9680	landlady	36274	106	77	104	75	2.0784	2.0294	0.91798	1.8921	Noun	106	1	3.3212	3	48.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
9999	9998	lieutenant	37177	5306	886	758	349	104.0392	3.7248	10.5627	2.9479	Noun	5275	0.99698	5.0167	3	39.78	10	0	1	high	high3	2	20	1	2	21	22	23	24	
13350	13349	policy	48933	1378	847	1351	836	27.0196	3.1396	10.0978	2.9284	Noun	1380	1	4.4314	3	40.2	6	2	1	high	high3	2	20	1	2	21	22	23	24	
2704	2703	caretaker	9637	125	65	86	59	2.451	2.1004	0.77492	1.8195	Noun	127	1	3.3922	3	60.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
2137	2136	brink	7947	127	110	112	102	2.4902	2.1072	1.3114	2.0453	Noun	123	0.9685	3.399	1	52.25	5	7	1	low	low1	3	30	1	2	31	32	33	34	
12751	12750	peak	46859	303	215	245	181	5.9412	2.4829	2.5632	2.3345	Noun	275	0.90759	3.7747	1	28.33	4	11	1	high	high1	1	10	1	2	11	12	13	14	
10269	10268	loot	37927	181	136	168	128	3.549	2.2601	1.6214	2.1367	Noun	143	0.79006	3.5519	1	35	4	16	1	low	low1	3	30	1	2	31	32	33	34	
9503	9502	kin	35631	218	167	185	155	4.2745	2.3404	1.9909	2.2253	Noun	216	0.99083	3.6323	1	7.5	3	14	1	low	low1	3	30	1	2	31	32	33	34	
8362	8361	hitch	30613	208	170	168	152	4.0784	2.3201	2.0267	2.233	Noun	97	0.46635	3.612	1	31.75	5	6	1	low	low1	3	30	1	2	31	32	33	34	
6550	6549	fireplace	24407	259	189	253	186	5.0784	2.415	2.2532	2.2788	Noun	258	1	3.7068	3	36.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	
4046	4045	covenant	14761	341	53	15	14	6.6863	2.534	0.63186	1.7324	Noun	336	0.98534	3.8259	3	82.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	
2794	2793	casserole	9914	85	64	83	63	1.6667	1.9345	0.76299	1.8129	Noun	85	1	3.2263	3	62.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
8810	8809	importance	32437	390	334	390	334	7.6471	2.5922	3.9819	2.525	Noun	391	1	3.884	3	49.56	10	0	1	high	high3	2	20	1	2	21	22	23	24	
2212	2211	brute	8187	162	133	142	119	3.1765	2.2122	1.5856	2.1271	Noun	162	1	3.504	1	29.25	5	0	1	low	low1	3	30	1	2	31	32	33	34	
19066	19065	warmth	72028	227	199	218	192	4.451	2.3579	2.3724	2.301	Noun	223	0.98673	3.6498	1	45.8	6	0	1	low	low1	3	30	1	2	31	32	33	34	
12141	12140	oppression	44690	76	63	75	63	1.4902	1.8865	0.75107	1.8062	Noun	76	1	3.1783	3	92.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
4912	4911	dictator	18050	108	72	98	72	2.1176	2.0374	0.85837	1.8633	Noun	108	1	3.3293	3	50.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
6457	6456	fiend	24156	143	110	136	105	2.8039	2.1584	1.3114	2.0453	Noun	140	0.97902	3.4502	1	22	5	1	1	low	low1	3	30	1	2	31	32	33	34	
12003	12002	obstacle	44176	132	107	131	107	2.5882	2.1239	1.2756	2.0334	Noun	132	1	3.4157	3	44.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
5747	5746	employee	21320	590	429	553	415	11.5686	2.7716	5.1144	2.6335	Noun	588	0.9983	4.0634	3	25.43	8	2	1	high	high3	2	20	1	2	21	22	23	24	
9738	9737	latch	36436	98	73	80	63	1.9216	1.9956	0.87029	1.8692	Noun	56	0.56566	3.2875	1	42.25	5	7	1	low	low1	3	30	1	2	31	32	33	34	
4764	4763	deputy	17443	798	373	432	241	15.6471	2.9025	4.4468	2.5729	Noun	792	0.99373	4.1944	3	38	6	0	1	high	high3	2	20	1	2	21	22	23	24	
9567	9566	knob	35844	125	99	118	95	2.451	2.1004	1.1803	2	Noun	124	0.992	3.3922	1	5.33	4	3	1	low	low1	3	30	1	2	31	32	33	34	
6634	6633	flash	24656	783	578	609	502	15.3529	2.8943	6.8908	2.7627	Noun	444	0.56705	4.1862	1	42.5	5	5	1	high	high1	1	10	1	2	11	12	13	14	
1201	1200	barbershop	4802	108	58	89	48	2.1176	2.0374	0.69146	1.7709	Noun	104	0.96296	3.3293	3	31.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	
9547	9546	knack	35781	127	103	126	103	2.4902	2.1072	1.2279	2.017	Noun	127	1	3.399	1	25.5	5	2	1	low	low1	3	30	1	2	31	32	33	34	
3089	3088	chef	10901	606	322	467	282	11.8824	2.7832	3.8388	2.5092	Noun	603	0.99669	4.075	1	9.33	4	1	1	high	high1	1	10	1	2	11	12	13	14	
13694	13693	principle	50230	395	316	383	309	7.7451	2.5977	3.7673	2.5011	Noun	395	1	3.8895	3	48.88	9	0	1	high	high3	2	20	1	2	21	22	23	24	
5035	5034	discussion	18617	619	543	608	537	12.1373	2.7924	6.4735	2.7356	Noun	618	1	4.0842	3	101.89	10	0	1	high	high3	2	20	1	2	21	22	23	24	
7100	7099	fuzz	26424	95	71	88	66	1.8627	1.9823	0.84645	1.8573	Noun	95	1	3.2741	1	6	4	2	1	low	low1	3	30	1	2	31	32	33	34	
14052	14051	quake	51575	82	48	47	35	1.6078	1.9191	0.57225	1.6902	Noun	81	0.9878	3.2109	1	16.25	5	0	1	low	low1	3	30	1	2	31	32	33	34	
10103	10102	lip	37436	548	434	517	418	10.7451	2.7396	5.1741	2.6385	Noun	538	0.98716	4.0314	1	7.5	3	15	1	high	high1	1	10	1	2	11	12	13	14	
7235	7234	gauze	26843	73	56	63	51	1.4314	1.8692	0.66762	1.7559	Noun	54	0.73973	3.1611	1	14.25	5	2	1	low	low1	3	30	1	2	31	32	33	34	
3339	3338	clientele	11925	80	71	77	70	1.5686	1.9085	0.84645	1.8573	Noun	80	1	3.2003	3	50.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	
