numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
97	96	adoption	833	239	140	227	135	4.6863	2.3802	1.6691	2.1492	Noun	239	1	3.672	3	78.57	8	0	1	high	high3	2	20	1	2	21	22	23	24	
9830	9829	leap	36682	340	265	315	251	6.6667	2.5328	3.1593	2.4249	Noun	194	0.57396	3.8246	1	31	4	7	1	high	high1	1	10	1	2	11	12	13	14	
1247	1246	bartender	4965	498	319	363	242	9.7647	2.6981	3.8031	2.5051	Noun	337	0.67807	3.9899	3	81.5	9	0	1	high	high3	2	20	1	2	21	22	23	24	
14701	14700	restaurant	54486	2373	1244	2248	1212	46.5294	3.3755	14.8307	3.0952	Noun	2365	1	4.6673	3	63	10	0	1	high	high3	2	20	1	2	21	22	23	24	
9977	9976	library	37121	1170	687	1061	647	22.9412	3.0686	8.1903	2.8376	Noun	1169	1	4.3604	3	42	7	0	1	high	high3	2	20	1	2	21	22	23	24	
7691	7690	grip	28452	494	399	477	391	9.6863	2.6946	4.7568	2.6021	Noun	435	0.88057	3.9864	1	14.33	4	6	1	high	high1	1	10	1	2	11	12	13	14	
18365	18364	tuition	68106	206	140	191	131	4.0392	2.316	1.6691	2.1492	Noun	205	1	3.6078	3	68.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
17390	17389	syndicate	64577	102	66	83	62	2	2.0128	0.78684	1.8261	Noun	102	1	3.3047	3	49.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
13620	13619	premium	49887	88	71	75	63	1.7255	1.9494	0.84645	1.8573	Noun	50	0.56818	3.2412	3	51.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
13250	13249	plea	48600	349	215	345	211	6.8431	2.5441	2.5632	2.3345	Noun	339	0.97135	3.8359	1	9.67	4	2	1	high	high1	1	10	1	2	11	12	13	14	
808	807	assignment	3489	912	606	904	603	17.8824	2.9605	7.2246	2.7832	Noun	912	1	4.2523	3	41.78	10	0	1	high	high3	2	20	1	2	21	22	23	24	
7932	7931	hall	29177	2649	1573	1798	1248	51.9412	3.4232	18.753	3.197	Noun	2576	0.97318	4.7151	1	37.67	4	17	1	high	high1	1	10	1	2	11	12	13	14	
3245	3244	cinnamon	11545	152	100	121	91	2.9804	2.1847	1.1922	2.0043	Noun	152	1	3.4765	3	32.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
16889	16888	sting	62521	358	265	289	236	7.0196	2.5551	3.1593	2.4249	Noun	174	0.48468	3.8469	1	48.75	5	6	1	high	high1	1	10	1	2	11	12	13	14	
1641	1640	blade	6386	663	392	469	362	13	2.8222	4.6733	2.5944	Noun	639	0.99688	4.114	1	36.5	5	5	1	high	high1	1	10	1	2	11	12	13	14	
9041	9040	insulin	33671	107	56	91	50	2.098	2.0334	0.66762	1.7559	Noun	107	1	3.3253	3	33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
9903	9902	length	36902	358	270	349	263	7.0196	2.5551	3.2189	2.433	Noun	337	0.94134	3.8469	1	36.2	6	0	1	high	high1	1	10	1	2	11	12	13	14	
9474	9473	kidnapper	35569	206	92	194	89	4.0392	2.316	1.0968	1.9685	Noun	202	0.98058	3.6078	3	23.88	9	1	1	low	low3	4	40	1	2	41	42	43	44	
4109	4108	crate	14988	209	126	204	124	4.098	2.3222	1.5021	2.1038	Noun	197	0.94258	3.6141	1	50	5	6	1	low	low1	3	30	1	2	31	32	33	34	
18804	18803	vibe	71211	266	186	252	183	5.2157	2.4265	2.2175	2.2718	Noun	240	0.90566	3.7183	1	6	4	4	1	high	high1	1	10	1	2	11	12	13	14	
3766	3765	connection	13549	1386	1008	1356	988	27.1765	3.1421	12.0172	3.0039	Noun	1314	0.94942	4.4339	3	154.78	10	2	1	high	high3	2	20	1	2	21	22	23	24	
7210	7209	gasoline	26764	333	218	312	202	6.5294	2.5237	2.599	2.3404	Noun	333	1	3.8156	3	178.86	8	0	1	high	high3	2	20	1	2	21	22	23	24	
11973	11972	oath	44041	504	308	485	297	9.8824	2.7033	3.6719	2.49	Noun	504	1	3.9951	1	14	4	6	1	high	high1	1	10	1	2	11	12	13	14	
6632	6631	flare	24651	215	138	196	132	4.2157	2.3345	1.6452	2.143	Noun	182	0.85047	3.6263	1	51	5	4	1	low	low1	3	30	1	2	31	32	33	34	
13790	13789	promotion	50579	557	391	535	382	10.9216	2.7466	4.6614	2.5933	Noun	557	1	4.0385	3	112.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	
5220	5219	doom	19510	286	173	174	145	5.6078	2.4579	2.0625	2.2405	Noun	255	0.89789	3.7497	1	28	4	6	1	high	high1	1	10	1	2	11	12	13	14	
7261	7260	gem	26931	126	90	74	69	2.4706	2.1038	1.073	1.959	Noun	126	1	3.3956	1	3.5	3	7	1	low	low1	3	30	1	2	31	32	33	34	
561	560	ape	2617	493	173	387	168	9.6667	2.6937	2.0625	2.2405	Noun	464	0.94118	3.9856	1	1.5	3	9	1	high	high1	1	10	1	2	11	12	13	14	
167	166	aide	1278	103	81	87	70	2.0196	2.017	0.96567	1.9138	Noun	103	1	3.3089	1	13.67	4	8	1	low	low1	3	30	1	2	31	32	33	34	
3357	3356	clip	11978	290	222	257	201	5.6863	2.4639	2.6466	2.3483	Noun	183	0.63103	3.7557	1	11.33	4	5	1	high	high1	1	10	1	2	11	12	13	14	
17948	17947	toe	66628	647	386	627	376	12.6863	2.8116	4.6018	2.5877	Noun	648	0.99846	4.1034	1	8	3	17	1	high	high1	1	10	1	2	11	12	13	14	
2188	2187	brow	8107	94	78	94	78	1.8431	1.9777	0.9299	1.8976	Noun	94	1	3.2696	1	13.33	4	5	1	low	low1	3	30	1	2	31	32	33	34	
6777	6776	folk	25188	365	267	317	248	7.1569	2.5635	3.1831	2.4281	Noun	356	0.97534	3.8553	1	22.33	4	3	1	high	high1	1	10	1	2	11	12	13	14	
7584	7583	gram	28073	132	93	102	73	2.5882	2.1239	1.1087	1.9731	Noun	132	1	3.4157	1	19.33	4	7	1	low	low1	3	30	1	2	31	32	33	34	
5135	5134	doc	19255	4122	1078	866	421	80.8235	3.6152	12.8517	3.033	Noun	4114	0.99951	4.907	1	3.5	3	5	1	high	high1	1	10	1	2	11	12	13	14	
18118	18117	trade	67160	1795	1126	1498	1047	35.1961	3.2543	13.4239	3.0519	Noun	1114	0.622	4.5461	1	42.5	5	2	1	high	high1	1	10	1	2	11	12	13	14	
12538	12537	paragraph	46240	144	109	116	95	2.8235	2.1614	1.2995	2.0414	Noun	144	1	3.4532	3	44.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
12369	12368	oxygen	45759	708	399	643	373	13.8824	2.8506	4.7568	2.6021	Noun	706	0.99859	4.1425	3	40.8	6	0	1	high	high3	2	20	1	2	21	22	23	24	
15561	15560	secrecy	57520	177	156	171	150	3.4706	2.2504	1.8598	2.1959	Noun	177	1	3.5423	3	38	7	0	1	low	low3	4	40	1	2	41	42	43	44	
6609	6608	flair	24596	116	88	110	86	2.2745	2.0682	1.0491	1.9494	Noun	115	1	3.36	1	35.25	5	1	1	low	low1	3	30	1	2	31	32	33	34	
