numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
11015	11014	militia	40569	115	47	101	44	2.2549	2.0645	0.56032	1.6812	Noun	115	1	3.3563	3	35.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
14380	14379	receiver	52756	151	105	141	100	2.9608	2.1818	1.2518	2.0253	Noun	151	1	3.4737	3	85.57	8	3	1	low	low3	4	40	1	2	41	42	43	44	
18156	18155	trance	67253	268	92	81	65	5.2549	2.4298	1.0968	1.9685	Noun	268	1	3.7216	1	57.8	6	1	1	high	high1	1	10	1	2	11	12	13	14	
13196	13195	plant	48489	1408	831	1338	795	27.6078	3.1489	9.907	2.9201	Noun	1036	0.73527	4.4407	1	43.5	5	5	1	high	high1	1	10	1	2	11	12	13	14	
686	685	argument	3064	867	702	857	698	17	2.9385	8.3691	2.847	Noun	867	1	4.2304	3	40	8	0	1	high	high3	2	20	1	2	21	22	23	24	
2725	2724	carnival	9712	363	177	306	150	7.1176	2.5611	2.1102	2.2504	Noun	286	0.78788	3.8529	3	60.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	
2177	2176	brook	8083	104	70	70	48	2.0392	2.0212	0.83453	1.8513	Noun	61	0.59223	3.313	1	35.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	
9992	9991	lid	37154	251	219	247	217	4.9216	2.4014	2.6109	2.3424	Noun	250	1	3.6932	1	6.5	3	13	1	high	high1	1	10	1	2	11	12	13	14	
4604	4603	decision	16614	2808	1810	2797	1807	55.0588	3.4486	21.5784	3.2579	Noun	2803	1	4.7404	3	82.86	8	1	1	high	high3	2	20	1	2	21	22	23	24	
18707	18706	vault	70901	614	237	588	231	12.0392	2.7889	2.8255	2.3766	Noun	595	0.97064	4.0807	1	14.25	5	1	1	high	high1	1	10	1	2	11	12	13	14	
3095	3094	chemistry	10918	442	299	400	282	8.6667	2.6464	3.5646	2.4771	Noun	441	1	3.9382	3	37.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	
9531	9530	kit	35731	900	424	473	354	17.6471	2.9547	5.0548	2.6284	Noun	897	0.99778	4.2466	1	7	3	12	1	high	high1	1	10	1	2	11	12	13	14	
12297	12296	outsider	45239	121	97	117	93	2.3725	2.0864	1.1564	1.9912	Noun	121	1	3.3782	3	60.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
743	742	artery	3249	271	181	266	177	5.3137	2.4346	2.1578	2.2601	Noun	271	1	3.7264	3	48.6	6	0	1	high	high3	2	20	1	2	21	22	23	24	
9778	9777	lavender	36552	104	64	65	44	2.0392	2.0212	0.76299	1.8129	Noun	94	0.90385	3.313	3	75.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
15442	15441	scorpion	57105	136	55	86	39	2.6667	2.1367	0.6557	1.7482	Noun	136	1	3.4286	3	52.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
15082	15081	rump	55907	72	64	68	62	1.4118	1.8633	0.76299	1.8129	Noun	72	1	3.1552	1	16.33	4	8	1	low	low1	3	30	1	2	31	32	33	34	
12157	12156	oracle	44730	114	37	31	21	2.2353	2.0607	0.44111	1.5798	Noun	114	1	3.3525	3	66.2	6	0	1	low	low3	4	40	1	2	41	42	43	44	
14190	14189	rag	52014	244	184	236	178	4.7843	2.3892	2.1936	2.2672	Noun	242	0.98776	3.681	1	10	3	20	1	high	high1	1	10	1	2	11	12	13	14	
7670	7669	grid	28386	282	190	267	183	5.5294	2.4518	2.2651	2.281	Noun	282	1	3.7436	1	14.67	4	5	1	high	high1	1	10	1	2	11	12	13	14	
16220	16219	slope	59933	150	120	125	104	2.9412	2.179	1.4306	2.0828	Noun	147	0.98	3.4708	1	32.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	
8933	8932	influence	33194	754	599	747	598	14.7843	2.8779	7.1412	2.7782	Noun	587	0.77955	4.1698	3	62.88	9	0	1	high	high3	2	20	1	2	21	22	23	24	
