numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
18352	18351	tub	68050	647	461	634	454	12.6863	2.8116	5.4959	2.6646	Noun	647	0.99846	4.1034	1	5	3	9	1	high	high1	1	10	1	2	11	12	13	14	
12458	12457	palm	46011	675	435	344	274	13.2353	2.8299	5.186	2.6395	Noun	675	1	4.1218	1	24.67	4	5	1	high	high1	1	10	1	2	11	12	13	14	
12609	12608	particle	46498	91	55	84	52	1.7843	1.9638	0.6557	1.7482	Noun	91	1	3.2556	3	71.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
9972	9971	liberty	37109	849	539	502	392	16.6471	2.9294	6.4258	2.7324	Noun	832	0.97998	4.2213	3	38.33	7	0	1	high	high3	2	20	1	2	21	22	23	24	
15938	15937	shrimp	58860	444	246	384	215	8.7059	2.6484	2.9328	2.3927	Noun	444	1	3.9402	1	38.4	6	0	1	high	high1	1	10	1	2	11	12	13	14	
14935	14934	rod	55417	547	265	304	207	10.7255	2.7388	3.1593	2.4249	Noun	537	0.98172	4.0306	1	7	3	14	1	high	high1	1	10	1	2	11	12	13	14	
16484	16483	spade	61046	118	57	55	38	2.3137	2.0755	0.67954	1.7634	Noun	92	0.78632	3.3674	1	28.5	5	5	1	low	low1	3	30	1	2	31	32	33	34	
2493	2492	cage	8959	1034	564	810	481	20.2745	3.0149	6.7239	2.752	Noun	952	0.91981	4.3068	1	18	4	13	1	high	high1	1	10	1	2	11	12	13	14	
8508	8507	horizon	31083	228	157	198	143	4.4706	2.3598	1.8717	2.1987	Noun	228	1	3.6517	3	47.33	7	0	1	high	high3	2	20	1	2	21	22	23	24	
2614	2613	canopy	9353	86	50	83	49	1.6863	1.9395	0.59609	1.7076	Noun	86	1	3.2314	3	46.8	6	0	1	low	low3	4	40	1	2	41	42	43	44	
1344	1343	beam	5212	445	232	398	204	8.7255	2.6493	2.7659	2.3674	Noun	308	0.69213	3.9412	1	34	4	8	1	high	high1	1	10	1	2	11	12	13	14	
18497	18496	ultrasound	68557	125	75	111	71	2.451	2.1004	0.89413	1.8808	Noun	111	0.888	3.3922	3	18	10	0	1	low	low3	4	40	1	2	41	42	43	44	
5608	5607	editor	20693	633	330	592	311	12.4118	2.8021	3.9342	2.5198	Noun	626	0.99365	4.0939	3	23.4	6	0	1	high	high3	2	20	1	2	21	22	23	24	
8680	8679	hyena	31714	72	37	64	35	1.4118	1.8633	0.44111	1.5798	Noun	70	0.97222	3.1552	3	8	5	0	1	low	low3	4	40	1	2	41	42	43	44	
13592	13591	predator	49744	134	102	122	94	2.6275	2.1303	1.216	2.0128	Noun	132	1	3.4222	3	65.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
10590	10589	marathon	39078	228	130	185	114	4.4706	2.3598	1.5498	2.1173	Noun	228	1	3.6517	3	71.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	
7045	7044	fudge	26202	185	122	148	102	3.6275	2.2695	1.4545	2.0899	Noun	168	0.90323	3.5613	1	22.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	
15798	15797	sheet	58402	592	464	579	459	11.6078	2.7731	5.5317	2.6675	Noun	590	1	4.0649	1	38.25	5	5	1	high	high1	1	10	1	2	11	12	13	14	
12994	12993	physician	47886	313	235	293	222	6.1373	2.4969	2.8016	2.3729	Noun	313	1	3.7888	3	26.88	9	0	1	high	high3	2	20	1	2	21	22	23	24	
1313	1312	battleship	5128	87	64	70	56	1.7059	1.9445	0.76299	1.8129	Noun	87	1	3.2363	3	29	10	0	1	low	low3	4	40	1	2	41	42	43	44	
3942	3941	correction	14398	163	134	74	64	3.1961	2.2148	1.5975	2.1303	Noun	163	1	3.5067	3	155.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	
16514	16513	spear	61161	232	108	173	98	4.549	2.3674	1.2876	2.0374	Noun	161	0.69397	3.6592	1	33.25	5	4	1	high	high1	1	10	1	2	11	12	13	14	
12660	12659	patch	46630	888	521	586	431	17.4118	2.9489	6.2113	2.7177	Noun	593	0.66779	4.2407	1	46.5	5	7	1	high	high1	1	10	1	2	11	12	13	14	
17775	17774	thigh	65969	191	152	177	146	3.7451	2.2833	1.8121	2.1847	Noun	191	1	3.5751	1	21.5	5	0	1	low	low1	3	30	1	2	31	32	33	34	
16785	16784	stash	62163	257	206	244	201	5.0392	2.4116	2.4559	2.316	Noun	167	0.64981	3.7035	1	40.75	5	2	1	high	high1	1	10	1	2	11	12	13	14	
694	693	ark	3101	199	82	46	42	3.902	2.301	0.97759	1.9191	Noun	186	0.93467	3.5929	1	3	3	5	1	low	low1	3	30	1	2	31	32	33	34	
6027	6026	example	22610	1527	1184	1508	1168	29.9412	3.1841	14.1154	3.0737	Noun	907	0.59281	4.476	3	39.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	
277	276	allegiance	1596	159	128	133	106	3.1176	2.2041	1.526	2.1106	Noun	161	1	3.496	3	36.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
15807	15806	shelf	58420	355	274	345	269	6.9608	2.5514	3.2666	2.4393	Noun	353	1	3.8433	1	27.5	5	2	1	high	high1	1	10	1	2	11	12	13	14	
3243	3242	cinema	11533	198	135	163	111	3.8824	2.2989	1.6094	2.1335	Noun	197	0.99495	3.5907	3	26	6	0	1	low	low3	4	40	1	2	41	42	43	44	
6830	6829	fore	25359	135	96	78	60	2.6471	2.1335	1.1445	1.9868	Noun	61	0.45185	3.4254	1	32.33	4	15	1	low	low1	3	30	1	2	31	32	33	34	
5117	5116	diversion	19156	158	133	151	130	3.098	2.2014	1.5856	2.1271	Noun	158	1	3.4932	3	105.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
391	390	amp	1977	93	73	73	60	1.8235	1.9731	0.87029	1.8692	Noun	92	1	3.265	1	1.5	3	1	1	low	low1	3	30	1	2	31	32	33	34	
13175	13174	plaid	48442	82	72	76	67	1.6078	1.9191	0.85837	1.8633	Noun	82	1	3.2109	1	35.5	5	2	1	low	low1	3	30	1	2	31	32	33	34	
15636	15635	senator	57796	1691	305	594	165	33.1569	3.2284	3.6361	2.4857	Noun	1679	0.99703	4.5202	3	50.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	
11353	11352	morgue	41679	440	269	420	258	8.6275	2.6444	3.207	2.4314	Noun	440	1	3.9363	1	38.4	6	0	1	high	high1	1	10	1	2	11	12	13	14	
9102	9101	intrusion	34098	127	108	126	108	2.4902	2.1072	1.2876	2.0374	Noun	128	1	3.399	3	95.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
16681	16680	squid	61853	141	75	112	65	2.7647	2.1523	0.89413	1.8808	Noun	141	0.99296	3.4441	1	9.25	5	1	1	low	low1	3	30	1	2	31	32	33	34	
11336	11335	moose	41623	282	126	152	88	5.5294	2.4518	1.5021	2.1038	Noun	275	0.97518	3.7436	1	44.25	5	4	1	high	high1	1	10	1	2	11	12	13	14	
4817	4816	detection	17693	85	67	76	63	1.6667	1.9345	0.79876	1.8325	Noun	85	1	3.2263	3	126.13	9	3	1	low	low3	4	40	1	2	41	42	43	44	
