numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
15754	15753	sham	58237	77	60	67	58	1.5098	1.8921	0.71531	1.7853	Noun	67	0.87013	3.1839	1	14.67	4	6	1	low	low1	3	30	1	2	31	32	33	34	
3104	3103	chess	10958	380	189	332	176	7.451	2.5809	2.2532	2.2788	Noun	370	0.97625	3.8728	1	28.5	5	4	1	high	high1	1	10	1	2	11	12	13	14	
6696	6695	flood	24908	291	202	225	176	5.7059	2.4654	2.4082	2.3075	Noun	171	0.58763	3.7572	1	34.75	5	2	1	high	high1	1	10	1	2	11	12	13	14	
948	947	avalanche	4025	173	54	58	43	3.3922	2.2405	0.64378	1.7404	Noun	173	1	3.5324	3	23.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
16921	16920	stool	62665	179	156	174	153	3.5098	2.2553	1.8598	2.1959	Noun	179	1	3.5471	1	34	5	3	1	low	low1	3	30	1	2	31	32	33	34	
13755	13754	professor	50436	3548	813	1044	519	69.5686	3.5501	9.6924	2.9106	Noun	3543	0.99831	4.8419	3	53.63	9	1	1	high	high3	2	20	1	2	21	22	23	24	
16474	16473	space	61019	3369	1674	3073	1604	66.0588	3.5276	19.9571	3.224	Noun	3253	0.96672	4.8195	1	33.25	5	6	1	high	high1	1	10	1	2	11	12	13	14	
10758	10757	maze	39614	130	79	106	71	2.549	2.1173	0.94182	1.9031	Noun	104	0.8	3.4091	1	16	4	11	1	low	low1	3	30	1	2	31	32	33	34	
7608	7607	grape	28163	204	137	163	116	4	2.3118	1.6333	2.1399	Noun	204	1	3.6036	1	39.75	5	8	1	low	low1	3	30	1	2	31	32	33	34	
18822	18821	video	71276	2105	1088	1916	1045	41.2745	3.3235	12.9709	3.037	Noun	2033	0.9658	4.6153	3	23	5	1	1	high	high3	2	20	1	2	21	22	23	24	
5833	5832	enterprise	21782	413	164	139	124	8.098	2.617	1.9552	2.2175	Noun	411	0.99757	3.9088	3	63	10	0	1	high	high3	2	20	1	2	21	22	23	24	
16364	16363	sodium	60594	126	80	87	59	2.4706	2.1038	0.95374	1.9085	Noun	126	1	3.3956	3	25.8	6	1	1	low	low3	4	40	1	2	41	42	43	44	
18676	18675	vanilla	70795	203	147	140	110	3.9804	2.3096	1.7525	2.1703	Noun	202	1	3.6015	3	37.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	
16864	16863	stewardess	62429	161	104	133	92	3.1569	2.2095	1.2399	2.0212	Noun	122	0.7625	3.5013	3	34.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
13173	13172	plague	48436	424	254	383	234	8.3137	2.6284	3.0281	2.4065	Noun	391	0.92	3.9202	1	30.8	6	1	1	high	high1	1	10	1	2	11	12	13	14	
16557	16556	sphere	61335	126	47	74	39	2.4706	2.1038	0.56032	1.6812	Noun	126	1	3.3956	1	50.4	6	0	1	low	low1	3	30	1	2	31	32	33	34	
11583	11582	mystery	42430	1171	837	1094	802	22.9608	3.0689	9.9785	2.9232	Noun	1167	0.99744	4.3608	3	103.67	7	1	1	high	high3	2	20	1	2	21	22	23	24	
14928	14927	rock	55392	4394	1905	3219	1631	86.1569	3.643	22.711	3.2801	Noun	3487	0.81586	4.9348	1	27.67	4	12	1	high	high1	1	10	1	2	11	12	13	14	
