numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
19418	19417	wool	73458	161	131	153	123	3.1569	2.2095	1.5618	2.1206	Noun	161	1	3.5013	1	25.33	4	6	1	low	low1	3	30	1	2	31	32	33	34	
4627	4626	deed	16749	475	273	444	267	9.3137	2.6776	3.2546	2.4378	Noun	448	1	3.9694	1	32.67	4	13	1	high	high1	1	10	1	2	11	12	13	14	
12566	12565	parenting	46363	134	107	125	101	2.6275	2.1303	1.2756	2.0334	Noun	127	0.95489	3.4222	3	263.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	
17379	17378	symphony	64532	181	136	110	86	3.549	2.2601	1.6214	2.1367	Noun	180	0.99448	3.5519	3	28.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
6758	6757	foam	25117	179	140	165	132	3.5098	2.2553	1.6691	2.1492	Noun	163	0.91061	3.5471	1	21	4	4	1	low	low1	3	30	1	2	31	32	33	34	
8347	8346	hip	30549	786	505	668	474	15.4118	2.896	6.0205	2.7042	Noun	673	0.85623	4.1878	1	7.5	3	16	1	high	high1	1	10	1	2	11	12	13	14	
17679	17678	tent	65564	892	445	806	425	17.4902	2.9509	5.3052	2.6493	Noun	887	0.99663	4.2427	1	23.33	4	15	1	high	high1	1	10	1	2	11	12	13	14	
837	836	asylum	3610	234	163	222	159	4.5882	2.3711	1.9433	2.2148	Noun	233	0.99573	3.6629	3	9.2	6	0	1	high	high3	2	20	1	2	21	22	23	24	
1207	1206	bargaining	4846	106	79	94	74	2.0784	2.0294	0.94182	1.9031	Noun	65	0.61905	3.3212	3	140.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
18859	18858	vinegar	71375	86	70	77	66	1.6863	1.9395	0.83453	1.8513	Noun	83	1	3.2314	3	28.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	
1241	1240	barrier	4946	173	117	155	108	3.3922	2.2405	1.3948	2.0719	Noun	172	1	3.5324	3	147.17	7	2	1	low	low3	4	40	1	2	41	42	43	44	
8820	8819	impression	32487	946	787	946	787	18.549	2.9763	9.3825	2.8965	Noun	947	1	4.2682	3	98.78	10	0	1	high	high3	2	20	1	2	21	22	23	24	
13406	13405	pong	49108	82	34	18	16	1.6078	1.9191	0.40534	1.5441	Noun	46	0.56098	3.2109	1	29	4	8	1	low	low1	3	30	1	2	31	32	33	34	
10263	10262	loop	37904	345	255	321	240	6.7647	2.5391	3.0401	2.4082	Noun	312	0.90435	3.8309	1	32.67	4	7	1	high	high1	1	10	1	2	11	12	13	14	
1654	1653	blaze	6468	107	77	88	72	2.098	2.0334	0.91798	1.8921	Noun	80	0.74766	3.3253	1	30	5	5	1	low	low1	3	30	1	2	31	32	33	34	
12000	11999	obsession	44166	289	224	271	217	5.6667	2.4624	2.6705	2.3522	Noun	289	1	3.7542	3	72.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	
889	888	attraction	3781	348	263	307	251	6.8235	2.5428	3.1354	2.4216	Noun	348	1	3.8347	3	117.89	10	0	1	high	high3	2	20	1	2	21	22	23	24	
8020	8019	harassment	29439	300	188	287	180	5.8824	2.4786	2.2413	2.2765	Noun	300	1	3.7704	3	48.44	10	0	1	high	high3	2	20	1	2	21	22	23	24	
11159	11158	mist	41060	181	121	144	100	3.549	2.2601	1.4425	2.0864	Noun	173	0.9558	3.5519	1	25.33	4	8	1	low	low1	3	30	1	2	31	32	33	34	
17756	17755	therapy	65879	944	576	878	552	18.5098	2.9754	6.867	2.7612	Noun	941	1	4.2673	3	32.33	7	0	1	high	high3	2	20	1	2	21	22	23	24	
9510	9509	king	35670	6592	1688	3319	993	129.2549	3.8191	20.124	3.2276	Noun	6258	0.94962	5.1109	1	31	4	9	1	high	high1	1	10	1	2	11	12	13	14	
2029	2028	brake	7628	305	196	252	173	5.9804	2.4857	2.3367	2.2945	Noun	216	0.72241	3.7776	1	38.5	5	4	1	high	high1	1	10	1	2	11	12	13	14	
7344	7343	gig	27234	571	380	553	374	11.1961	2.7574	4.5303	2.5809	Noun	568	0.99824	4.0492	1	5	3	9	1	high	high1	1	10	1	2	11	12	13	14	
3421	3420	clutch	12160	127	82	118	78	2.4902	2.1072	0.97759	1.9191	Noun	100	0.7874	3.399	1	28.2	6	1	1	low	low1	3	30	1	2	31	32	33	34	
6198	6197	factory	23321	857	483	791	461	16.8039	2.9335	5.7582	2.6848	Noun	857	1	4.2253	3	53.5	7	1	1	high	high3	2	20	1	2	21	22	23	24	
