numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
2105	2104	brick	7853	519	255	365	232	10.1765	2.716	3.0401	2.4082	Noun	494	0.95183	4.0078	1	43.5	5	5	1	high	high1	1	10	1	2	11	12	13	14	
7978	7977	handicap	29303	139	105	124	101	2.7255	2.1461	1.2518	2.0253	Noun	139	1	3.438	3	49	8	0	1	low	low3	4	40	1	2	41	42	43	44	
1679	1678	bliss	6576	160	119	121	99	3.1373	2.2068	1.4187	2.0792	Noun	146	0.9125	3.4987	1	30	5	2	1	low	low1	3	30	1	2	31	32	33	34	
14523	14522	rehearsal	53511	635	351	605	343	12.451	2.8035	4.1845	2.5465	Noun	632	0.99685	4.0953	3	56.13	9	0	1	high	high3	2	20	1	2	21	22	23	24	
4991	4990	diplomat	18335	109	79	99	77	2.1373	2.0414	0.94182	1.9031	Noun	109	1	3.3332	3	33.86	8	1	1	low	low3	4	40	1	2	41	42	43	44	
5459	5458	duke	20200	1277	311	206	77	25.0392	3.1065	3.7077	2.4942	Noun	1231	0.96473	4.3984	1	15	4	4	1	high	high1	1	10	1	2	11	12	13	14	
5774	5773	encounter	21435	284	251	276	246	5.5686	2.4548	2.9924	2.4014	Noun	187	0.65845	3.7467	3	79.88	9	0	1	high	high3	2	20	1	2	21	22	23	24	
10060	10059	limp	37337	187	152	183	149	3.6667	2.2742	1.8121	2.1847	Noun	109	0.57979	3.566	1	18	4	6	1	low	low1	3	30	1	2	31	32	33	34	
9240	9239	jealousy	34708	293	229	238	194	5.7451	2.4683	2.7301	2.3617	Noun	292	0.99659	3.7602	3	32.57	8	0	1	high	high3	2	20	1	2	21	22	23	24	
2343	2342	burglary	8570	182	105	151	97	3.5686	2.2625	1.2518	2.0253	Noun	175	1	3.5543	3	47.14	8	1	1	low	low3	4	40	1	2	41	42	43	44	
8049	8048	harmony	29544	419	202	194	159	8.2157	2.6232	2.4082	2.3075	Noun	414	0.98807	3.9151	3	65.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	
1092	1091	bale	4528	104	23	71	18	2.0392	2.0212	0.2742	1.3802	Noun	87	0.83654	3.313	1	33	4	21	1	low	low1	3	30	1	2	31	32	33	34	
17410	17409	tab	64645	294	232	258	211	5.7647	2.4698	2.7659	2.3674	Noun	279	0.94898	3.7617	1	6	3	11	1	high	high1	1	10	1	2	11	12	13	14	
9026	9025	inspection	33565	300	211	280	202	5.8824	2.4786	2.5155	2.3263	Noun	300	1	3.7704	3	141.44	10	0	1	high	high3	2	20	1	2	21	22	23	24	
8565	8564	hound	31260	257	167	197	134	5.0392	2.4116	1.9909	2.2253	Noun	235	0.92885	3.7035	1	38	5	7	1	high	high1	1	10	1	2	11	12	13	14	
14258	14257	rank	52210	433	325	416	314	8.4902	2.6375	3.8746	2.5132	Noun	376	0.86836	3.9293	1	32.33	4	13	1	high	high1	1	10	1	2	11	12	13	14	
9292	9291	jive	34919	86	64	77	58	1.6863	1.9395	0.76299	1.8129	Noun	59	0.68605	3.2314	1	10	4	5	1	low	low1	3	30	1	2	31	32	33	34	
15249	15248	sanity	56446	139	127	132	123	2.7255	2.1461	1.5141	2.1072	Noun	139	1	3.438	3	59.4	6	1	1	low	low3	4	40	1	2	41	42	43	44	
16166	16165	slate	59705	165	128	145	117	3.2353	2.2201	1.526	2.1106	Noun	165	0.98802	3.5119	1	43.5	5	6	1	low	low1	3	30	1	2	31	32	33	34	
16941	16940	storm	62718	1574	826	1329	755	30.8627	3.1973	9.8474	2.9175	Noun	1480	0.94148	4.4891	1	33.75	5	3	1	high	high1	1	10	1	2	11	12	13	14	
4750	4749	deposit	17375	551	373	524	360	10.8039	2.7419	4.4468	2.5729	Noun	432	0.78403	4.0338	3	34.67	7	0	1	high	high3	2	20	1	2	21	22	23	24	
14294	14293	rate	52324	1271	943	1250	934	24.9216	3.1045	11.2423	2.975	Noun	1198	0.94704	4.3963	1	26.67	4	16	1	high	high1	1	10	1	2	11	12	13	14	
1743	1742	blueberry	6761	131	88	91	65	2.5686	2.1206	1.0491	1.9494	Noun	125	0.9542	3.4124	3	33.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
6140	6139	extortion	23127	131	112	111	96	2.5686	2.1206	1.3352	2.0531	Noun	131	1	3.4124	3	108.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
876	875	attendant	3741	158	119	139	108	3.098	2.2014	1.4187	2.0792	Noun	150	0.94937	3.4932	3	59	9	0	1	low	low3	4	40	1	2	41	42	43	44	
18905	18904	visitor	71487	446	372	429	363	8.7451	2.6503	4.4349	2.5717	Noun	445	1	3.9421	3	34.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	
13455	13454	port	49258	741	382	544	312	14.5294	2.8704	4.5541	2.5832	Noun	659	0.88814	4.1622	1	28.33	4	12	1	high	high1	1	10	1	2	11	12	13	14	
9038	9037	instrument	33647	413	313	410	311	8.098	2.617	3.7315	2.4969	Noun	413	1	3.9088	3	70.56	10	0	1	high	high3	2	20	1	2	21	22	23	24	
9731	9730	lasagna	36403	183	94	144	80	3.5882	2.2648	1.1206	1.9777	Noun	175	0.95628	3.5567	3	24.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	
8975	8974	ink	33377	382	276	360	267	7.4902	2.5832	3.2904	2.4425	Noun	375	0.98425	3.875	1	1.5	3	2	1	high	high1	1	10	1	2	11	12	13	14	
17722	17721	text	65747	267	199	251	186	5.2353	2.4281	2.3724	2.301	Noun	267	1	3.72	1	7.67	4	4	1	high	high1	1	10	1	2	11	12	13	14	
