numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
10582	10581	manuscript	39041	137	80	131	76	2.6863	2.1399	0.95374	1.9085	Noun	137	1	3.4317	3	33.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
9640	9639	lag	36143	75	60	71	57	1.4706	1.8808	0.71531	1.7853	Noun	62	0.82667	3.1726	1	10.5	3	22	1	low	low1	3	30	1	2	31	32	33	34	
19525	19524	yarn	73860	81	60	78	59	1.5882	1.9138	0.71531	1.7853	Noun	81	1	3.2056	1	28	4	7	1	low	low1	3	30	1	2	31	32	33	34	
5672	5671	element	20992	338	266	323	264	6.6275	2.5302	3.1712	2.4265	Noun	340	1	3.822	3	44.33	7	1	1	high	high3	2	20	1	2	21	22	23	24	
1436	1435	believer	5565	174	139	168	136	3.4118	2.243	1.6571	2.1461	Noun	174	1	3.5349	3	64	8	2	1	low	low3	4	40	1	2	41	42	43	44	
3795	3794	consultant	13767	187	142	179	137	3.6667	2.2742	1.6929	2.1553	Noun	187	1	3.566	3	71.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
9855	9854	leech	36769	89	50	56	40	1.7451	1.9542	0.59609	1.7076	Noun	57	0.64045	3.2461	1	35.75	5	2	1	low	low1	3	30	1	2	31	32	33	34	
14311	14310	rave	52397	129	89	109	80	2.5294	2.1139	1.061	1.9542	Noun	91	0.70543	3.4058	1	20	4	14	1	low	low1	3	30	1	2	31	32	33	34	
16392	16391	solitude	60712	102	91	91	81	2	2.0128	1.0849	1.9638	Noun	98	0.9703	3.3047	3	45.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
7818	7817	gulf	28792	241	177	53	40	4.7255	2.3838	2.1102	2.2504	Noun	131	0.54812	3.6756	1	12.67	4	3	1	high	high1	1	10	1	2	11	12	13	14	
3639	3638	communion	12904	106	66	61	45	2.0784	2.0294	0.78684	1.8261	Noun	106	1	3.3212	3	100.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
7721	7720	ground	28554	3696	2265	3572	2223	72.4706	3.5678	27.0029	3.3553	Noun	3545	0.9594	4.8597	1	42.6	6	1	1	high	high1	1	10	1	2	11	12	13	14	
1886	1885	boom	7221	1112	585	609	390	21.8039	3.0465	6.9742	2.7679	Noun	1096	0.99186	4.3383	1	30.67	4	9	1	high	high1	1	10	1	2	11	12	13	14	
16257	16256	smear	60085	111	90	104	84	2.1765	2.0492	1.073	1.959	Noun	69	0.62162	3.3411	1	22	5	3	1	low	low1	3	30	1	2	31	32	33	34	
10473	10472	majesty	38661	1863	310	236	87	36.5294	3.2704	3.6958	2.4928	Noun	1861	1	4.5623	3	33.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	
17841	17840	tiara	66267	91	45	88	44	1.7843	1.9638	0.53648	1.6628	Noun	89	1	3.2556	3	25.5	5	0	1	low	low3	4	40	1	2	41	42	43	44	
5803	5802	engagement	21592	666	431	649	423	13.0588	2.8241	5.1383	2.6355	Noun	666	1	4.116	3	43.22	10	0	1	high	high3	2	20	1	2	21	22	23	24	
9476	9475	kidnapping	35571	617	340	567	320	12.098	2.791	4.0534	2.5328	Noun	561	0.90924	4.0828	3	114.67	10	0	1	high	high3	2	20	1	2	21	22	23	24	
11278	11277	monitor	41439	669	472	623	450	13.1176	2.8261	5.6271	2.6749	Noun	375	0.56054	4.1179	3	41.83	7	0	1	high	high3	2	20	1	2	21	22	23	24	
17239	17238	superstar	63904	175	100	130	85	3.4314	2.2455	1.1922	2.0043	Noun	175	1	3.5373	3	49.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
4725	4724	density	17271	73	65	71	64	1.4314	1.8692	0.77492	1.8195	Noun	73	1	3.1611	3	75	7	1	1	low	low3	4	40	1	2	41	42	43	44	
5276	5275	dove	19669	284	133	171	122	5.5686	2.4548	1.5856	2.1271	Noun	197	0.69366	3.7467	1	17.33	4	13	1	high	high1	1	10	1	2	11	12	13	14	
10215	10214	loft	37748	186	104	180	101	3.6471	2.2718	1.2399	2.0212	Noun	185	0.99462	3.5637	1	16	4	6	1	low	low1	3	30	1	2	31	32	33	34	
3778	3777	consensus	13614	83	48	68	48	1.6275	1.9243	0.57225	1.6902	Noun	83	1	3.2161	3	79.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
16529	16528	spectacle	61220	131	116	130	115	2.5686	2.1206	1.3829	2.0682	Noun	131	1	3.4124	3	37.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
11056	11055	mineral	40697	132	101	115	93	2.5882	2.1239	1.2041	2.0086	Noun	134	1	3.4157	3	61.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
12913	12912	pest	47573	146	112	116	97	2.8627	2.1673	1.3352	2.0531	Noun	145	1	3.4592	1	23.33	4	14	1	low	low1	3	30	1	2	31	32	33	34	
4031	4030	courtesy	14732	414	357	368	321	8.1176	2.618	4.2561	2.5539	Noun	414	1	3.9099	3	89.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
2693	2692	cardinal	9589	208	85	90	48	4.0784	2.3201	1.0134	1.9345	Noun	156	0.75	3.612	3	82.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
1351	1350	beard	5238	643	399	625	390	12.6078	2.8089	4.7568	2.6021	Noun	645	0.99845	4.1007	1	50.5	5	3	1	high	high1	1	10	1	2	11	12	13	14	
9216	9215	janitor	34625	292	179	274	173	5.7255	2.4669	2.134	2.2553	Noun	289	0.98973	3.7587	3	39	7	0	1	high	high3	2	20	1	2	21	22	23	24	
9280	9279	jig	34846	87	62	80	58	1.7059	1.9445	0.73915	1.7993	Noun	81	0.93103	3.2363	1	5	3	11	1	low	low1	3	30	1	2	31	32	33	34	
4499	4498	dash	16266	308	220	250	201	6.0392	2.49	2.6228	2.3444	Noun	206	0.66883	3.7818	1	27	4	10	1	high	high1	1	10	1	2	11	12	13	14	
11079	11078	ministry	40766	196	100	78	41	3.8431	2.2945	1.1922	2.0043	Noun	196	1	3.5863	3	55.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4358	4357	curse	15822	929	517	836	480	18.2157	2.9685	6.1636	2.7143	Noun	659	0.71475	4.2603	1	31.75	5	4	1	high	high1	1	10	1	2	11	12	13	14	
2839	2838	caterer	10052	106	79	103	79	2.0784	2.0294	0.94182	1.9031	Noun	106	1	3.3212	3	121.67	7	1	1	low	low3	4	40	1	2	41	42	43	44	
12748	12747	peach	46851	324	212	246	185	6.3529	2.5119	2.5274	2.3284	Noun	321	0.99381	3.8037	1	52.5	5	7	1	high	high1	1	10	1	2	11	12	13	14	
2841	2840	catering	10055	138	86	113	76	2.7059	2.143	1.0253	1.9395	Noun	86	0.62319	3.4348	3	305.86	8	2	1	low	low3	4	40	1	2	41	42	43	44	
3394	3393	cloud	12086	599	388	498	358	11.7451	2.7782	4.6257	2.5899	Noun	542	0.90484	4.07	1	30.5	5	2	1	high	high1	1	10	1	2	11	12	13	14	
12918	12917	pet	47588	1029	623	910	574	20.1765	3.0128	7.4273	2.7952	Noun	887	0.86537	4.3047	1	10	3	22	1	high	high1	1	10	1	2	11	12	13	14	
