numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
12899	12898	persuasion	47518	100	88	89	82	1.9608	2.0043	1.0491	1.9494	Noun	100	1	3.2962	3	84.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
7211	7210	gasp	26765	88	60	82	55	1.7255	1.9494	0.71531	1.7853	Noun	45	0.50562	3.2412	1	20.67	4	3	1	low	low1	3	30	1	2	31	32	33	34	
14822	14821	ridge	55066	361	193	191	137	7.0784	2.5587	2.3009	2.2878	Noun	348	0.96667	3.8505	1	26.5	5	1	1	high	high1	1	10	1	2	11	12	13	14	
5320	5319	drain	19812	440	337	420	327	8.6275	2.6444	4.0176	2.5289	Noun	290	0.6576	3.9363	1	41.5	5	4	1	high	high1	1	10	1	2	11	12	13	14	
9577	9576	knot	35868	188	151	187	150	3.6863	2.2765	1.8002	2.1818	Noun	181	0.96277	3.5683	1	10.67	4	4	1	low	low1	3	30	1	2	31	32	33	34	
12520	12519	paperwork	46180	531	430	509	415	10.4118	2.7259	5.1264	2.6345	Noun	528	0.99623	4.0177	3	53.13	9	0	1	high	high3	2	20	1	2	21	22	23	24	
159	158	agreement	1242	892	603	867	594	17.4902	2.9509	7.1888	2.781	Noun	887	1	4.2427	3	52.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	
13754	13753	profession	50429	461	380	452	374	9.0392	2.6646	4.5303	2.5809	Noun	461	1	3.9565	3	107.33	10	1	1	high	high3	2	20	1	2	21	22	23	24	
9118	9117	inventor	34156	117	83	114	82	2.2941	2.0719	0.98951	1.9243	Noun	117	1	3.3637	3	61.57	8	1	1	low	low3	4	40	1	2	41	42	43	44	
18980	18979	wad	71752	89	77	80	72	1.7451	1.9542	0.91798	1.8921	Noun	90	1	3.2461	1	9	3	17	1	low	low1	3	30	1	2	31	32	33	34	
17316	17315	swat	64256	196	105	21	20	3.8431	2.2945	1.2518	2.0253	Noun	87	0.44388	3.5863	1	13.67	4	9	1	low	low1	3	30	1	2	31	32	33	34	
16701	16700	staff	61953	1632	987	1457	923	32	3.213	11.7668	2.9948	Noun	1603	0.98163	4.5048	1	30	5	2	1	high	high1	1	10	1	2	11	12	13	14	
17053	17052	studio	63106	1190	566	1071	517	23.3333	3.0759	6.7477	2.7536	Noun	1187	0.99832	4.3677	3	30.8	6	0	1	high	high3	2	20	1	2	21	22	23	24	
14928	14927	rock	55392	4394	1905	3219	1631	86.1569	3.643	22.711	3.2801	Noun	3487	0.81586	4.9348	1	27.67	4	12	1	high	high1	1	10	1	2	11	12	13	14	
6263	6262	farce	23544	89	68	88	67	1.7451	1.9542	0.81068	1.8388	Noun	89	1	3.2461	1	35.75	5	1	1	low	low1	3	30	1	2	31	32	33	34	
14683	14682	resistance	54386	431	272	289	236	8.451	2.6355	3.2427	2.4362	Noun	431	1	3.9273	3	68.89	10	0	1	high	high3	2	20	1	2	21	22	23	24	
14409	14408	recording	52955	748	371	712	353	14.6667	2.8745	4.423	2.5705	Noun	552	0.73797	4.1663	3	230.5	9	0	1	high	high3	2	20	1	2	21	22	23	24	
2272	2271	bulk	8356	97	91	89	83	1.902	1.9912	1.0849	1.9638	Noun	81	0.83505	3.2831	1	18.67	4	7	1	low	low1	3	30	1	2	31	32	33	34	
15333	15332	scalp	56749	188	141	177	135	3.6863	2.2765	1.681	2.1523	Noun	158	0.84492	3.5683	1	18.5	5	3	1	low	low1	3	30	1	2	31	32	33	34	
4060	4059	cowardice	14795	91	60	81	55	1.7843	1.9638	0.71531	1.7853	Noun	91	1	3.2556	3	59.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
5833	5832	enterprise	21782	413	164	139	124	8.098	2.617	1.9552	2.2175	Noun	411	0.99757	3.9088	3	63	10	0	1	high	high3	2	20	1	2	21	22	23	24	
16079	16078	size	59416	2353	1695	2267	1652	46.1373	3.3718	20.2074	3.2294	Noun	2323	0.98683	4.6636	1	9.33	4	4	1	high	high1	1	10	1	2	11	12	13	14	
17735	17734	theater	65809	1226	594	1059	537	24.0392	3.0888	7.0815	2.7745	Noun	1159	0.95234	4.3807	3	130	7	0	1	high	high3	2	20	1	2	21	22	23	24	
10164	10163	loaf	37623	228	162	224	159	4.4706	2.3598	1.9313	2.2122	Noun	207	0.90789	3.6517	1	20	4	4	1	high	high1	1	10	1	2	11	12	13	14	
10234	10233	lollipop	37808	91	61	65	47	1.7843	1.9638	0.72723	1.7924	Noun	89	1	3.2556	3	35.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4902	4901	dice	18014	533	295	507	280	10.451	2.7275	3.5169	2.4713	Noun	533	1	4.0194	1	17.67	4	11	1	high	high1	1	10	1	2	11	12	13	14	
10690	10689	mast	39380	83	57	70	49	1.6275	1.9243	0.67954	1.7634	Noun	83	1	3.2161	1	34.67	4	16	1	low	low1	3	30	1	2	31	32	33	34	
89	88	adjustment	762	158	129	152	125	3.098	2.2014	1.5379	2.1139	Noun	157	1	3.4932	3	43.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
16707	16706	stage	61961	2324	1176	2193	1139	45.5686	3.3664	14.02	3.0708	Noun	2283	0.98533	4.6583	1	38.25	5	6	1	high	high1	1	10	1	2	11	12	13	14	
7946	7945	hamburger	29235	397	247	340	221	7.7843	2.5999	2.9447	2.3945	Noun	380	0.96203	3.8917	3	38.75	9	0	1	high	high3	2	20	1	2	21	22	23	24	
15941	15940	shrine	58867	151	93	121	88	2.9608	2.1818	1.1087	1.9731	Noun	151	1	3.4737	1	90	6	1	1	low	low1	3	30	1	2	31	32	33	34	
18324	18323	truce	67941	220	150	176	130	4.3137	2.3444	1.7883	2.179	Noun	221	1	3.6362	1	29.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	
18113	18112	tract	67153	73	56	71	54	1.4314	1.8692	0.66762	1.7559	Noun	70	0.9589	3.1611	1	41.75	5	3	1	low	low1	3	30	1	2	31	32	33	34	
8183	8182	heck	29972	925	607	742	538	18.1373	2.9666	7.2365	2.7839	Noun	903	0.97622	4.2584	1	25	4	7	1	high	high1	1	10	1	2	11	12	13	14	
12468	12467	pan	46058	627	366	345	265	12.2941	2.798	4.3634	2.5647	Noun	291	0.46486	4.0898	1	9	3	19	1	high	high1	1	10	1	2	11	12	13	14	
5749	5748	employer	21322	274	206	272	204	5.3725	2.4393	2.4559	2.316	Noun	270	0.99631	3.7312	3	47.57	8	2	1	high	high3	2	20	1	2	21	22	23	24	
6793	6792	food	25238	7876	3605	7355	3494	154.4314	3.8964	42.9781	3.557	Noun	7869	0.99975	5.1882	1	28.33	4	10	1	high	high1	1	10	1	2	11	12	13	14	
16547	16546	spell	61286	1869	884	1798	855	36.6471	3.2718	10.5389	2.9469	Noun	1190	0.63704	4.5637	1	29.25	5	5	1	high	high1	1	10	1	2	11	12	13	14	
3810	3809	contestant	13857	136	86	118	80	2.6667	2.1367	1.0253	1.9395	Noun	134	1	3.4286	3	86.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
