numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
6088	6087	existence	22827	596	475	588	473	11.6863	2.776	5.6629	2.6776	Noun	596	1	4.0678	3	57.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	
18192	18191	tray	67522	410	281	353	268	8.0392	2.6138	3.35	2.4502	Noun	410	0.99757	3.9057	1	17.33	4	7	1	high	high1	1	10	1	2	11	12	13	14	
264	263	alias	1536	208	155	143	112	4.0784	2.3201	1.8479	2.1931	Noun	162	0.77143	3.612	3	21.25	5	1	1	low	low3	4	40	1	2	41	42	43	44	
7005	7004	fright	26019	141	113	131	111	2.7647	2.1523	1.3472	2.0569	Noun	141	1	3.4441	1	38.8	6	4	1	low	low1	3	30	1	2	31	32	33	34	
18362	18361	tug	68097	140	79	82	69	2.7451	2.1492	0.94182	1.9031	Noun	85	0.61151	3.4411	1	6.5	3	12	1	low	low1	3	30	1	2	31	32	33	34	
5205	5204	donation	19466	179	137	173	134	3.5098	2.2553	1.6333	2.1399	Noun	179	1	3.5471	3	103	8	0	1	low	low3	4	40	1	2	41	42	43	44	
15603	15602	selection	57692	232	201	225	196	4.549	2.3674	2.3963	2.3054	Noun	232	1	3.6592	3	112.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	
2788	2787	casino	9898	1039	325	889	281	20.3725	3.017	3.8746	2.5132	Noun	954	0.91819	4.3089	3	88.2	6	1	1	high	high3	2	20	1	2	21	22	23	24	
8213	8212	helium	30071	73	48	58	43	1.4314	1.8692	0.57225	1.6902	Noun	73	1	3.1611	3	34.4	6	0	1	low	low3	4	40	1	2	41	42	43	44	
5440	5439	duct	20156	160	110	143	106	3.1373	2.2068	1.3114	2.0453	Noun	121	0.76582	3.4987	1	13	4	3	1	low	low1	3	30	1	2	31	32	33	34	
1086	1085	bakery	4491	179	117	158	108	3.5098	2.2553	1.3948	2.0719	Noun	175	0.97765	3.5471	3	53.4	6	1	1	low	low3	4	40	1	2	41	42	43	44	
14072	14071	quart	51629	106	77	100	74	2.0784	2.0294	0.91798	1.8921	Noun	105	1	3.3212	1	28	5	0	1	low	low1	3	30	1	2	31	32	33	34	
3287	3286	clarity	11761	107	97	106	96	2.098	2.0334	1.1564	1.9912	Noun	107	1	3.3253	3	81.67	7	2	1	low	low3	4	40	1	2	41	42	43	44	
7257	7256	gel	26916	83	67	80	65	1.6275	1.9243	0.79876	1.8325	Noun	77	0.92771	3.2161	1	3.5	3	6	1	low	low1	3	30	1	2	31	32	33	34	
5153	5152	document	19289	515	319	496	305	10.098	2.7126	3.8031	2.5051	Noun	439	0.85243	4.0045	3	45	8	0	1	high	high3	2	20	1	2	21	22	23	24	
3031	3030	charity	10705	841	538	787	522	16.4902	2.9253	6.4139	2.7316	Noun	840	1	4.2171	3	77.5	7	1	1	high	high3	2	20	1	2	21	22	23	24	
6736	6735	fluke	25036	89	65	80	61	1.7451	1.9542	0.77492	1.8195	Noun	89	1	3.2461	1	25.25	5	2	1	low	low1	3	30	1	2	31	32	33	34	
885	884	attitude	3770	1330	1016	1291	994	26.0784	3.1242	12.1125	3.0073	Noun	1327	0.99925	4.416	3	34.71	8	2	1	high	high3	2	20	1	2	21	22	23	24	
9867	9866	legacy	36798	256	193	245	188	5.0196	2.4099	2.3009	2.2878	Noun	256	1	3.7018	3	20.4	6	0	1	high	high3	2	20	1	2	21	22	23	24	
11205	11204	modeling	41206	185	107	165	101	3.6275	2.2695	1.2756	2.0334	Noun	138	0.74595	3.5613	3	289.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
9724	9723	lark	36384	83	54	61	45	1.6275	1.9243	0.64378	1.7404	Noun	69	0.83133	3.2161	1	36	4	9	1	low	low1	3	30	1	2	31	32	33	34	
93	92	admission	798	181	164	167	153	3.549	2.2601	1.9552	2.2175	Noun	181	1	3.5519	3	71	9	0	1	low	low3	4	40	1	2	41	42	43	44	
7716	7715	groove	28515	212	139	188	126	4.1569	2.3284	1.6571	2.1461	Noun	212	1	3.6202	1	41.6	6	1	1	low	low1	3	30	1	2	31	32	33	34	
10833	10832	melody	39895	337	139	174	114	6.6078	2.5289	1.6571	2.1461	Noun	337	0.9941	3.8208	3	30.8	6	0	1	high	high3	2	20	1	2	21	22	23	24	
887	886	attorney	3775	2060	930	1592	820	40.3922	3.3141	11.0873	2.9689	Noun	2046	0.99708	4.6059	3	36.86	8	0	1	high	high3	2	20	1	2	21	22	23	24	
15040	15039	royalty	55766	200	133	154	120	3.9216	2.3032	1.5856	2.1271	Noun	200	1	3.595	3	28.33	7	2	1	low	low3	4	40	1	2	41	42	43	44	
4892	4891	diaphragm	17987	105	69	97	66	2.0588	2.0253	0.8226	1.8451	Noun	105	1	3.3171	3	32.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
9414	9413	karate	35333	386	138	304	115	7.5686	2.5877	1.6452	2.143	Noun	380	0.99738	3.8795	3	54	6	0	1	high	high3	2	20	1	2	21	22	23	24	
15739	15738	shade	58176	304	252	283	244	5.9608	2.4843	3.0043	2.4031	Noun	295	0.97039	3.7761	1	35.25	5	8	1	high	high1	1	10	1	2	11	12	13	14	
17161	17160	suggestion	63607	622	519	617	517	12.1961	2.7945	6.1874	2.716	Noun	622	1	4.0863	3	119.89	10	0	1	high	high3	2	20	1	2	21	22	23	24	
2200	2199	brunch	8148	189	107	180	102	3.7059	2.2788	1.2756	2.0334	Noun	139	0.73545	3.5706	1	38.6	6	2	1	low	low1	3	30	1	2	31	32	33	34	
6867	6866	forgery	25482	100	67	90	61	1.9608	2.0043	0.79876	1.8325	Noun	100	1	3.2962	3	105.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
10355	10354	lung	38247	420	239	305	210	8.2353	2.6243	2.8493	2.3802	Noun	368	0.88249	3.9161	1	22	4	7	1	high	high1	1	10	1	2	11	12	13	14	
4820	4819	detector	17696	166	127	164	125	3.2549	2.2227	1.5141	2.1072	Noun	166	1	3.5146	3	52.57	8	1	1	low	low3	4	40	1	2	41	42	43	44	
14775	14774	revolver	54888	141	101	140	101	2.7647	2.1523	1.2041	2.0086	Noun	144	1	3.4441	3	82.43	8	2	1	low	low3	4	40	1	2	41	42	43	44	
3676	3675	component	13070	81	65	78	63	1.5882	1.9138	0.77492	1.8195	Noun	81	1	3.2056	3	98	9	0	1	low	low3	4	40	1	2	41	42	43	44	
14565	14564	reminder	53820	192	178	186	173	3.7647	2.2856	2.1221	2.2529	Noun	192	1	3.5774	3	100	8	1	1	low	low3	4	40	1	2	41	42	43	44	
13319	13318	poetry	48851	682	389	616	361	13.3725	2.8344	4.6376	2.5911	Noun	679	1	4.1263	3	28.4	6	0	1	high	high3	2	20	1	2	21	22	23	24	
9003	9002	inquiry	33460	178	134	177	133	3.4902	2.2529	1.5975	2.1303	Noun	178	1	3.5447	3	37.17	7	1	1	low	low3	4	40	1	2	41	42	43	44	
13404	13403	pond	49098	323	207	269	182	6.3333	2.5105	2.4678	2.3181	Noun	319	0.99068	3.8024	1	27.33	4	4	1	high	high1	1	10	1	2	11	12	13	14	
