numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
12629	12628	passenger	46557	549	286	443	267	10.7647	2.7404	3.4096	2.4579	Noun	548	1	4.0322	3	59	9	0	1	high	high3	2	20	1	2	21	22	23	24	
14236	14235	ramp	52145	147	101	139	98	2.8824	2.1703	1.2041	2.0086	Noun	147	1	3.4621	1	22	4	8	1	low	low1	3	30	1	2	31	32	33	34	
17102	17101	subpoena	63370	113	87	109	83	2.2157	2.0569	1.0372	1.9445	Noun	71	0.63393	3.3487	3	30.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
2283	2282	bulletin	8383	183	148	163	137	3.5882	2.2648	1.7644	2.1732	Noun	183	1	3.5567	3	40.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
14552	14551	religion	53730	707	440	650	415	13.8627	2.85	5.2456	2.6444	Noun	708	1	4.1419	3	87.57	8	0	1	high	high3	2	20	1	2	21	22	23	24	
8841	8840	incentive	32655	100	91	94	87	1.9608	2.0043	1.0849	1.9638	Noun	100	1	3.2962	3	107.13	9	1	1	low	low3	4	40	1	2	41	42	43	44	
8540	8539	host	31194	766	511	698	481	15.0196	2.8848	6.092	2.7093	Noun	656	0.85528	4.1766	1	28.33	4	8	1	high	high1	1	10	1	2	11	12	13	14	
552	551	anytime	2591	1248	1031	805	709	24.4706	3.0966	12.2914	3.0137	Noun	1246	1	4.3884	3	45.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	
735	734	arsenal	3226	102	82	95	75	2	2.0128	0.97759	1.9191	Noun	96	0.94118	3.3047	3	37.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
4163	4162	crest	15150	107	67	69	50	2.098	2.0334	0.79876	1.8325	Noun	97	0.90654	3.3253	1	37.5	5	5	1	low	low1	3	30	1	2	31	32	33	34	
2096	2095	brew	7831	128	91	119	85	2.5098	2.1106	1.0849	1.9638	Noun	83	0.64844	3.4024	1	13	4	6	1	low	low1	3	30	1	2	31	32	33	34	
8512	8511	horn	31092	1075	586	801	484	21.0784	3.0318	6.9862	2.7686	Noun	1039	0.96922	4.3236	1	26.33	4	6	1	high	high1	1	10	1	2	11	12	13	14	
11431	11430	mound	41872	77	47	77	47	1.5098	1.8921	0.56032	1.6812	Noun	77	1	3.1839	1	40	5	9	1	low	low1	3	30	1	2	31	32	33	34	
