numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
4049	4048	coverage	14768	318	238	308	235	6.2353	2.5038	2.8374	2.3784	Noun	318	1	3.7956	3	80.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
4306	4305	cuff	15644	291	237	197	164	5.7059	2.4654	2.8255	2.3766	Noun	290	1	3.7572	1	10.67	4	6	1	high	high1	1	10	1	2	11	12	13	14	
7653	7652	greed	28316	245	192	212	173	4.8039	2.3909	2.289	2.2856	Noun	244	0.99592	3.6828	1	79.5	5	5	1	high	high1	1	10	1	2	11	12	13	14	
10234	10233	lollipop	37808	91	61	65	47	1.7843	1.9638	0.72723	1.7924	Noun	89	1	3.2556	3	35.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4936	4935	dignity	18174	551	418	524	412	10.8039	2.7419	4.9833	2.6222	Noun	549	1	4.0338	3	56.17	7	1	1	high	high3	2	20	1	2	21	22	23	24	
15000	14999	rotation	55632	149	108	147	108	2.9216	2.1761	1.2876	2.0374	Noun	149	1	3.4679	3	89.14	8	1	1	low	low3	4	40	1	2	41	42	43	44	
3814	3813	continent	13872	187	135	168	121	3.6667	2.2742	1.6094	2.1335	Noun	185	1	3.566	3	115.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
17735	17734	theater	65809	1226	594	1059	537	24.0392	3.0888	7.0815	2.7745	Noun	1159	0.95234	4.3807	3	130	7	0	1	high	high3	2	20	1	2	21	22	23	24	
3045	3044	chase	10746	1673	944	894	743	32.8039	3.2238	11.2542	2.9754	Noun	842	0.50389	4.5156	1	44.25	5	4	1	high	high1	1	10	1	2	11	12	13	14	
13270	13269	plot	48698	591	410	557	393	11.5882	2.7723	4.8879	2.6138	Noun	475	0.80372	4.0642	1	17.67	4	6	1	high	high1	1	10	1	2	11	12	13	14	
6495	6494	filmmaker	24263	104	62	100	59	2.0392	2.0212	0.73915	1.7993	Noun	101	0.97115	3.313	3	29	9	0	1	low	low3	4	40	1	2	41	42	43	44	
14383	14382	reception	52766	568	420	539	404	11.1373	2.7551	5.0072	2.6243	Noun	568	1	4.0469	3	126.13	9	1	1	high	high3	2	20	1	2	21	22	23	24	
12520	12519	paperwork	46180	531	430	509	415	10.4118	2.7259	5.1264	2.6345	Noun	528	0.99623	4.0177	3	53.13	9	0	1	high	high3	2	20	1	2	21	22	23	24	
5504	5503	dwarf	20369	157	93	126	83	3.0784	2.1987	1.1087	1.9731	Noun	153	0.97452	3.4905	1	21.5	5	0	1	low	low1	3	30	1	2	31	32	33	34	
12042	12041	offender	44343	140	101	134	97	2.7451	2.1492	1.2041	2.0086	Noun	135	1	3.4411	3	66.71	8	1	1	low	low3	4	40	1	2	41	42	43	44	
18531	18530	underwear	69152	1105	754	1063	734	21.6667	3.0438	8.989	2.8779	Noun	1102	0.99909	4.3356	3	53.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	
17053	17052	studio	63106	1190	566	1071	517	23.3333	3.0759	6.7477	2.7536	Noun	1187	0.99832	4.3677	3	30.8	6	0	1	high	high3	2	20	1	2	21	22	23	24	
89	88	adjustment	762	158	129	152	125	3.098	2.2014	1.5379	2.1139	Noun	157	1	3.4932	3	43.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
868	867	attacker	3720	73	60	69	59	1.4314	1.8692	0.71531	1.7853	Noun	71	0.98611	3.1611	3	44	8	1	1	low	low3	4	40	1	2	41	42	43	44	
14230	14229	ram	52122	328	197	170	128	6.4314	2.5172	2.3486	2.2967	Noun	164	0.58156	3.809	1	8	3	16	1	high	high1	1	10	1	2	11	12	13	14	
10322	10321	lug	38166	132	104	118	99	2.5882	2.1239	1.2399	2.0212	Noun	84	0.63636	3.4157	1	5.5	3	12	1	low	low1	3	30	1	2	31	32	33	34	
15493	15492	scroll	57271	116	48	102	39	2.2745	2.0682	0.57225	1.6902	Noun	103	0.88793	3.36	1	26.8	6	1	1	low	low1	3	30	1	2	31	32	33	34	
9619	9618	lack	36082	905	761	858	730	17.7451	2.9571	9.0725	2.882	Noun	702	0.77655	4.249	1	33.33	4	16	1	high	high1	1	10	1	2	11	12	13	14	
3793	3792	consulate	13763	249	78	187	62	4.8824	2.3979	0.9299	1.8976	Noun	237	0.95565	3.6898	3	85.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	
18629	18628	vacation	70644	1673	979	1615	969	32.8039	3.2238	11.6714	2.9912	Noun	1672	0.99821	4.5156	3	88.29	8	1	1	high	high3	2	20	1	2	21	22	23	24	
11490	11489	mule	42077	358	213	323	202	7.0196	2.5551	2.5393	2.3304	Noun	357	1	3.8469	1	22	4	8	1	high	high1	1	10	1	2	11	12	13	14	
18980	18979	wad	71752	89	77	80	72	1.7451	1.9542	0.91798	1.8921	Noun	90	1	3.2461	1	9	3	17	1	low	low1	3	30	1	2	31	32	33	34	
